setting,system,method,method_label,seed,noise,sparse_factor,equation,candidate_id,threshold,support_size,rss,bic,ebic,active_terms,coefficients,n_regression_rows,n_library_terms,delta_ebic_from_best,true_support_size,true_active_terms,support_f1,coef_error,exact_support,exact_k
PDE,burgers,tv_diff,TV,3,0.01,4,u_t,9,0.007,3,14.536525311622713,-11939.822223549356,-11935.79687185862,1;4;6,"[0.0, -0.007480494577257947, 0.0, 0.0, -0.9820260361422799, 0.0, 0.04596408549412774, 0.0]",2352,8,0.0,2,4;6,0.8,0.019857592297358305,0,0
PDE,burgers,tv_diff,TV,3,0.01,4,u_t,8,0.005,4,14.515542001362556,-11935.45674044525,-11931.208245203201,1;4;5;6,"[0.0, -0.007641027200651522, 0.0, 0.0, -0.982932649838917, -0.005760418670561503, 0.04588221647134164, 0.0]",2352,8,4.588626655418921,2,4;6,0.6666666666666666,0.019970509495937764,0,0
PDE,burgers,tv_diff,TV,3,0.01,4,u_t,6,0.002,5,14.500606197858772,-11930.115061397257,-11926.08970970652,1;3;4;5;6,"[0.0, -0.007971557207278877, 0.0, 0.0037588067008501526, -0.9824441687711358, -0.011100671293029746, 0.045712568552523876, 0.0]",2352,8,9.707162152099045,2,4;6,0.5714285714285714,0.022938463354803023,0,0
PDE,burgers,tv_diff,TV,3,0.01,4,u_t,5,0.001,7,14.494338537500157,-11915.605853784606,-11913.526412242925,0;1;2;3;4;5;6,"[-0.0020260943310124097, -0.00778877977295934, 0.0032888375081914375, 0.0038043111463254603, -0.9823365016787359, -0.011187217718922858, 0.04567173983919031, 0.0]",2352,8,22.270459615694563,2,4;6,0.4444444444444444,0.023336340145152856,0,0
PDE,burgers,tv_diff,TV,3,0.01,4,u_t,0,0.0,8,14.490639301510269,-11908.443185054346,-11908.443185054346,0;1;2;3;4;5;6;7,"[-0.0018213176528754393, -0.007759865863309127, 0.0017434212634759208, 0.0035160995051603003, -0.9823965123254875, -0.008843609687327786, 0.045618365156952174, -0.0005989854671867563]",2352,8,27.35368680427382,2,4;6,0.4,0.022031147928330396,0,0
PDE,burgers,pod_tv_diff,POD+TV,3,0.01,4,u_t,15,0.05,1,86.95965882713094,-7748.138058099224,-7746.058616557544,4,"[0.0, 0.0, 0.0, 0.0, -0.8563828019801762, 0.0, 0.0, 0.0]",2352,8,4076.8661384747775,2,4;6,0.6666666666666666,0.15188228663862952,0,0
PDE,burgers,pod_tv_diff,POD+TV,3,0.01,4,u_t,10,0.01,2,15.306072183858925,-11826.256959542497,-11822.924755032322,4;6,"[0.0, 0.0, 0.0, 0.0, -0.9825955820362213, 0.0, 0.04803306274746607, 0.0]",2352,8,0.0,2,4;6,1.0,0.0174933576795892,1,1
PDE,burgers,pod_tv_diff,POD+TV,3,0.01,4,u_t,9,0.007,3,15.254984001638356,-11826.35750916389,-11822.332157473154,4;5;6,"[0.0, 0.0, 0.0, 0.0, -0.9840965852770113, -0.008988490527350035, 0.04793122777717184, 0.0]",2352,8,0.5925975591671886,2,4;6,0.8,0.018361604206848563,0,0
PDE,burgers,pod_tv_diff,POD+TV,3,0.01,4,u_t,7,0.003,4,15.210071757901526,-11825.529231360902,-11821.280736118853,3;4;5;6,"[0.0, 0.0, 0.0, 0.006466972947649704, -0.9834123310099736, -0.018093343808846928, 0.04768377016218455, 0.0]",2352,8,1.6440189134682441,2,4;6,0.6666666666666666,0.025457539094209586,0,0
PDE,burgers,pod_tv_diff,POD+TV,3,0.01,4,u_t,6,0.002,5,15.20259044259251,-11818.923363203798,-11814.898011513062,1;3;4;5;6,"[0.0, -0.00266236227309064, 0.0, 0.0066978209086471585, -0.9828627958763135, -0.01853546385538546, 0.04746635802173392, 0.0]",2352,8,8.02674351925998,2,4;6,0.5714285714285714,0.026341617318898215,0,0
PDE,burgers,pod_tv_diff,POD+TV,3,0.01,4,u_t,0,0.0,8,15.184874140121954,-11798.376795151546,-11798.376795151546,0;1;2;3;4;5;6;7,"[-0.002108099848543918, -0.00256344957676657, 0.006297354470290939, 0.0072206822351292615, -0.982627078443672, -0.022691063865522488, 0.047494094314415945, 0.0010919382592080391]",2352,8,24.547959880776034,2,4;6,0.4,0.030408440867590956,0,0
PDE,burgers,baseline,Raw FD,4,0.01,4,u_t,15,0.05,1,130.10924377318125,-6800.446428059173,-6798.366986517493,4,"[0.0, 0.0, 0.0, 0.0, -0.8507370144724326, 0.0, 0.0, 0.0]",2352,8,1502.1150105531497,2,4;6,0.6666666666666666,0.15721846181909077,0,0
PDE,burgers,baseline,Raw FD,4,0.01,4,u_t,14,0.03,2,68.81557040865519,-8290.776637605151,-8287.444433094975,4;6,"[0.0, 0.0, 0.0, 0.0, -0.9552980567189149, 0.0, 0.038598620116502225, 0.0]",2352,8,13.037563975667581,2,4;6,1.0,0.04607545796610397,1,1
PDE,burgers,baseline,Raw FD,4,0.01,4,u_t,13,0.02,3,68.18956462095404,-8304.507348761379,-8300.481997070643,1;4;6,"[0.0, -0.023787478088847694, 0.0, 0.0, -0.9514608542157277, 0.0, 0.037181672753722646, 0.0]",2352,8,0.0,2,4;6,0.8,0.0554842863845063,0,0
PDE,burgers,baseline,Raw FD,4,0.01,4,u_t,8,0.005,5,67.88195474459877,-8299.615414809901,-8295.590063119165,1;3;4;5;6,"[0.0, -0.025105468609885797, 0.0, 0.016819388986196785, -0.9499233251679065, -0.026283646416314456, 0.03651104148413454, 0.0]",2352,8,4.8919339514777676,2,4;6,0.5714285714285714,0.06544405642765815,0,0
PDE,burgers,baseline,Raw FD,4,0.01,4,u_t,7,0.003,6,67.86924872156399,-8292.292677866724,-8288.960473356548,1;2;3;4;5;6,"[0.0, -0.024909897637626893, 0.003215457460626363, 0.016855837485256348, -0.9498390552886782, -0.026353524767157282, 0.03647912943713621, 0.0]",2352,8,11.521523714094656,2,4;6,0.5,0.06555653939499152,0,0
PDE,burgers,baseline,Raw FD,4,0.01,4,u_t,6,0.002,7,67.85726304875094,-8284.94505517308,-8282.8656136314,0;1;2;3;4;5;6,"[-0.0033376577984381103, -0.02470403209170959, 0.0066165551997279266, 0.016894677525686352, -0.9497497777080961, -0.026428137857029816, 0.036445302716327954, 0.0]",2352,8,17.61638343924278,2,4;6,0.4444444444444444,0.06593202289401065,0,0
PDE,burgers,baseline,Raw FD,4,0.01,4,u_t,0,0.0,8,67.84104042475133,-8277.744393316643,-8277.744393316643,0;1;2;3;4;5;6;7,"[-0.00296108357161078, -0.024665190832106228, 0.0038023984481794972, 0.016384165742055104, -0.9498948028680849, -0.022235986959043812, 0.03634352250087771, -0.0010766775305013979]",2352,8,22.737603753999792,2,4;6,0.4,0.0638941400345665,0,0
PDE,burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.01,4,u_t,15,0.05,1,275.37134286121557,-14486.846141601232,-14484.766700059552,4,"[0.0, 0.0, 0.0, 0.0, -0.8477771624334641, 0.0, 0.0, 0.0]",5000,8,4270.97742565031,2,4;6,0.6666666666666666,0.16002428829617152,0,0
PDE,burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.01,4,u_t,7,0.003,2,116.97626466372874,-18759.076330220036,-18755.74412570986,4;6,"[0.0, 0.0, 0.0, 0.0, -0.9820860389269682, 0.0, 0.04790792870751141, 0.0]",5000,8,0.0,2,4;6,1.0,0.01801320556375925,1,1
PDE,burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.01,4,u_t,6,0.002,4,116.95659552257362,-18742.882746672072,-18738.634251430023,3;4;5;6,"[0.0, 0.0, 0.0, 0.002831115490172599, -0.9819784965182842, -0.005153407639998218, 0.047794328551302334, 0.0]",5000,8,17.10987427983855,2,4;6,0.6666666666666666,0.019060538795005067,0,0
PDE,burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.01,4,u_t,5,0.001,6,116.94034254030993,-18726.543238230974,-18723.2110337208,0;1;3;4;5;6,"[0.001647349412410549, -0.0011265497692871372, 0.0, 0.002907026138911614, -0.981726253396831, -0.0052988594758149885, 0.0477046415028117, 0.0]",5000,8,32.533091989062086,2,4;6,0.5,0.01946183868038663,0,0
PDE,burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.01,4,u_t,0,0.0,8,116.93480875612914,-18709.74546459435,-18709.74546459435,0;1;2;3;4;5;6;7,"[0.001243079439269315, -0.0012025164965878056, 0.0017511951319895904, 0.0031268953270199343, -0.9816050975950217, -0.00724269414725756, 0.047710011632902685, 0.0005064328741748947]",5000,8,45.99866111551091,2,4;6,0.4,0.020276518000255577,0,0
PDE,burgers,tv_diff,TV,4,0.01,4,u_t,15,0.05,1,88.40187740769122,-7709.450274493538,-7707.370832951859,4,"[0.0, 0.0, 0.0, 0.0, -0.8590646444809916, 0.0, 0.0, 0.0]",2352,8,4220.8692304348215,2,4;6,0.6666666666666666,0.14935530428469673,0,0
PDE,burgers,tv_diff,TV,4,0.01,4,u_t,10,0.01,2,14.653648220202461,-11928.71077266568,-11925.378568155504,4;6,"[0.0, 0.0, 0.0, 0.0, -0.984869139449369, 0.0, 0.04617428665453984, 0.0]",2352,8,2.8614952311763773,2,4;6,1.0,0.015587546138431402,1,1
PDE,burgers,tv_diff,TV,4,0.01,4,u_t,8,0.005,3,14.583305242092743,-11932.265415077416,-11928.24006338668,1;4;6,"[0.0, -0.008065171224745331, 0.0, 0.0, -0.9833254863591951, 0.0, 0.04560765221032136, 0.0]",2352,8,0.0,2,4;6,0.8,0.019012507004360708,0,0
PDE,burgers,tv_diff,TV,4,0.01,4,u_t,5,0.001,5,14.555293968090547,-11921.261383711353,-11917.236032020617,1;3;4;5;6,"[0.0, -0.008458933817275381, 0.0, 0.004967010538491403, -0.9823686823617741, -0.005287382292755734, 0.0454054698354102, 0.0]",2352,8,11.004031366062918,2,4;6,0.5714285714285714,0.021331120314763367,0,0
PDE,burgers,tv_diff,TV,4,0.01,4,u_t,4,0.0003,7,14.554426876552252,-11905.87545918717,-11903.796017645489,0;1;2;3;4;5;6,"[-0.0005285857181570924, -0.008390255664922604, 0.0012187436903019651, 0.004984426459718837, -0.9823290308029683, -0.005321040803724079, 0.04539052004126393, 0.0]",2352,8,24.444045741191076,2,4;6,0.4444444444444444,0.021393582121667695,0,0
PDE,burgers,tv_diff,TV,4,0.01,4,u_t,0,0.0,8,14.553534555791693,-11898.256641616663,-11898.256641616663,0;1;2;3;4;5;6;7,"[-0.0006258010163447911, -0.008395666865880162, 0.0019648237997649753, 0.005123143689679718, -0.9823010804440707, -0.006463213258589749, 0.04542124005812534, 0.0002903341194698263]",2352,8,29.98342177001723,2,4;6,0.4,0.021814456723427453,0,0
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,u_t,15,0.05,1,86.76257577297332,-7753.474617847128,-7751.395176305448,4,"[0.0, 0.0, 0.0, 0.0, -0.8576487279988935, 0.0, 0.0, 0.0]",2352,8,4159.001595683963,2,4;6,0.6666666666666666,0.15068880797263107,0,0
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,u_t,10,0.01,2,14.747287108562057,-11913.728976499588,-11910.396771989412,4;6,"[0.0, 0.0, 0.0, 0.0, -0.9842984951594471, 0.0, 0.04782610350301061, 0.0]",2352,8,0.0,2,4;6,1.0,0.015831503056090122,1,1
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,u_t,7,0.003,4,14.662326557759231,-11911.792216192358,-11907.543720950309,3;4;5;6,"[0.0, 0.0, 0.0, 0.008063823718151895, -0.9842192070272582, -0.0163230925602458, 0.047457028343299824, 0.0]",2352,8,2.8530510391028656,2,4;6,0.6666666666666666,0.02419721002410654,0,0
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,u_t,5,0.001,5,14.655347074211532,-11905.149048103644,-11901.123696412908,1;3;4;5;6,"[0.0, -0.002569908837193919, 0.0, 0.00828939212946257, -0.9836909513010759, -0.01675849854739532, 0.04724966470160373, 0.0]",2352,8,9.273075576504198,2,4;6,0.5714285714285714,0.02506281665418742,0,0
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,u_t,0,0.0,8,14.65234136822746,-11882.342411885837,-11882.342411885837,0;1;2;3;4;5;6;7,"[-0.0007834041824834936, -0.002549611600846666, 0.002398703039812136, 0.008520196757585882, -0.9835908784413157, -0.018649670987642815, 0.04726896388925145, 0.0004986214920025071]",2352,8,28.054360103575164,2,4;6,0.4,0.026617048712986882,0,0
PDE,fisher_kpp,baseline,Raw FD,0,0.01,4,u_t,12,0.015,2,4.014636849493812,-14973.944979475413,-14970.612774965237,1;2,"[0.0, 1.023746587020233, -1.048057664212544, 0.0, 0.0, 0.0, 0.0, 0.0]",2352,8,9.092530258671104,3,1;2;6,0.8,0.04342661741768997,0,0
PDE,fisher_kpp,baseline,Raw FD,0,0.01,4,u_t,11,0.013,5,3.9585765549519776,-14983.730656914644,-14979.705305223908,0;1;2;4;5,"[0.017629665195641894, 0.9394811176805153, -0.9632181327902261, 0.0, -0.01382813354301951, 0.02857363078308936, 0.0, 0.0]",2352,8,0.0,3,1;2;6,0.5,0.06012762186856796,0,0
PDE,fisher_kpp,baseline,Raw FD,0,0.01,4,u_t,8,0.005,6,3.958158619650911,-14976.21596621347,-14972.883761703295,0;1;2;3;4;5,"[0.017629703510324668, 0.939480839211652, -0.9632178208632856, 0.011328542250025506, -0.06870325428787112, 0.08818199046351277, 0.0, 0.0]",2352,8,6.821543520612977,3,1;2;6,0.4444444444444444,0.09706276672642976,0,0
PDE,fisher_kpp,baseline,Raw FD,0,0.01,4,u_t,0,0.0,8,3.937698820115455,-14972.878987690467,-14972.878987690467,0;1;2;3;4;5;6;7,"[0.014112264122053257, 0.9516272202823586, -0.9716503293481433, 0.011443142296242015, -0.06939148038495892, 0.08904965938278775, 0.006737524750309302, -0.004692734043689924]",2352,8,6.826317533441397,3,1;2;6,0.5454545454545454,0.09158156631314307,0,0
PDE,fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,0,0.01,4,u_t,14,0.03,2,2.5408981268198687,-37906.34351186206,-37903.01130735189,1;2,"[0.0, 1.025588148771205, -1.0506620829087494, 0.0, 0.0, 0.0, 0.0, 0.0]",5000,8,581.614893188198,3,1;2;6,0.8,0.04538472323589427,0,0
PDE,fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,0,0.01,4,u_t,12,0.015,3,2.258960912083544,-38485.8897067988,-38481.86435510807,1;2;6,"[0.0, 1.0083041518148435, -1.0152259914768926, 0.0, 0.0, 0.0, 0.023492736559853823, 0.0]",5000,8,2.7618454320181627,3,1;2;6,1.0,0.013095416953025619,1,1
PDE,fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,0,0.01,4,u_t,8,0.005,4,2.2537702887348625,-38488.874695782135,-38484.626200540086,1;2;6;7,"[0.0, 1.0055780854205687, -1.0129245379338352, 0.0, 0.0, 0.0, 0.029759496311946954, -0.01583072774401123]",5000,8,0.0,3,1;2;6,0.8571428571428571,0.014977092820585361,0,0
PDE,fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,0,0.01,4,u_t,5,0.001,7,2.2526830149221135,-38465.735820302616,-38463.656378760934,1;2;3;4;5;6;7,"[0.0, 1.0054671209763923, -1.0127671499958004, 0.004322176567058032, -0.0035102876782197516, -0.008464559600363464, 0.029834770361207578, -0.015950857611411143]",5000,8,20.96982177915197,3,1;2;6,0.6,0.016579375759013273,0,0
PDE,fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,0,0.01,4,u_t,0,0.0,8,2.2526452271985162,-38457.302500519676,-38457.302500519676,0;1;2;3;4;5;6;7,"[0.00045473242547890353, 1.0036245602083407, -1.0110475198050115, 0.00431082294318521, -0.003506025955287059, -0.008441056687619665, 0.029239583386813848, -0.014955277110419784]",5000,8,27.323700020409888,3,1;2;6,0.5454545454545454,0.015191274010507424,0,0
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,u_t,12,0.015,2,0.3153495640169415,-20957.48101501497,-20954.148810504797,1;2,"[0.0, 1.0193273687472577, -1.0386932439994376, 0.0, 0.0, 0.0, 0.0, 0.0]",2352,8,1410.5045802048844,3,1;2;6,0.8,0.03721201454684037,0,0
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,u_t,11,0.013,3,0.19296424367974302,-22104.96593253134,-22100.940580840605,1;2;6,"[0.0, 1.0036186548671853, -1.0067686953072363, 0.0, 0.0, 0.0, 0.020389397091171803, 0.0]",2352,8,263.7128098690773,3,1;2;6,1.0,0.008694985479744637,1,1
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,u_t,9,0.007,6,0.17084812518776754,-22367.985595219856,-22364.653390709682,0;1;2;4;5;6,"[0.012483139316154229, 0.9474324807769905, -0.9537614522011769, 0.0, -0.010921175193088717, 0.017474308405817755, 0.015872203589403396, 0.0]",2352,8,0.0,3,1;2;6,0.6666666666666666,0.05328620282399945,0,0
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,u_t,8,0.005,7,0.170762323895767,-22361.404063783706,-22359.324622242028,0;1;2;3;4;5;6,"[0.012481456447441143, 0.9474383342163933, -0.9537651049287854, 0.005268971558417431, -0.03654643731186495, 0.04545081970199114, 0.015875048460401487, 0.0]",2352,8,5.3287684676542995,3,1;2;6,0.6,0.06588235712166667,0,0
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,u_t,0,0.0,8,0.17064121976228255,-22355.309665657973,-22355.309665657973,0;1;2;3;4;5;6;7,"[0.013059658478996941, 0.945484839267831, -0.9518783580000943, 0.005248894311543097, -0.03647744033022475, 0.04540189048908513, 0.014202197018683315, 0.003657014559172458]",2352,8,9.343725051709043,3,1;2;6,0.5454545454545454,0.06758871572241135,0,0
PDE,fisher_kpp,pod_tv_diff,POD+TV,0,0.01,4,u_t,14,0.03,2,0.2312075363110242,-21687.461888889316,-21684.129684379142,1;2,"[0.0, 1.022913903639177, -1.0469036480946585, 0.0, 0.0, 0.0, 0.0, 0.0]",2352,8,2146.3077024691484,3,1;2;6,0.8,0.0425638853294207,0,0
PDE,fisher_kpp,pod_tv_diff,POD+TV,0,0.01,4,u_t,11,0.013,3,0.09466414854633905,-23779.98872955169,-23775.963377860953,1;2;6,"[0.0, 1.0047305117755547, -1.0099483097174884, 0.0, 0.0, 0.0, 0.02365425922466898, 0.0]",2352,8,54.474008987337584,3,1;2;6,1.0,0.008987278226151444,1,1
PDE,fisher_kpp,pod_tv_diff,POD+TV,0,0.01,4,u_t,9,0.007,6,0.09165307178516,-23832.72773416946,-23829.395529659287,1;2;4;5;6;7,"[0.0, 1.00178418722136, -1.0074503365201168, 0.0, -0.010540815646772122, 0.017788796666500305, 0.030376764915792425, -0.017025952199547698]",2352,8,1.0418571890040766,3,1;2;6,0.6666666666666666,0.01969665907213062,0,0
PDE,fisher_kpp,pod_tv_diff,POD+TV,0,0.01,4,u_t,7,0.003,7,0.0915627088486031,-23827.284749303584,-23825.205307761906,1;2;3;4;5;6;7,"[0.0, 1.001782666934224, -1.0074473380151132, 0.005406563968779675, -0.03684492545186517, 0.046518777924137465, 0.030378822287492297, -0.01702639013579259]",2352,8,5.232079086385056,3,1;2;6,0.6,0.04414580620151821,0,0
PDE,fisher_kpp,pod_tv_diff,POD+TV,0,0.01,4,u_t,0,0.0,8,0.09113874983171807,-23830.43738684829,-23830.43738684829,0;1;2;3;4;5;6;7,"[0.002232737905631219, 0.9927180351520272, -0.998954045339702, 0.005378600575425086, -0.03674143928361937, 0.04643602595383681, 0.027452860816560985, -0.012081773269969799]",2352,8,0.0,3,1;2;6,0.5454545454545454,0.04327265450560326,0,0
PDE,fisher_kpp,baseline,Raw FD,1,0.01,4,u_t,14,0.03,2,3.922423045435499,-15028.599128326608,-15025.266923816433,1;2,"[0.0, 1.022999829875097, -1.046909142575312, 0.0, 0.0, 0.0, 0.0, 0.0]",2352,8,2.2696406954601116,3,1;2;6,0.8,0.042590065209771925,0,0
PDE,fisher_kpp,baseline,Raw FD,1,0.01,4,u_t,12,0.015,5,3.9200665844700695,-15006.723492180536,-15002.6981404898,1;2;3;4;5,"[0.0, 1.022999603388986, -1.0469086806602934, -0.02257277814992998, 0.1074248533880024, -0.12591950046006362, 0.0, 0.0]",2352,8,24.838424022093022,3,1;2;6,0.5,0.12553997740751158,0,0
PDE,fisher_kpp,baseline,Raw FD,1,0.01,4,u_t,8,0.005,6,3.867244299918922,-15030.868769022069,-15027.536564511893,0;1;2;3;4;5,"[0.017158842787241155, 0.9410186982325629, -0.96439222824759, -0.022566326424097907, 0.10739653687444592, -0.12589326586805585, 0.0, 0.0]",2352,8,0.0,3,1;2;6,0.4444444444444444,0.1300351580090785,0,0
PDE,fisher_kpp,baseline,Raw FD,1,0.01,4,u_t,0,0.0,8,3.8488139108221633,-15026.578607837308,-15026.578607837308,0;1;2;3;4;5;6;7,"[0.013974559606482874, 0.9520533302175325, -0.9719125667362399, -0.02220822402929163, 0.10541696089361752, -0.12353401763174775, 0.005918456355208696, -0.003362225463104878]",2352,8,0.957956674585148,3,1;2;6,0.5454545454545454,0.12394972339911865,0,0
PDE,fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,1,0.01,4,u_t,14,0.03,2,2.460545211405912,-38067.016790495174,-38063.684585985,1;2,"[0.0, 1.0215833386863369, -1.0459789647406752, 0.0, 0.0, 0.0, 0.0, 0.0]",5000,8,608.2536849504977,3,1;2;6,0.8,0.04170335990222465,0,0
PDE,fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,1,0.01,4,u_t,10,0.01,3,2.1746987538610223,-38675.96362262623,-38671.9382709355,1;2;6,"[0.0, 1.003606108501153, -1.0085683455990668, 0.0, 0.0, 0.0, 0.024648845917988393, 0.0]",5000,8,0.0,3,1;2;6,1.0,0.007582996214825981,1,1
PDE,fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,1,0.01,4,u_t,7,0.003,6,2.1735408859139835,-38653.07488611107,-38649.742681600896,1;2;3;4;5;6,"[0.0, 1.0036055090856992, -1.0085619580603764, -0.007246857069626375, 0.03173739602228266, -0.03964609572140146, 0.02464927503874167, 0.0]",5000,8,22.19558933460212,3,1;2;6,0.6666666666666666,0.037049249969385994,0,0
PDE,fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,1,0.01,4,u_t,6,0.002,7,2.173418419028256,-38644.83942292255,-38642.75998138087,1;2;3;4;5;6;7,"[0.0, 1.0031650828819771, -1.0082123535681646, -0.007249963724551458, 0.03175518983656206, -0.03965918842220239, 0.02569728897279598, -0.0026966387382431553]",5000,8,29.178289554627554,3,1;2;6,0.6,0.03698526629880359,0,0
PDE,fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,1,0.01,4,u_t,0,0.0,8,2.1731171931867754,-38637.01525486388,-38637.01525486388,0;1;2;3;4;5;6;7,"[-0.0013597949100118158, 1.0085995659738096, -1.0133014567832337, -0.0074590882355990065, 0.03277695009954951, -0.040777743838222524, 0.027705674289851063, -0.006201966125650417]",5000,8,34.923016071617894,3,1;2;6,0.5454545454545454,0.03929287438372447,0,0
PDE,fisher_kpp,tv_diff,TV,1,0.01,4,u_t,11,0.013,2,0.46926164544567855,-20022.61101445931,-20019.278809949137,1;2,"[0.0, 1.0239719104588463, -1.0481876972873534, 0.0, 0.0, 0.0, 0.0, 0.0]",2352,8,614.3115086346006,3,1;2;6,0.8,0.04356029678155569,0,0
PDE,fisher_kpp,tv_diff,TV,1,0.01,4,u_t,10,0.01,3,0.3673932290162129,-20590.447659160032,-20586.422307469296,1;2;6,"[0.0, 1.0107413101050766, -1.0212969956773095, 0.0, 0.0, 0.0, 0.01717355399570471, 0.0]",2352,8,47.16801111444147,3,1;2;6,1.0,0.019145829549064367,1,1
PDE,fisher_kpp,tv_diff,TV,1,0.01,4,u_t,8,0.005,7,0.35566996711964527,-20635.669760125416,-20633.590318583738,0;1;2;3;4;5;6,"[0.008709793741895233, 0.9711952575548684, -0.9836152640460125, -0.00983839643963665, 0.040564403217528675, -0.04526080385939046, 0.014481880342243642, 0.0]",2352,8,0.0,3,1;2;6,0.6,0.05100641643059037,0,0
PDE,fisher_kpp,tv_diff,TV,1,0.01,4,u_t,0,0.0,8,0.3554952713935182,-20629.062263113326,-20629.062263113326,0;1;2;3;4;5;6;7,"[0.009300838446660674, 0.9692009793233788, -0.9816535796308963, -0.009848358144781822, 0.04060570881132143, -0.045293273062372526, 0.012737248853918146, 0.003922231007729838]",2352,8,4.528055470411346,3,1;2;6,0.5454545454545454,0.05234448998639136,0,0
PDE,fisher_kpp,pod_tv_diff,POD+TV,1,0.01,4,u_t,14,0.03,2,0.21923639408982437,-21812.50634531301,-21809.174140802836,1;2,"[0.0, 1.0240431663165213, -1.0483729544572018, 0.0, 0.0, 0.0, 0.0, 0.0]",2352,8,2440.2312604025974,3,1;2;6,0.8,0.043682371929571126,0,0
PDE,fisher_kpp,pod_tv_diff,POD+TV,1,0.01,4,u_t,10,0.01,3,0.0774042719329196,-24253.43075289617,-24249.405401205433,1;2;6,"[0.0, 1.0046800363473203, -1.0090122304306417, 0.0, 0.0, 0.0, 0.025241763074259523, 0.0]",2352,8,0.0,3,1;2;6,1.0,0.007928029008181804,1,1
PDE,fisher_kpp,pod_tv_diff,POD+TV,1,0.01,4,u_t,9,0.007,6,0.07717756095809902,-24237.04061861844,-24233.708414108267,1;2;3;4;5;6,"[0.0, 1.0046807143164855, -1.0090136109398997, -0.007337371166332589, 0.03139229259093483, -0.03343084974472317, 0.02524087729676048, 0.0]",2352,8,15.69698709716613,3,1;2;6,0.6666666666666666,0.03377655630621818,0,0
PDE,fisher_kpp,pod_tv_diff,POD+TV,1,0.01,4,u_t,5,0.001,7,0.0765627856454986,-24248.088004262823,-24246.008562721145,1;2;3;4;5;6;7,"[0.0, 1.0032198164613144, -1.0078186222060561, -0.0073418187549504224, 0.03144345342859784, -0.0335244961707296, 0.028611195393032272, -0.008659601115916753]",2352,8,3.3968384842883097,3,1;2;6,0.6,0.03401366794371511,0,0
PDE,fisher_kpp,pod_tv_diff,POD+TV,1,0.01,4,u_t,0,0.0,8,0.07649321105301529,-24242.46327817022,-24242.46327817022,0;1;2;3;4;5;6;7,"[0.0009628468769066869, 0.9993886491148299, -1.0042469638675864, -0.007345541427813126, 0.031460092362831496, -0.03353872375127716, 0.02719376431725661, -0.006199695163834002]",2352,8,6.942123035212717,3,1;2;6,0.5454545454545454,0.03341544667723622,0,0
PDE,fisher_kpp,baseline,Raw FD,2,0.01,4,u_t,12,0.015,2,3.990346701956049,-14988.218738311885,-14984.88653380171,1;2,"[0.0, 1.0213451870995613, -1.043986257601737, 0.0, 0.0, 0.0, 0.0, 0.0]",2352,8,27.933946939090674,3,1;2;6,0.8,0.040551990411001854,0,0
PDE,fisher_kpp,baseline,Raw FD,2,0.01,4,u_t,8,0.005,3,3.9348332316378283,-15013.406342430357,-15009.38099073962,0;1;2,"[0.017602011724640404, 0.9372469756950305, -0.9593313240361719, 0.0, 0.0, 0.0, 0.0, 0.0]",2352,8,3.439490001179365,3,1;2;6,0.6666666666666666,0.058303750677878886,0,1
PDE,fisher_kpp,baseline,Raw FD,2,0.01,4,u_t,7,0.003,4,3.9157647693038453,-15017.06897598285,-15012.8204807408,0;1;2;6,"[0.014878110664920471, 0.9466806564424464, -0.9651668728484313, 0.0, 0.0, 0.0, 0.004536036175378195, 0.0]",2352,8,0.0,3,1;2;6,0.8571428571428571,0.04961781454486317,0,0
PDE,fisher_kpp,baseline,Raw FD,2,0.01,4,u_t,5,0.001,5,3.915567414149299,-15009.424498827677,-15005.39914713694,0;1;2;6;7,"[0.014549259120386297, 0.9478176158349837, -0.9663044538670872, 0.0, 0.0, 0.0, 0.005476768332483426, -0.002134420738545492]",2352,8,7.421333603859239,3,1;2;6,0.75,0.04834207985587841,0,0
