setting,system,method,method_label,seed,noise,sparse_factor,fold,lam,cv_mse,solver_primal_objective,solver_dual_objective,solver_primal_dual_gap,solver_relative_primal_dual_gap,solver_max_relative_gap,solver_kkt_stationarity_max,solver_kkt_complementarity_gap,solver_kkt_subgradient_prox_max,solver_masked_dual_stationarity_max,solver_dual_box_violation,solver_dual_scale_min,solver_converged,solver_iterations,solver_rho,solver_tolerance,solver_method,solver_elapsed_seconds,solver_n_observed,solver_n_times,solver_n_channels,solver_objective
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,1,1.0,0.0005216939287218475,"[0.24767849067836506, 0.33990758066550186, 0.38388631221024955, 0.34515117413772994, 0.20861964852547382, 0.0795324840687115]","[0.2476784904530281, 0.33990758066547033, 0.3838863122102332, 0.34515117413772395, 0.20861964852547266, 0.0795230031828798]","[2.253369713045572e-10, 3.1530333899354446e-14, 1.63202784619898e-14, 5.995204332975845e-15, 1.1657341758564144e-15, 9.480885831691932e-06]","[2.253369713045572e-10, 3.1530333899354446e-14, 1.63202784619898e-14, 5.995204332975845e-15, 1.1657341758564144e-15, 9.480885831691932e-06]",9.480885831691932e-06,2.4349953955948855e-08,"[2.2533638843746928e-10, 3.0531133177191805e-14, 1.6486811915683575e-14, 6.050715484207103e-15, 1.1379786002407855e-15, 9.48088582796618e-06]",4.3108504782507495e-07,2.220446049250313e-16,0.0,0.999999780675885,True,1300,10.2,1e-05,banded ADMM with dual certificate,0.0576757369999541,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,1,10.0,0.0035049300928806496,"[1.318520548352515, 2.669239544859299, 2.5879166600313637, 0.9503897880040316, 0.23818486356857607, 0.07962904649174693]","[1.3185205483522344, 2.6692395441371493, 2.587916660031319, 0.9503815301288195, 0.2381828520398623, 0.07962788326252981]","[2.8066438062523957e-13, 7.221498954379513e-10, 4.4853010194856324e-14, 8.25787521208099e-06, 2.011528713763422e-06, 1.1632292171159797e-06]","[2.1286310704518663e-13, 2.705451808657425e-10, 1.7331705803197208e-14, 8.25787521208099e-06, 2.011528713763422e-06, 1.1632292171159797e-06]",8.25787521208099e-06,8.632308756695295e-11,"[2.787770014833768e-13, 7.221454545458528e-10, 4.440892098500626e-14, 8.257875212300014e-06, 2.0115287138002424e-06, 1.1632292171131883e-06]",4.3552458084406e-08,1.7763568394002505e-15,0.0,0.9999999996025972,True,1850,51.0,1e-05,banded ADMM with dual certificate,0.08868559599977743,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,1,100.0,0.01839475900709577,"[1.941510168554339, 15.53017765129464, 3.343774414766811, 0.9503848735244094, 0.23818346820407393, 0.07962823170026913]","[1.9414924575923633, 15.5301776510616, 3.3437692380168924, 0.9503815303226215, 0.23818285204612097, 0.07962788326452179]","[1.7710961975669903e-05, 2.3304025376091886e-10, 5.176749918511803e-06, 3.3432017878531894e-06, 6.161579529651018e-07, 3.4843574733822713e-07]","[9.122260734208567e-06, 1.500563992205794e-11, 1.5481755873393213e-06, 3.3432017878531894e-06, 6.161579529651018e-07, 3.4843574733822713e-07]",9.122260734208567e-06,7.560618797697316e-14,"[1.771096198685859e-05, 2.3303758922565976e-10, 5.176749918273668e-06, 3.343201787615682e-06, 6.161579529738511e-07, 3.484357473736688e-07]",8.068585799492212e-09,1.4210854715202004e-14,0.0,1.0,True,250,255.0,1e-05,banded ADMM with dual certificate,0.01011108000011518,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,1,1000.0,0.024521107345959293,"[1.9414924576123906, 16.167051881553498, 3.343769238017631, 0.9503815303228164, 0.23818285204615086, 0.07962788326453303]","[1.9414924575990193, 16.167051881553004, 3.343769238017302, 0.9503815303227864, 0.23818285204612633, 0.07962788326452347]","[1.337130406398046e-11, 4.938272013532696e-13, 3.290701044988964e-13, 2.9976021664879227e-14, 2.453592884421596e-14, 9.56179579958416e-15]","[6.8871264534420225e-12, 3.054528463020047e-14, 9.841292298447818e-14, 2.9976021664879227e-14, 2.453592884421596e-14, 9.56179579958416e-15]",6.8871264534420225e-12,2.842170943040401e-14,"[1.3367015367646838e-11, 4.932558317309137e-13, 3.296828830340065e-13, 2.98516178987828e-14, 2.4559564618103586e-14, 9.581684135784933e-15]",1.3322676295501878e-15,2.842170943040401e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0003051900002901675,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,2,0.0,0.00015503975477243036,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0003948149997086148,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,2,0.0001,0.00015600352986831965,"[5.955411547218674e-05, 6.169115848731777e-05, 6.498661317412262e-05, 5.903375591510976e-05, 6.873081922907938e-05, 5.917394118905892e-05]","[5.913335997990689e-05, 6.0868964131115683e-05, 6.467511814459538e-05, 5.852885116389907e-05, 6.80693517493487e-05, 5.88218953308043e-05]","[4.207554922798463e-07, 8.221943562020849e-07, 3.114950295272348e-07, 5.049047512106918e-07, 6.614674797306792e-07, 3.520458582546184e-07]","[4.207554922798463e-07, 8.221943562020849e-07, 3.114950295272348e-07, 5.049047512106918e-07, 6.614674797306792e-07, 3.520458582546184e-07]",8.221943562020849e-07,3.938253560607666e-06,"[4.2071929205161326e-07, 8.221238875601904e-07, 3.1147076364807956e-07, 5.048703819103241e-07, 6.613964447577992e-07, 3.5201999460345896e-07]",0.00010053020876498475,2.710505431213761e-20,0.0,0.9868875599918288,True,25,0.01,1e-05,banded ADMM with dual certificate,0.001271137000003364,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,2,0.001,0.00015409914236097703,"[0.0005281644414682655, 0.0005844853055408909, 0.0006123036634995085, 0.0005630231963993347, 0.0006263229980122727, 0.0005345749548090932]","[0.0005221476458743255, 0.0005800028047694341, 0.0006090993729764801, 0.0005533432221159315, 0.0006188044887022633, 0.0005278296292393469]","[6.016795593939976e-06, 4.482500771456842e-06, 3.20429052302841e-06, 9.679974283403154e-06, 7.5185093100094006e-06, 6.745325569746351e-06]","[6.016795593939976e-06, 4.482500771456842e-06, 3.20429052302841e-06, 9.679974283403154e-06, 7.5185093100094006e-06, 6.745325569746351e-06]",9.679974283403154e-06,3.282445798907189e-05,"[6.016018590657569e-06, 4.482188537375913e-06, 3.204210045296401e-06, 9.676655372659916e-06, 7.517369104943837e-06, 6.743872050753467e-06]",0.0010303199825911211,2.168404344971009e-19,0.0,0.9890639080750541,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0012800199997400341,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,2,0.01,0.00015369734847425304,"[0.003470817280021885, 0.004677835599243284, 0.005174280111836195, 0.004840084408829544, 0.004395884613701947, 0.003609482967373233]","[0.0034708170798187603, 0.004677065081540136, 0.005174236141149702, 0.004839900004918719, 0.004391327581611542, 0.0036078891545658206]","[2.0020312491153547e-10, 7.705177031483434e-07, 4.397068649290847e-08, 1.844039108243531e-07, 4.557032090404638e-06, 1.5938128074123419e-06]","[2.0020312491153547e-10, 7.705177031483434e-07, 4.397068649290847e-08, 1.844039108243531e-07, 4.557032090404638e-06, 1.5938128074123419e-06]",4.557032090404638e-06,1.2194608129088846e-06,"[2.0020308978338508e-10, 7.705161300646662e-07, 4.397068305642127e-08, 1.8440374873352622e-07, 4.557031175525354e-06, 1.5938082266390811e-06]",9.400615450621402e-05,3.469446951953614e-18,0.0,0.9999054626412432,True,75,0.20400000000000001,1e-05,banded ADMM with dual certificate,0.0033508530000290193,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,2,0.1,0.00016437933087393996,"[0.0295733384876617, 0.0401704269730571, 0.04633315022516518, 0.04231717749798383, 0.03421739024140035, 0.02686659751617771]","[0.029570657483371635, 0.040164576730652525, 0.04633312249312583, 0.04231593824647133, 0.034217334822851685, 0.02686659744982988]","[2.681004290065736e-06, 5.850242404577266e-06, 2.7732039352412752e-08, 1.2392515125053682e-06, 5.541854866675244e-08, 6.634783000780686e-11]","[2.681004290065736e-06, 5.850242404577266e-06, 2.7732039352412752e-08, 1.2392515125053682e-06, 5.541854866675244e-08, 6.634783000780686e-11]",5.850242404577266e-06,8.805319170329673e-08,"[2.681004272878096e-06, 5.850242381956472e-06, 2.7732039380168327e-08, 1.2392515079950872e-06, 5.541854853491346e-08, 6.634783347725381e-11]",7.078482687328247e-06,2.7755575615628914e-17,0.0,0.9999969040001002,True,175,0.51,1e-05,banded ADMM with dual certificate,0.006912625000040862,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,2,1.0,0.000497131224670202,"[0.24296994578895437, 0.34459469848694557, 0.37989194611854815, 0.3442266554980371, 0.20847553344705436, 0.08146651493344666]","[0.24296994577821812, 0.3445946984063027, 0.37989190802239886, 0.34422665549801273, 0.20847553344705297, 0.08145762821032745]","[1.0736245226183883e-11, 8.064288126163888e-11, 3.8096149290733905e-08, 2.4369395390522186e-14, 1.3877787807814457e-15, 8.886723119203022e-06]","[1.0736245226183883e-11, 8.064288126163888e-11, 3.8096149290733905e-08, 2.4369395390522186e-14, 1.3877787807814457e-15, 8.886723119203022e-06]",8.886723119203022e-06,1.0613933543179854e-07,"[1.0736522781940039e-11, 8.064204859437041e-11, 3.809614912420045e-08, 2.4369395390522186e-14, 1.3600232051658168e-15, 8.8867230492941e-06]",4.405933022866293e-07,2.220446049250313e-16,0.0,0.9999990689511793,True,900,20.4,1e-05,banded ADMM with dual certificate,0.03864932099986618,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,2,10.0,0.0035073859540902495,"[1.295597002987328, 2.679075283691548, 2.5587098549745884, 0.9466073730441404, 0.24049258962220393, 0.08148014633281508]","[1.2955970029744868, 2.6790752415702204, 2.5587098549745475, 0.9465980714502333, 0.24049020406951285, 0.08147890829508378]","[1.284128359202441e-11, 4.21213277590482e-08, 4.085620730620576e-14, 9.301593907107275e-06, 2.3855526910809832e-06, 1.2380377313048196e-06]","[9.911479852466136e-12, 1.5722338231947117e-08, 1.596750300811716e-14, 9.301593907107275e-06, 2.3855526910809832e-06, 1.2380377313048196e-06]",9.301593907107275e-06,2.969951146125638e-09,"[1.2836731677623447e-11, 4.212132820313741e-08, 4.218847493575595e-14, 9.301593907289924e-06, 2.3855526911326086e-06, 1.2380377313396136e-06]",3.1949547718568283e-07,3.552713678800501e-15,0.0,0.9999999859209933,True,975,25.5,1e-05,banded ADMM with dual certificate,0.06482873899994956,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,2,100.0,0.018166506378107253,"[1.9418516766506198, 15.585850777989151, 3.293855557412716, 0.9466014231620491, 0.24049085571305087, 0.08147923748582865]","[1.9418336745605864, 15.585850777708096, 3.2938502190246046, 0.9465980716967066, 0.24049020407837582, 0.08147890829733265]","[1.8002090033331086e-05, 2.8105517912990763e-10, 5.338388111564285e-06, 3.351465342471549e-06, 6.516346750529145e-07, 3.291884960038294e-07]","[9.270579339191232e-06, 1.8032713332968835e-11, 1.6207110538136422e-06, 3.351465342471549e-06, 6.516346750529145e-07, 3.291884960038294e-07]",9.270579339191232e-06,4.340972026284362e-14,"[1.800209002701241e-05, 2.8104985005938943e-10, 5.338388111727967e-06, 3.3514653422335844e-06, 6.516346751337772e-07, 3.291884959772385e-07]",8.243862481549513e-09,1.4210854715202004e-14,0.0,1.0,True,250,255.0,1e-05,banded ADMM with dual certificate,0.019619880999925954,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,4,0.01,4,2,1000.0,0.02413701344803289,"[1.941833674576584, 16.225352511528346, 3.2938502190253467, 0.946598071696923, 0.24049020407840213, 0.08147890829733828]","[1.9418336745675493, 16.225352511527895, 3.293850219025041, 0.946598071696872, 0.2404902040783817, 0.08147890829733417]","[9.034772929794599e-12, 4.511946372076636e-13, 3.055333763768431e-13, 5.0959236830294685e-14, 2.042810365310288e-14, 4.107825191113079e-15]","[4.652701746849985e-12, 2.780800213043651e-14, 9.275873402259641e-14, 5.0959236830294685e-14, 2.042810365310288e-14, 4.107825191113079e-15]",4.652701746849985e-12,9.836575998178887e-14,"[9.054006544979603e-12, 4.520835791361994e-13, 3.058171304413622e-13, 5.0639844038719214e-14, 2.0385515241331877e-14, 4.136670100662769e-15]",8.881784197001252e-16,1.4210854715202004e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0005670049999935145,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,0,0.0,0.0001453908044959662,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.00039860099968791474,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,0,0.0001,0.0001562016839215272,"[3.777899672257296e-05, 5.747192722760121e-05, 4.3193017613107056e-05, 3.713186001009914e-05, 4.3458689964286154e-05, 4.543393705863013e-05, 6.716198009035524e-05, 5.301970221802665e-05]","[3.7513343534351056e-05, 5.70296325355929e-05, 4.2865432622748644e-05, 3.6926112107376244e-05, 4.320218280487696e-05, 4.513990099409402e-05, 6.6844446720114e-05, 5.2648664017446356e-05]","[2.656531882219064e-07, 4.422946920083109e-07, 3.275849903584127e-07, 2.0574790272289594e-07, 2.5650715940919423e-07, 2.9403606453611047e-07, 3.175333702412473e-07, 3.7103820058029296e-07]","[2.656531882219064e-07, 4.422946920083109e-07, 3.275849903584127e-07, 2.0574790272289594e-07, 2.5650715940919423e-07, 2.9403606453611047e-07, 3.175333702412473e-07, 3.7103820058029296e-07]",4.422946920083109e-07,1.7556395002857198e-06,"[2.6563169153126195e-07, 4.4225872523832974e-07, 3.275674751926084e-07, 2.0574019208297587e-07, 2.5648569893986734e-07, 2.940109374123808e-07, 3.175171829223602e-07, 3.710115935872424e-07]",0.00010035313488816606,1.517049561059608e-14,0.0,0.9941629783996423,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0014373979997799324,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,0,0.001,0.0001441822119692742,"[0.00030516698521584743, 0.0004919088658174817, 0.000362639501015019, 0.0003035588396846967, 0.0003755152647383846, 0.0003745863117532559, 0.0005881849491345322, 0.00047079916822500824]","[0.00029804375007201725, 0.00048388782717336454, 0.0003549443339899888, 0.00029616878683903596, 0.00036816870976657265, 0.0003685736642632304, 0.0005781974031482857, 0.0004623338299418044]","[7.123235143830181e-06, 8.021038644117186e-06, 7.6951670250302e-06, 7.390052845660758e-06, 7.346554971811921e-06, 6.012647490025527e-06, 9.987545986246487e-06, 8.465338283203839e-06]","[7.123235143830181e-06, 8.021038644117186e-06, 7.6951670250302e-06, 7.390052845660758e-06, 7.346554971811921e-06, 6.012647490025527e-06, 9.987545986246487e-06, 8.465338283203839e-06]",9.987545986246487e-06,2.7829054171980318e-05,"[7.117148545935135e-06, 8.019511284636325e-06, 7.694723217481492e-06, 7.388869464206027e-06, 7.345306900034972e-06, 6.011694105169873e-06, 9.984735514372164e-06, 8.4625863709797e-06]",0.0009887967593613656,2.1508619538201934e-14,0.0,0.9907354919005145,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0013604220002889633,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,0,0.01,0.00012482255664222406,"[0.000877339402564022, 0.0014093998861382114, 0.0011735384791108248, 0.0007038348174392914, 0.001198544481778344, 0.0013387235826960008, 0.001923599072924009, 0.0019446144531670905]","[0.000877112650551101, 0.0014069984614599733, 0.0011695870156802905, 0.0006967193534186274, 0.0011973636996518325, 0.0013387038853170797, 0.0019235987099944624, 0.0019445772235224213]","[2.2675201292099087e-07, 2.401424678238071e-06, 3.951463430534267e-06, 7.115464020663936e-06, 1.1807821265114905e-06, 1.969737892107762e-08, 3.629295466586746e-10, 3.722964466920664e-08]","[2.2675201292099087e-07, 2.401424678238071e-06, 3.951463430534267e-06, 7.115464020663936e-06, 1.1807821265114905e-06, 1.969737892107762e-08, 3.629295466586746e-10, 3.722964466920664e-08]",7.115464020663936e-06,2.4764740221353e-06,"[2.267508880311774e-07, 2.4013987098029863e-06, 3.951452348148932e-06, 7.115460546658212e-06, 1.180780496875069e-06, 1.9697376170565127e-08, 3.6293244977262176e-10, 3.722960149150564e-08]",0.00011531053764263222,9.081277396738585e-15,0.0,0.9998425140311675,True,150,0.40800000000000003,1e-05,banded ADMM with dual certificate,0.00652814600016427,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,0,0.1,0.00011590560926066969,"[0.002035200147057893, 0.003418790048099793, 0.0027274185450501375, 0.001975817925909598, 0.0031823987971113478, 0.0037446018340829687, 0.004428282523107186, 0.0030169975585087353]","[0.0020350431665185457, 0.003417939144214916, 0.002724861274010077, 0.001968243228909858, 0.0031823900012514263, 0.0037446017483646205, 0.004428282523100598, 0.003013527106245431]","[1.5698053934705414e-07, 8.509038848768247e-07, 2.557271040060441e-06, 7.574696999740251e-06, 8.795859921494065e-09, 8.571834821807789e-11, 6.587612400021925e-15, 3.470452263304273e-06]","[1.5698053934705414e-07, 8.509038848768247e-07, 2.557271040060441e-06, 7.574696999740251e-06, 8.795859921494065e-09, 8.571834821807789e-11, 6.587612400021925e-15, 3.470452263304273e-06]",7.574696999740251e-06,9.511376077540878e-07,"[1.569805298826197e-07, 8.509038631769519e-07, 2.557271034025555e-06, 7.574695301120491e-06, 8.795861888236806e-09, 8.571934481671484e-11, 5.175981171445798e-15, 3.470452212314245e-06]",2.1400755992107e-05,9.728329253277934e-15,0.0,0.9999533517951527,True,300,2.04,1e-05,banded ADMM with dual certificate,0.013255321999622538,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,0,1.0,0.00023063388422574742,"[0.0054946915224461275, 0.013580630118779366, 0.013269460865541958, 0.009859953883153753, 0.012436071635265271, 0.021216501140570165, 0.024198580599418252, 0.005144357652929565]","[0.005493666775559167, 0.013580630118772537, 0.01326946086553732, 0.009859953882967051, 0.012436071635129407, 0.021216501140567647, 0.024198580599415546, 0.005137373037188888]","[1.0247468869607756e-06, 6.8296063249206895e-15, 4.638650574761982e-15, 1.8670134882547984e-13, 1.3586354263850353e-13, 2.518818487118324e-15, 2.706168622523819e-15, 6.984615740677005e-06]","[1.0247468869607756e-06, 6.8296063249206895e-15, 4.638650574761982e-15, 1.8670134882547984e-13, 1.3586354263850353e-13, 2.518818487118324e-15, 2.706168622523819e-15, 6.984615740677005e-06]",6.984615740677005e-06,4.0623494332314714e-08,"[1.02474688829738e-06, 8.628514569508638e-15, 1.0356299151581538e-14, 1.8945435498185503e-13, 1.4526921332524978e-13, 3.2890357104520263e-15, 3.514549762329011e-15, 6.984615730238686e-06]",4.560816997956074e-07,9.38832345198648e-15,0.0,0.9999990166359951,True,850,20.4,1e-05,banded ADMM with dual certificate,0.03563824000002569,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,0,10.0,0.001967538928810752,"[0.0057027109508836025, 0.03045312443276099, 0.032054191523559504, 0.020563630647758093, 0.024740404948008794, 0.07653135040242022, 0.08573258542789226, 0.005176523869675948]","[0.00570271095086624, 0.030453124432718068, 0.03205419152352944, 0.020563630647729966, 0.024740404947988733, 0.07653135040240173, 0.08573258542787508, 0.005176523869647415]","[1.7362847271051862e-14, 4.292052824261816e-14, 3.006622728563002e-14, 2.812680643948795e-14, 2.0060342276195797e-14, 1.8485213360008856e-14, 1.7180701306074297e-14, 2.853273173286652e-14]","[1.7362847271051862e-14, 4.292052824261816e-14, 3.006622728563002e-14, 2.812680643948795e-14, 2.0060342276195797e-14, 1.8485213360008856e-14, 1.7180701306074297e-14, 2.853273173286652e-14]",4.292052824261816e-14,1.3350431871117507e-14,"[2.164983761426275e-14, 3.066945702111024e-14, 2.929457842940137e-14, 2.822502824781399e-14, 3.1563918946108476e-14, 1.8046824243280103e-14, 1.8745983758931566e-14, 2.7666244498710662e-14]",4.440892098500626e-16,1.3350431871117507e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00033164999967993936,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,0,100.0,0.001967538928810752,"[0.005702710951077896, 0.030453124433036712, 0.03205419152382641, 0.02056363064801053, 0.02474040494828971, 0.07653135040258327, 0.08573258542806103, 0.005176523869924849]","[0.00570271095086624, 0.030453124432718068, 0.03205419152352944, 0.020563630647729966, 0.024740404947988733, 0.07653135040240173, 0.08573258542787508, 0.005176523869647415]","[2.116562133891442e-13, 3.186444164082758e-13, 2.9697078129942156e-13, 2.805637666636329e-13, 3.00977992528928e-13, 1.815353423140209e-13, 1.859484788369059e-13, 2.7743345815123277e-13]","[2.116562133891442e-13, 3.186444164082758e-13, 2.9697078129942156e-13, 2.805637666636329e-13, 3.00977992528928e-13, 1.815353423140209e-13, 1.859484788369059e-13, 2.7743345815123277e-13]",3.186444164082758e-13,1.3350431871117507e-14,"[2.159438530268877e-13, 3.063918924094468e-13, 2.9620290890264206e-13, 2.806652808992914e-13, 3.1248296404895223e-13, 1.8108533094899758e-13, 1.8751335698206509e-13, 2.7656686383303716e-13]",4.440892098500626e-16,1.3350431871117507e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0002345540001442714,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,0,1000.0,0.001967538928810752,"[0.0057027109530208364, 0.030453124435793937, 0.032054191526495496, 0.020563630650534934, 0.0247404049510989, 0.07653135040421365, 0.08573258542974871, 0.005176523872413854]","[0.00570271095086624, 0.030453124432718068, 0.03205419152352944, 0.020563630647729966, 0.024740404947988733, 0.07653135040240173, 0.08573258542787508, 0.005176523869647415]","[2.1545968134639715e-12, 3.0758694202770442e-12, 2.9660579548007604e-12, 2.804968063374602e-12, 3.1101683728440577e-12, 1.8119117317638711e-12, 1.873626254145222e-12, 2.7664389876114193e-12]","[2.1545968134639715e-12, 3.0758694202770442e-12, 2.9660579548007604e-12, 2.804968063374602e-12, 3.1101683728440577e-12, 1.8119117317638711e-12, 1.873626254145222e-12, 2.7664389876114193e-12]",3.1101683728440577e-12,1.3350431871117507e-14,"[2.1588840071531373e-12, 3.0636162462928125e-12, 2.9652862136350493e-12, 2.805067807414065e-12, 3.12167341507739e-12, 1.8114703980061722e-12, 1.8751870892134e-12, 2.765573057176302e-12]",4.440892098500626e-16,1.3350431871117507e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00022234500011109049,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,1,0.0,0.0001562954313859989,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.00034817499999917345,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,0,0.01,4,1,0.0001,0.00017470519270637125,"[4.270885228974148e-05, 6.93264753913891e-05, 4.1377707658138936e-05, 4.210482268700579e-05, 5.155250578562221e-05, 4.44895141931594e-05, 5.82890995658517e-05, 4.095901888331588e-05]","[4.2245169044212696e-05, 6.878621393976699e-05, 4.093688865898664e-05, 4.183146523604573e-05, 5.1322816952289815e-05, 4.413973741640992e-05, 5.7928337782605765e-05, 4.0602145665433805e-05]","[4.636832455287836e-07, 5.402614516221167e-07, 4.4081899915229914e-07, 2.7335745096005533e-07, 2.2968883333239536e-07, 3.49776776749476e-07, 3.6076178324593683e-07, 3.5687321788207773e-07]","[4.636832455287836e-07, 5.402614516221167e-07, 4.4081899915229914e-07, 2.7335745096005533e-07, 2.2968883333239536e-07, 3.49776776749476e-07, 3.6076178324593683e-07, 3.5687321788207773e-07]",5.402614516221167e-07,2.874776558202711e-06,"[4.6358590548789617e-07, 5.402195565105505e-07, 4.407279338933956e-07, 2.7333573879534894e-07, 2.2967287080070422e-07, 3.4972866259622333e-07, 3.607412470052872e-07, 3.568330809625465e-07]",0.0001006934083741236,2.710505431213761e-20,0.0,0.990437958291292,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0014196510001056595,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
