system,method,method_label,sparse_factor,obs_dt,noise,seed,upsample,spline_alpha,spline_cv_error,spline_cv_folds,gp_kernel,gp_cv_error,gp_cv_folds,support_f1,coef_error,practical_score,threshold,status
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.0,3,5,,,0,,,0,1.0,0.02967016528603106,0.9711847868508564,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.0,3,5,,,0,,,0,1.0,0.006437205067531903,0.9936039675052554,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.0,4,5,,,0,,,0,1.0,0.02967016528603106,0.9711847868508564,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.0,4,5,,,0,,,0,1.0,0.006829528928073294,0.9932167971520021,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.0,5,5,,,0,,,0,1.0,0.02967016528603106,0.9711847868508564,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.0,5,5,,,0,,,0,1.0,0.006367379443389986,0.9936729075549808,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.0,6,5,,,0,,,0,1.0,0.02967016528603106,0.9711847868508564,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.0,6,5,,,0,,,0,1.0,0.006989316812965804,0.9930591946743921,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.0,7,5,,,0,,,0,1.0,0.02967016528603106,0.9711847868508564,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.0,7,5,,,0,,,0,1.0,0.006666935655145158,0.9933772180062651,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.0,8,5,,,0,,,0,1.0,0.02967016528603106,0.9711847868508564,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.0,8,5,,,0,,,0,1.0,0.006600655911690674,0.9934426270508314,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.0,9,5,,,0,,,0,1.0,0.02967016528603106,0.9711847868508564,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.0,9,5,,,0,,,0,1.0,0.006464653519110416,0.9935768697921912,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.01,0,5,,,0,,,0,1.0,0.025777818250979925,0.9748699788664441,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.01,0,5,,,0,,,0,1.0,0.004659186574458437,0.9953624207724167,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.01,1,5,,,0,,,0,1.0,0.03728116562770361,0.9640587654889663,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.01,1,5,,,0,,,0,1.0,0.00871339506425003,0.9913618723545403,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.01,2,5,,,0,,,0,1.0,0.03294727898036725,0.9681036199515527,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.01,2,5,,,0,,,0,1.0,0.01157784049759257,0.9885546716880458,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.01,3,5,,,0,,,0,1.0,0.0238143652484954,0.9767395671941804,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.01,3,5,,,0,,,0,1.0,0.01126706141260967,0.9888584708802134,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.01,4,5,,,0,,,0,1.0,0.012721597656797352,0.9874382084017639,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.01,4,5,,,0,,,0,1.0,0.025979534139648253,0.9746783115304207,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.01,5,5,,,0,,,0,1.0,0.03838437306526958,0.9630345235724606,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.01,5,5,,,0,,,0,1.0,0.028997446183824157,0.9718197102515997,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.01,6,5,,,0,,,0,1.0,0.03453055855947137,0.9666220023432143,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.01,6,5,,,0,,,0,1.0,0.007895982677229836,0.9921658754346296,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.01,7,5,,,0,,,0,1.0,0.03427247301375879,0.9668632068357264,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.01,7,5,,,0,,,0,1.0,0.011103430853618175,0.9890185014561328,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.01,8,5,,,0,,,0,1.0,0.02766200592717676,0.9730825837993109,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.01,8,5,,,0,,,0,0.8571428571428571,0.35645216890312753,0.631900539357736,1.0,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.01,9,5,,,0,,,0,1.0,0.029235879697112194,0.971594577808815,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.01,9,5,,,0,,,0,1.0,0.01646909890053638,0.9837977377587277,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.03,0,5,,,0,,,0,1.0,0.03555192479313431,0.9656686217832714,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.03,0,5,,,0,,,0,1.0,0.02693406251956249,0.973772354523444,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.03,1,5,,,0,,,0,1.0,0.008573777933109563,0.9914991068371021,0.03,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.03,1,5,,,0,,,0,0.8571428571428571,0.3163377916401908,0.6511572201196435,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.03,2,5,,,0,,,0,1.0,0.05343502718627071,0.9492754410027585,0.3,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.03,2,5,,,0,,,0,0.75,0.33222355087332534,0.5629685794912913,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.03,3,5,,,0,,,0,1.0,0.02441449992200915,0.976167362016188,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.03,3,5,,,0,,,0,0.75,0.4115846636524375,0.5313177589074928,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.03,4,5,,,0,,,0,1.0,0.032397306312621575,0.9686193424619308,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.03,4,5,,,0,,,0,1.0,0.02277223311082831,0.9777347953203961,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.03,5,5,,,0,,,0,1.0,0.015781701870052907,0.9844634906880101,0.3,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.03,5,5,,,0,,,0,0.75,0.3879043099356776,0.5403830758582764,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.03,6,5,,,0,,,0,1.0,0.07229861196144682,0.9325760463037452,0.3,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.03,6,5,,,0,,,0,1.0,0.03728460513649931,0.9640555687880928,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.03,7,5,,,0,,,0,1.0,0.001986213646841939,0.9980177235776398,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.03,7,5,,,0,,,0,0.8571428571428571,0.31849633282263284,0.6500911954058214,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.03,8,5,,,0,,,0,1.0,0.030836170364293713,0.9700862549735753,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.03,8,5,,,0,,,0,1.0,0.020344944924364117,0.9800607186564027,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.03,9,5,,,0,,,0,1.0,0.010123679513257407,0.9899777822076842,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.03,9,5,,,0,,,0,1.0,0.01839885778250232,0.9819335443653535,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.05,0,5,,,0,,,0,1.0,0.021827923203584527,0.9786383570972002,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.05,0,5,,,0,,,0,1.0,0.06440956475254325,0.9394879876267201,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.05,1,5,,,0,,,0,1.0,0.018989514953650605,0.9813643666838767,0.3,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.05,1,5,,,0,,,0,1.0,0.04405756185694753,0.957801596897984,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.05,2,5,,,0,,,0,1.0,0.05986628528850363,0.9435152470462747,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.05,2,5,,,0,,,0,1.0,0.01692740752260939,0.9833543600089931,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.05,3,5,,,0,,,0,1.0,0.029997177424104314,0.9708764469635504,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.05,3,5,,,0,,,0,1.0,0.06528315234230518,0.9387175586145683,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.05,4,5,,,0,,,0,1.0,0.040607978860441124,0.9609766793207654,0.3,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.05,4,5,,,0,,,0,1.0,0.0401778603579902,0.9613740477574072,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.05,5,5,,,0,,,0,1.0,0.022194782417567442,0.9782871300075754,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.05,5,5,,,0,,,0,1.0,0.030443433213685655,0.9704559879441995,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.05,6,5,,,0,,,0,1.0,0.04557275508039895,0.9564135973714285,0.3,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.05,6,5,,,0,,,0,1.0,0.0462043318405308,0.9558362258362609,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.05,7,5,,,0,,,0,1.0,0.0707119875652229,0.9339579752665136,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.05,7,5,,,0,,,0,1.0,0.05672884435960376,0.9463165554130565,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.05,8,5,,,0,,,0,1.0,0.01880535448630763,0.9815417592737432,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.05,8,5,,,0,,,0,1.0,0.016781290801459518,0.9834956731076041,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.05,9,5,,,0,,,0,1.0,0.03625939734261676,0.9650093428000746,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.05,9,5,,,0,,,0,1.0,0.02114889279458768,0.9792891193989258,0.1,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.1,0,5,,,0,,,0,1.0,0.14735557054621354,0.8715693945896276,0.3,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.1,0,5,,,0,,,0,0.8571428571428571,0.35392391255069094,0.6330805218795968,1.0,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.1,1,5,,,0,,,0,1.0,0.0346735733731272,0.9664883937645298,0.3,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.1,1,5,,,0,,,0,0.8571428571428571,0.32244719921732956,0.6481490207322789,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.1,2,5,,,0,,,0,1.0,0.08419474709202095,0.9223435205549146,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.1,2,5,,,0,,,0,0.8571428571428571,0.3957983238189398,0.6140878968801828,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.1,3,5,,,0,,,0,1.0,0.07982312587063567,0.9260775918220161,0.3,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.1,3,5,,,0,,,0,1.0,0.07833678995824712,0.9273540598004818,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.1,4,5,,,0,,,0,1.0,0.10227686727984947,0.907213087459375,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.1,4,5,,,0,,,0,1.0,0.05127650072303679,0.9512245344704554,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.1,5,5,,,0,,,0,1.0,0.06518195559531594,0.9388067407141848,0.1,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.1,5,5,,,0,,,0,1.0,0.11964999065483681,0.8931362553891878,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.1,6,5,,,0,,,0,1.0,0.1290998180662484,0.8856612887535922,0.3,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.1,6,5,,,0,,,0,0.8571428571428571,0.8055103192434255,0.4747371687701188,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.1,7,5,,,0,,,0,1.0,0.08064943585948477,0.9253694739632738,0.3,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.1,7,5,,,0,,,0,0.8571428571428571,0.3194233517158079,0.6496344452508054,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.1,8,5,,,0,,,0,1.0,0.11146919209333618,0.8997100478481139,0.3,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.1,8,5,,,0,,,0,0.75,0.4349909183012141,0.5226513913327568,0.3,ok
vanderpol_mu2,edmd_poly3,EDMD-polynomial,64,0.32,0.1,9,5,,,0,,,0,1.0,0.06132513597982425,0.9422183326288522,0.3,ok
vanderpol_mu2,edmd_rbf,EDMD-RBF,64,0.32,0.1,9,5,,,0,,,0,1.0,0.10817634676322578,0.9023834545113795,0.3,ok
