system,method,sparse_factor,noise,seed,fold,lam,cv_mse,primal_objective,dual_objective,primal_dual_gap,relative_primal_dual_gap,max_relative_gap,kkt_stationarity_max,masked_dual_stationarity_max,dual_box_violation,dual_scale_min,converged,iterations,rho,tolerance,elapsed_seconds,n_observed,n_times,n_channels,objective
burgers,banded ADMM with dual certificate,32,0.1,0,1,0.01,0.01983442390765784,"[0.007561976371701345, 0.01482280428926881, 0.0061046598860898735, 0.015006372973840118, 0.013620524679857662, 0.020257597172334083, 0.010763989948113686, 0.01190403042600539]","[0.007560836478440986, 0.014822693296654022, 0.006101314737263208, 0.015004449946382762, 0.013619208414130522, 0.020256052795978027, 0.010762521307021544, 0.011903799994408784]","[1.1398932603587375e-06, 1.1099261478832168e-07, 3.3451488266654852e-06, 1.9230274573567296e-06, 1.3162657271394151e-06, 1.544376356056587e-06, 1.4686410921421755e-06, 2.304315966060455e-07]","[1.1398932603587375e-06, 1.1099261478832168e-07, 3.3451488266654852e-06, 1.9230274573567296e-06, 1.3162657271394151e-06, 1.544376356056587e-06, 1.4686410921421755e-06, 2.304315966060455e-07]",3.3451488266654852e-06,3.667604525255108e-06,3.469446951953614e-18,0.0,0.9997824243653213,True,50,0.028000000000000004,0.0001,0.0026017940001565876,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,1,0.1,0.019511986652670354,"[0.013028583661759675, 0.04863009289409347, 0.04231244708739603, 0.11115945291226531, 0.09394994381116643, 0.09130358122119278, 0.03491942735232962, 0.04275993253696068]","[0.012991688509262545, 0.048629991064232485, 0.04231244708736613, 0.1111594527545392, 0.09394994381110325, 0.0913035785294885, 0.03491941355996157, 0.04275993230578846]","[3.689515249712984e-05, 1.0182986098783431e-07, 2.989969383193625e-14, 1.5772610995057335e-10, 6.318556788897922e-14, 2.6917042761365195e-09, 1.379236805321149e-08, 2.3117222025526019e-10]","[3.689515249712984e-05, 1.0182986098783431e-07, 2.989969383193625e-14, 1.5772610995057335e-10, 6.318556788897922e-14, 2.6917042761365195e-09, 1.379236805321149e-08, 2.3117222025526019e-10]",3.689515249712984e-05,4.387778600720149e-06,2.7755575615628914e-17,0.0,0.9999419911314904,True,75,0.56,0.0001,0.002490486999931818,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,1,1.0,0.03068727755506207,"[0.013849388027322138, 0.07671749810435774, 0.20566106301395087, 0.31709708078441134, 0.3275620424785744, 0.26005111692377436, 0.09700724800984456, 0.04716489441233254]","[0.013848146812959261, 0.07671527085645417, 0.2056610630139503, 0.31709708078438503, 0.32756204247854503, 0.2600511169237733, 0.09700724800979775, 0.04716340972957789]","[1.241214362877191e-06, 2.2272479035662096e-06, 5.828670879282072e-16, 2.631228568361621e-14, 2.936539900133539e-14, 1.0547118733938987e-15, 4.680977827575816e-14, 1.4846827546544095e-06]","[1.241214362877191e-06, 2.2272479035662096e-06, 5.828670879282072e-16, 2.631228568361621e-14, 2.936539900133539e-14, 1.0547118733938987e-15, 4.680977827575816e-14, 1.4846827546544095e-06]",2.2272479035662096e-06,1.34781075189494e-13,1.942890293094024e-16,0.0,0.9999999999994564,True,125,5.6,0.0001,0.004023419000077411,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,affine exact solution,32,0.1,0,1,10.0,0.03608190160293581,"[0.013848146819479462, 0.07671527096628118, 0.2627706001026018, 0.32276164545758446, 0.3315448801128507, 0.31807971165580257, 0.09802309660242677, 0.04716340973982859]","[0.013848146819479244, 0.07671527096627734, 0.26277060010260117, 0.32276164545758235, 0.33154488011283845, 0.3180797116558014, 0.09802309660242052, 0.04716340973982843]","[2.185751579730777e-16, 3.8441472227646045e-15, 6.106226635438361e-16, 2.1094237467877974e-15, 1.226796442210798e-14, 1.1657341758564144e-15, 6.2450045135165055e-15, 1.5959455978986625e-16]","[2.185751579730777e-16, 3.8441472227646045e-15, 6.106226635438361e-16, 2.1094237467877974e-15, 1.226796442210798e-14, 1.1657341758564144e-15, 6.2450045135165055e-15, 1.5959455978986625e-16]",1.226796442210798e-14,3.191891195797325e-15,2.220446049250313e-16,0.0,1.0,True,0,0.0,0.0001,0.00020006099998681748,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,affine exact solution,32,0.1,0,1,100.0,0.03608190160293581,"[0.013848146819481414, 0.07671527096631615, 0.26277060010260755, 0.3227616454576038, 0.33154488011296124, 0.31807971165581317, 0.09802309660248235, 0.047163409739829944]","[0.013848146819479244, 0.07671527096627734, 0.26277060010260117, 0.32276164545758235, 0.33154488011283845, 0.3180797116558014, 0.09802309660242052, 0.04716340973982843]","[2.1701390684469857e-15, 3.8816172498457036e-14, 6.38378239159465e-15, 2.142730437526552e-14, 1.2279066652354231e-13, 1.176836406102666e-14, 6.18255446838134e-14, 1.5126788710517758e-15]","[2.1701390684469857e-15, 3.8816172498457036e-14, 6.38378239159465e-15, 2.142730437526552e-14, 1.2279066652354231e-13, 1.176836406102666e-14, 6.18255446838134e-14, 1.5126788710517758e-15]",1.2279066652354231e-13,3.191891195797325e-15,2.220446049250313e-16,0.0,1.0,True,0,0.0,0.0001,0.00017706700009512133,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,2,0.0001,0.020106955425533646,"[0.00010219749011121527, 5.5493738757102556e-05, 8.073169356908031e-05, 0.00022701788512218302, 0.0001614477696878826, 0.00022857687206277028, 0.00019860155089459933, 0.00016553262360111947]","[0.00010139989526572537, 5.490850301755549e-05, 7.929633639812727e-05, 0.00021782895879685407, 0.00015436441254680644, 0.00021552715243196188, 0.00019399251704612367, 0.0001633795410054869]","[7.975948454898947e-07, 5.852357395470665e-07, 1.43535717095304e-06, 9.18892632532895e-06, 7.083357141076166e-06, 1.3049719630808397e-05, 4.609033848475654e-06, 2.1530825956325814e-06]","[7.975948454898947e-07, 5.852357395470665e-07, 1.43535717095304e-06, 9.18892632532895e-06, 7.083357141076166e-06, 1.3049719630808397e-05, 4.609033848475654e-06, 2.1530825956325814e-06]",1.3049719630808397e-05,1.6392524442945453e-05,1.8785699992113214e-15,0.0,0.9465454118093501,True,25,0.01,0.0001,0.0011167440000008355,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,2,0.001,0.01997518054127167,"[0.0009921779018330424, 0.0005489546448978755, 0.0007949983961049406, 0.002239844893962208, 0.0016008341143290167, 0.0022611261807541686, 0.001961297874232429, 0.001643501695487658]","[0.0009897067889708363, 0.0005469682396256778, 0.0007934464524918505, 0.002230785039137522, 0.0015973008469514, 0.0022510769645951597, 0.0019509845947094729, 0.0016367669518026586]","[2.4711128622061096e-06, 1.986405272197682e-06, 1.5519436130901438e-06, 9.059854824685926e-06, 3.5332673776168003e-06, 1.0049216159008917e-05, 1.0313279522956072e-05, 6.734743684999427e-06]","[2.4711128622061096e-06, 1.986405272197682e-06, 1.5519436130901438e-06, 9.059854824685926e-06, 3.5332673776168003e-06, 1.0049216159008917e-05, 1.0313279522956072e-05, 6.734743684999427e-06]",1.0313279522956072e-05,1.316589392615173e-05,3.2009984940462033e-15,0.0,0.9956216445906438,True,25,0.01,0.0001,0.0009751509999205155,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,2,0.01,0.020303854006581263,"[0.00783358173045403, 0.0049066382193341165, 0.006656196747571569, 0.019612885840441577, 0.014719780784225771, 0.020237753660578825, 0.017126196493363215, 0.015119604492423461]","[0.007823019972561759, 0.004905265698671038, 0.00665518999721924, 0.01961085221538196, 0.01471881727269931, 0.020236479746102615, 0.017115604866173962, 0.015118337741218442]","[1.056175789227072e-05, 1.3725206630781084e-06, 1.0067503523293261e-06, 2.0336250596171557e-06, 9.635115264614719e-07, 1.2739144762095866e-06, 1.059162718925269e-05, 1.266751205019831e-06]","[1.056175789227072e-05, 1.3725206630781084e-06, 1.0067503523293261e-06, 2.0336250596171557e-06, 9.635115264614719e-07, 1.2739144762095866e-06, 1.059162718925269e-05, 1.266751205019831e-06]",1.059162718925269e-05,6.452911566465214e-06,2.2447321779139884e-15,0.0,0.9997327501146047,True,50,0.028000000000000004,0.0001,0.001699224000049071,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,2,0.1,0.0221870589639576,"[0.01751291199439697, 0.021498751537437757, 0.040993222491625396, 0.09624960995928025, 0.09538449679546611, 0.08157010100085427, 0.05363970907714382, 0.06319850635379064]","[0.01749701015826253, 0.021498749551260896, 0.040993221753879566, 0.09624960866812042, 0.09538449674315116, 0.08157010100071599, 0.053639709077116085, 0.06319850634979973]","[1.5901836134441655e-05, 1.986176861867861e-09, 7.377458297042061e-10, 1.2911598318288142e-09, 5.231494404345227e-11, 1.3827827771706325e-13, 2.7734758933917192e-14, 3.990904828832242e-12]","[1.5901836134441655e-05, 1.986176861867861e-09, 7.377458297042061e-10, 1.2911598318288142e-09, 5.231494404345227e-11, 1.3827827771706325e-13, 2.7734758933917192e-14, 3.990904828832242e-12]",1.5901836134441655e-05,1.3708087165387184e-09,1.609823385706477e-15,0.0,0.9999999902028398,True,75,0.56,0.0001,0.002621593999947436,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,2,1.0,0.03554249940086006,"[0.017823759588103057, 0.09225043541679889, 0.1977876929239229, 0.26658869603955837, 0.3315816046326504, 0.20852234687163185, 0.08961105089846381, 0.07475776491182595]","[0.01782296930525688, 0.0922504353939187, 0.1977876928785182, 0.2665886960392936, 0.33158160463248165, 0.20852234630292435, 0.08960787878674885, 0.07475527732917682]","[7.90282846177548e-07, 2.2880197736441232e-11, 4.540470777136818e-11, 2.6478819137309983e-13, 1.687538997430238e-13, 5.687074977611672e-10, 3.1721117149663414e-06, 2.4875826491327357e-06]","[7.90282846177548e-07, 2.2880197736441232e-11, 4.540470777136818e-11, 2.6478819137309983e-13, 1.687538997430238e-13, 5.687074977611672e-10, 3.1721117149663414e-06, 2.4875826491327357e-06]",3.1721117149663414e-06,8.88566498158383e-10,2.55351295663786e-15,0.0,0.9999999965825821,True,100,5.6,0.0001,0.003263822999997501,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,affine exact solution,32,0.1,0,2,10.0,0.043873525547406624,"[0.017822969307254334, 0.09668547274086146, 0.25090649103628504, 0.30259485041742723, 0.3441888379510891, 0.22874785818772272, 0.08960787905129759, 0.07475527735819915]","[0.017822969307254095, 0.09668547274085806, 0.2509064910362849, 0.302594850417417, 0.34418883795107263, 0.22874785818772223, 0.08960787905129056, 0.07475527735819867]","[2.393918396847994e-16, 3.400058012914542e-15, 1.6653345369377348e-16, 1.021405182655144e-14, 1.6486811915683575e-14, 4.996003610813204e-16, 7.0360384185619296e-15, 4.718447854656915e-16]","[2.393918396847994e-16, 3.400058012914542e-15, 1.6653345369377348e-16, 1.021405182655144e-14, 1.6486811915683575e-14, 4.996003610813204e-16, 7.0360384185619296e-15, 4.718447854656915e-16]",1.6486811915683575e-14,3.7751919645945264e-15,3.7751919645945264e-15,0.0,1.0,True,0,0.0,0.0001,0.00019517499981702713,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,affine exact solution,32,0.1,0,2,100.0,0.043873525547406624,"[0.01782296930725652, 0.09668547274089534, 0.25090649103628626, 0.3025948504175198, 0.3441888379512408, 0.22874785818772522, 0.08960787905136769, 0.07475527735820295]","[0.017822969307254095, 0.09668547274085806, 0.2509064910362849, 0.302594850417417, 0.34418883795107263, 0.22874785818772223, 0.08960787905129056, 0.07475527735819867]","[2.4251434194155763e-15, 3.727573805178963e-14, 1.3877787807814457e-15, 1.028066520802895e-13, 1.6814327707947996e-13, 2.9976021664879227e-15, 7.713274463583275e-14, 4.274358644806853e-15]","[2.4251434194155763e-15, 3.727573805178963e-14, 1.3877787807814457e-15, 1.028066520802895e-13, 1.6814327707947996e-13, 2.9976021664879227e-15, 7.713274463583275e-14, 4.274358644806853e-15]",1.6814327707947996e-13,3.7751919645945264e-15,3.7751919645945264e-15,0.0,1.0,True,0,0.0,0.0001,0.00017799900001591595,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,0,0.0001,0.020616500994773523,"[0.0002542854492887568, 0.00027514036191436664, 0.0002155164285180465, 0.00029630793061971984, 0.0005826272248680126, 0.00043114034113772, 0.00042963081313847134, 0.00039792860992398494]","[0.0002488567966751525, 0.00025378690237394096, 0.0002082659386233535, 0.0002424389482061546, 0.0005116938165338126, 0.0003979750725831541, 0.0003683309812087352, 0.0003099427387350282]","[5.4286526136043006e-06, 2.1353459540425675e-05, 7.250489894692995e-06, 5.386898241356523e-05, 7.093340833420002e-05, 3.3165268554565886e-05, 6.129983192973616e-05, 8.798587118895675e-05]","[5.4286526136043006e-06, 2.1353459540425675e-05, 7.250489894692995e-06, 5.386898241356523e-05, 7.093340833420002e-05, 3.3165268554565886e-05, 6.129983192973616e-05, 8.798587118895675e-05]",8.798587118895675e-05,0.00012348198473100447,2.710505431213761e-20,0.0,0.7148121599468364,True,25,0.01,0.0001,0.0010164330001316557,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,0,0.001,0.01987834803294275,"[0.002526264393112509, 0.0027395448966908223, 0.0021384240881225686, 0.0028189785078369034, 0.005734836936613442, 0.004285440227642037, 0.00424672343882072, 0.0039367248898097805]","[0.002505391463489785, 0.002725205583769375, 0.0021287669191662924, 0.0028061455617092255, 0.005700642176107458, 0.004246017471601689, 0.004214780995404374, 0.0038398852848837203]","[2.087292962272419e-05, 1.4339312921447366e-05, 9.657168956276208e-06, 1.2832946127677887e-05, 3.419476050598412e-05, 3.9422756040348277e-05, 3.194244341634626e-05, 9.683960492606024e-05]","[2.087292962272419e-05, 1.4339312921447366e-05, 9.657168956276208e-06, 1.2832946127677887e-05, 3.419476050598412e-05, 3.9422756040348277e-05, 3.194244341634626e-05, 9.683960492606024e-05]",9.683960492606024e-05,7.790073808788128e-05,2.168404344971009e-19,0.0,0.9804509856428942,True,25,0.01,0.0001,0.001066187999867907,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,0,0.01,0.018778590576760797,"[0.02351996197754586, 0.02620039421173075, 0.020893395364824843, 0.02651833820087586, 0.05460082266823185, 0.04010183047288174, 0.03982213689615145, 0.03640556474323754]","[0.023517929119731024, 0.026200348037321235, 0.020892954439294932, 0.026517996235820754, 0.05459920427295531, 0.04009941249722911, 0.03982002713131707, 0.03640107091104622]","[2.032857814835559e-06, 4.61744095146821e-08, 4.4092552991051304e-07, 3.41965055106197e-07, 1.6183952765425058e-06, 2.417975652625748e-06, 2.109764834383465e-06, 4.493832191324043e-06]","[2.032857814835559e-06, 4.61744095146821e-08, 4.4092552991051304e-07, 3.41965055106197e-07, 1.6183952765425058e-06, 2.417975652625748e-06, 2.109764834383465e-06, 4.493832191324043e-06]",4.493832191324043e-06,6.424474373503686e-06,3.469446951953614e-18,0.0,0.9998393930535716,True,50,0.028000000000000004,0.0001,0.001730840999925931,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,0,0.1,0.01736246467230282,"[0.13643692504178276, 0.18930492359376547, 0.1946213839693714, 0.2004235588957833, 0.32604124133037515, 0.22592847252590814, 0.21146934834050812, 0.17302644216649143]","[0.13643686967285046, 0.1893049101250639, 0.19462138388805855, 0.20042355399234452, 0.3260410549580026, 0.22591976811475728, 0.21146934812488244, 0.17300876569304915]","[5.5368932300181584e-08, 1.3468701570706898e-08, 8.131284534584893e-11, 4.903438793890658e-09, 1.8637237253482652e-07, 8.704411150861624e-06, 2.1562568397470727e-10, 1.7676473442279628e-05]","[5.5368932300181584e-08, 1.3468701570706898e-08, 8.131284534584893e-11, 4.903438793890658e-09, 1.8637237253482652e-07, 8.704411150861624e-06, 2.1562568397470727e-10, 1.7676473442279628e-05]",1.7676473442279628e-05,1.9599060254060774e-05,1.3877787807814457e-17,0.0,0.9999419259144314,True,50,0.28,0.0001,0.0018097100000886712,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,0,1.0,0.019125921538957702,"[0.6301434811430856, 1.1936512971780968, 1.2309322455111193, 0.6955538110175289, 0.3726763241752247, 0.30536538759771437, 0.22613901074526305, 0.19719081385019488]","[0.6301434811379616, 1.193651297099388, 1.2309322454996185, 0.6955493723839374, 0.3726761954727276, 0.305363291841223, 0.22613827188003044, 0.1971908054541804]","[5.124012325552485e-12, 7.870881724159062e-11, 1.1500800312091997e-11, 4.438633591452579e-06, 1.287024971041717e-07, 2.0957564913492988e-06, 7.388652326079104e-07, 8.396014467004775e-09]","[5.124012325552485e-12, 6.593953982010124e-11, 9.343162756546788e-12, 4.438633591452579e-06, 1.287024971041717e-07, 2.0957564913492988e-06, 7.388652326079104e-07, 8.396014467004775e-09]",4.438633591452579e-06,1.5535794872789666e-11,2.220446049250313e-16,0.0,0.9999999999450042,True,100,5.6,0.0001,0.0033899430000019493,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,0,10.0,0.03807668734271921,"[0.9619446965913571, 6.448400806951923, 1.60048603589159, 0.6955505827408832, 0.3726798711492457, 0.3053664958943684, 0.22614096642766687, 0.197193663312478]","[0.9619428424181855, 6.448390932774231, 1.6004853781500106, 0.6955493725396976, 0.3726761954727749, 0.3053632918579767, 0.2261382718817468, 0.1971908054541799]","[1.8541731715560061e-06, 9.874177692381636e-06, 6.577415794239982e-07, 1.2102011855974482e-06, 3.6756764708045786e-06, 3.2040363916463477e-06, 2.6945459200844457e-06, 2.8578582980942624e-06]","[1.8541731715560061e-06, 1.531259918232197e-06, 4.109636477131693e-07, 1.2102011855974482e-06, 3.6756764708045786e-06, 3.2040363916463477e-06, 2.6945459200844457e-06, 2.8578582980942624e-06]",3.6756764708045786e-06,6.6058269965196814e-15,8.881784197001252e-16,0.0,1.0,True,50,7.0,0.0001,0.001980316999834031,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,affine exact solution,32,0.1,0,0,100.0,0.04308536571552464,"[0.9619428424187725, 6.566161070382948, 1.6004853781500217, 0.6955493725396992, 0.3726761954727765, 0.3053632918579776, 0.22613827188174768, 0.19719080545418108]","[0.9619428424181864, 6.566161070382934, 1.6004853781500106, 0.6955493725396978, 0.3726761954727762, 0.3053632918579776, 0.22613827188174732, 0.19719080545418055]","[5.860867346996201e-13, 1.3322676295501878e-14, 1.1102230246251565e-14, 1.3322676295501878e-15, 2.7755575615628914e-16, 0.0, 3.608224830031759e-16, 5.273559366969494e-16]","[5.860867346996201e-13, 2.028990174425447e-15, 6.9367895501079025e-15, 1.3322676295501878e-15, 2.7755575615628914e-16, 0.0, 3.608224830031759e-16, 5.273559366969494e-16]",5.860867346996201e-13,6.217248937900877e-15,1.7763568394002505e-15,0.0,1.0,True,0,0.0,0.0001,0.00025976100005209446,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,1,0.0001,0.018345709126690337,"[0.00015624154777929845, 0.0002836425173965611, 0.0002020386705960478, 0.0002636869439486036, 0.0005102020773213521, 0.00044229547432014376, 0.00041691095479446316, 0.0003750962201842588]","[0.00015618674746846549, 0.00028285773440008075, 0.00020171823587993425, 0.0002636028309481389, 0.0005074515766440638, 0.0004422588563293229, 0.00034605782214660273, 0.00036836774504078507]","[5.4800310832968336e-08, 7.847829964803543e-07, 3.2043471611355374e-07, 8.411300046469276e-08, 2.750500677288297e-06, 3.6617990820868133e-08, 7.085313264786042e-05, 6.728475143473727e-06]","[5.4800310832968336e-08, 7.847829964803543e-07, 3.2043471611355374e-07, 8.411300046469276e-08, 2.750500677288297e-06, 3.6617990820868133e-08, 7.085313264786042e-05, 6.728475143473727e-06]",7.085313264786042e-05,9.166170743150795e-05,1.3552527156068805e-20,0.0,0.75001532400721,True,50,0.02,0.0001,0.002171555999893826,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,1,0.001,0.01820871705381956,"[0.0015543154810320735, 0.0028254357827807676, 0.002006659629961098, 0.0026248861324028538, 0.005078653741785393, 0.004403957229192571, 0.004092605512466306, 0.0037285089247470326]","[0.0015512966845364655, 0.0027941079156760225, 0.001999610702530819, 0.0026112936950781957, 0.005020122476183039, 0.004392874675925881, 0.004071814359341091, 0.0037190144392573827]","[3.018796495607998e-06, 3.132786710474504e-05, 7.048927430279225e-06, 1.3592437324658029e-05, 5.8531265602354034e-05, 1.1082553266690207e-05, 2.079115312521567e-05, 9.494485489649866e-06]","[3.018796495607998e-06, 3.132786710474504e-05, 7.048927430279225e-06, 1.3592437324658029e-05, 5.8531265602354034e-05, 1.1082553266690207e-05, 2.079115312521567e-05, 9.494485489649866e-06]",5.8531265602354034e-05,2.9659066210018393e-05,4.336808689942018e-19,0.0,0.9901334524737311,True,25,0.01,0.0001,0.0011198290001175337,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,1,0.01,0.017482868567665653,"[0.01489951002956349, 0.026691537181976407, 0.018521502281586326, 0.02513662514037639, 0.04745668116840566, 0.04205156088123303, 0.0393240225714609, 0.03512869693753612]","[0.014899124685181717, 0.02668911508767642, 0.018519027911641346, 0.025136076326949013, 0.04745510316855624, 0.04205112239307474, 0.039315836254327476, 0.035127467201468004]","[3.8534438177341424e-07, 2.4220942999864103e-06, 2.4743699449797374e-06, 5.488134273770595e-07, 1.5779998494211411e-06, 4.3848815829000687e-07, 8.186317133423993e-06, 1.2297360681146063e-06]","[3.8534438177341424e-07, 2.4220942999864103e-06, 2.4743699449797374e-06, 5.488134273770595e-07, 1.5779998494211411e-06, 4.3848815829000687e-07, 8.186317133423993e-06, 1.2297360681146063e-06]",8.186317133423993e-06,3.973795219051196e-06,3.469446951953614e-18,0.0,0.9998675428117346,True,50,0.028000000000000004,0.0001,0.001763068999935058,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,1,0.1,0.016513807051194367,"[0.11090222330446772, 0.1936445324467982, 0.15869011449242057, 0.18240874779069094, 0.3056580154948375, 0.26224936829444956, 0.2500308434203662, 0.20824428387065436]","[0.11090222330406546, 0.19364453243082538, 0.1586901144918733, 0.18240874733744974, 0.3056482730008464, 0.2622493682944489, 0.25003084342034826, 0.20823397889377976]","[4.0226155739730984e-13, 1.5972806410857743e-11, 5.472566844133553e-13, 4.53241194575682e-10, 9.74249399110505e-06, 6.661338147750939e-16, 1.7930101847696278e-14, 1.0304976874597749e-05]","[4.0226155739730984e-13, 1.5972806410857743e-11, 5.472566844133553e-13, 4.53241194575682e-10, 9.74249399110505e-06, 6.661338147750939e-16, 1.7930101847696278e-14, 1.0304976874597749e-05]",1.0304976874597749e-05,8.980953467518926e-06,2.0816681711721685e-17,0.0,0.9999700640360987,True,75,0.28,0.0001,0.0025398909999694297,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,1,1.0,0.019823362638542265,"[0.5946126912199776, 1.187848463671902, 1.093161244827742, 0.5059875366889115, 0.3502431795451684, 0.31315386539676243, 0.29255145145450634, 0.22970765048096453]","[0.5946126900333026, 1.1878484602412733, 1.093161242740819, 0.5059692268588377, 0.35023758314095305, 0.3131476098206835, 0.29254487521901373, 0.22969885028063036]","[1.1866749805022891e-09, 3.4306286700314104e-09, 2.0869228567477194e-09, 1.830983007378162e-05, 5.596404215379991e-06, 6.2555760789173576e-06, 6.576235492605775e-06, 8.800200334169173e-06]","[1.1866749805022891e-09, 2.8881029651093535e-09, 1.909071389625208e-09, 1.830983007378162e-05, 5.596404215379991e-06, 6.2555760789173576e-06, 6.576235492605775e-06, 8.800200334169173e-06]",1.830983007378162e-05,1.1890710638340352e-11,1.6653345369377348e-16,0.0,0.9999999999763443,True,75,5.6,0.0001,0.0026302369999484654,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,1,10.0,0.037845790065784854,"[1.0841860655802238, 6.227516331914794, 1.416107198635522, 0.5059707495240456, 0.35024161951875976, 0.3131494383154347, 0.2925477040241746, 0.22970180384342212]","[1.0841853179255896, 6.227492515202215, 1.4161064616391221, 0.5059692289961025, 0.35023758325085813, 0.3131476099607219, 0.2925448753752936, 0.22969885058145523]","[7.47654634203343e-07, 2.381671257900564e-05, 7.369963999082074e-07, 1.52052794311075e-06, 4.036267901630364e-06, 1.8283547127961874e-06, 2.8286488810147503e-06, 2.9532619668926063e-06]","[6.895999293287548e-07, 3.8244319741001205e-06, 5.20438283640062e-07, 1.52052794311075e-06, 4.036267901630364e-06, 1.8283547127961874e-06, 2.8286488810147503e-06, 2.9532619668926063e-06]",4.036267901630364e-06,8.881784197001252e-15,1.7763568394002505e-15,0.0,1.0,True,50,7.0,0.0001,0.0017851830000381597,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,affine exact solution,32,0.1,0,1,100.0,0.04197145968138902,"[1.0841853179260326, 6.3408786318207575, 1.416106461639131, 0.5059692289961049, 0.3502375832508596, 0.31314760996072233, 0.29254487537529494, 0.2296988505814571]","[1.084185317925594, 6.340878631820742, 1.4161064616391228, 0.505969228996103, 0.3502375832508596, 0.3131476099607222, 0.29254487537529433, 0.22969885058145603]","[4.3853809472693683e-13, 1.509903313490213e-14, 8.215650382226158e-15, 1.887379141862766e-15, 0.0, 1.1102230246251565e-16, 6.106226635438361e-16, 1.0547118733938987e-15]","[4.0448628797688225e-13, 2.381220965045739e-15, 5.801576791561712e-15, 1.887379141862766e-15, 0.0, 1.1102230246251565e-16, 6.106226635438361e-16, 1.0547118733938987e-15]",4.0448628797688225e-13,1.176836406102666e-14,1.7763568394002505e-15,0.0,1.0,True,0,0.0,0.0001,0.0001997020001454075,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,2,0.0001,0.0170904873073277,"[0.00018729407463860783, 0.00017945283035412788, 0.00032502094479686306, 0.0003151218258501671, 0.0004557846214093071, 0.0005881279979536472, 0.00040636372079716786, 0.00048318908283579527]","[0.0001824418282201084, 0.00017082464924635316, 0.0003043183570352674, 0.0002541128610394506, 0.00036579022983357785, 0.0004948757931964717, 0.00038090653724929114, 0.0004223425648299286]","[4.852246418499443e-06, 8.628181107774718e-06, 2.070258776159568e-05, 6.100896481071649e-05, 8.999439157572923e-05, 9.325220475717546e-05, 2.545718354787671e-05, 6.084651800586664e-05]","[4.852246418499443e-06, 8.628181107774718e-06, 2.070258776159568e-05, 6.100896481071649e-05, 8.999439157572923e-05, 9.325220475717546e-05, 2.545718354787671e-05, 6.084651800586664e-05]",9.325220475717546e-05,0.00010306957489273673,5.400682071693419e-15,0.0,0.7005734386771479,True,25,0.01,0.0001,0.0009892620000755414,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
