system,method,sparse_factor,noise,seed,feature,equation,coef,true_coef
burgers,pod_tv_diff,32,0.1,0,u*u_x,0,-0.49352438003544347,-1.0
burgers,pod_tv_diff,32,0.1,0,u^2*u_x,0,0.0,0.0
burgers,pod_tv_diff,32,0.1,0,u_xx,0,0.0,0.05
burgers,pod_tv_diff,32,0.1,0,u*u_xx,0,0.0,0.0
burgers,baseline,8,0.1,0,1,0,0.0,0.0
burgers,baseline,8,0.1,0,u,0,-0.10253554185901598,0.0
burgers,baseline,8,0.1,0,u^2,0,0.0,0.0
burgers,baseline,8,0.1,0,u_x,0,0.0,0.0
burgers,baseline,8,0.1,0,u*u_x,0,-0.2832671224282398,-1.0
burgers,baseline,8,0.1,0,u^2*u_x,0,0.0,0.0
burgers,baseline,8,0.1,0,u_xx,0,0.0,0.05
burgers,baseline,8,0.1,0,u*u_xx,0,0.0,0.0
burgers,pod_edmd_rbf,8,0.1,0,1,0,0.0,0.0
burgers,pod_edmd_rbf,8,0.1,0,u,0,0.0,0.0
burgers,pod_edmd_rbf,8,0.1,0,u^2,0,0.0,0.0
burgers,pod_edmd_rbf,8,0.1,0,u_x,0,0.0,0.0
burgers,pod_edmd_rbf,8,0.1,0,u*u_x,0,-0.2469923110030362,-1.0
burgers,pod_edmd_rbf,8,0.1,0,u^2*u_x,0,0.0,0.0
burgers,pod_edmd_rbf,8,0.1,0,u_xx,0,0.0,0.05
burgers,pod_edmd_rbf,8,0.1,0,u*u_xx,0,0.0,0.0
burgers,tv_diff,8,0.1,0,1,0,0.0,0.0
burgers,tv_diff,8,0.1,0,u,0,0.0,0.0
burgers,tv_diff,8,0.1,0,u^2,0,0.0,0.0
burgers,tv_diff,8,0.1,0,u_x,0,0.0,0.0
burgers,tv_diff,8,0.1,0,u*u_x,0,-0.6624368772021754,-1.0
burgers,tv_diff,8,0.1,0,u^2*u_x,0,0.0,0.0
burgers,tv_diff,8,0.1,0,u_xx,0,0.0,0.05
burgers,tv_diff,8,0.1,0,u*u_xx,0,0.0,0.0
burgers,pod_tv_diff,8,0.1,0,1,0,0.0,0.0
burgers,pod_tv_diff,8,0.1,0,u,0,0.0,0.0
burgers,pod_tv_diff,8,0.1,0,u^2,0,0.0,0.0
burgers,pod_tv_diff,8,0.1,0,u_x,0,0.0,0.0
burgers,pod_tv_diff,8,0.1,0,u*u_x,0,-0.6670693655944758,-1.0
burgers,pod_tv_diff,8,0.1,0,u^2*u_x,0,0.0,0.0
burgers,pod_tv_diff,8,0.1,0,u_xx,0,0.0,0.05
burgers,pod_tv_diff,8,0.1,0,u*u_xx,0,0.0,0.0
