system,sparse_factor,noise,seed,method,fold,lam,cv_mse,solver_primal_objective,solver_dual_objective,solver_primal_dual_gap,solver_relative_primal_dual_gap,solver_max_relative_gap,solver_kkt_stationarity_max,solver_kkt_complementarity_gap,solver_kkt_subgradient_prox_max,solver_masked_dual_stationarity_max,solver_dual_box_violation,solver_dual_scale_min,solver_converged,solver_iterations,solver_rho,solver_tolerance,solver_method,solver_elapsed_seconds,solver_n_observed,solver_n_times,solver_n_channels,solver_objective
burgers,32,0.05,3,tv_weak,0,0.1,0.004098291099532059,"[0.011468566634179776, 0.01768882815417063, 0.03149418391511701, 0.047157030916768976, 0.07541020300390634, 0.03493468623195605, 0.01798613204524155, 0.013235987703107526]","[0.011460313654326704, 0.017688828154170538, 0.03149414545075926, 0.04715703091676855, 0.07541020295964834, 0.03493462519692481, 0.01798613204520086, 0.013235610918697181]","[8.252979853072204e-06, 9.367506770274758e-17, 3.8464357754453005e-08, 4.2327252813834093e-16, 4.425800004259628e-11, 6.103503124438303e-08, 4.068967385251199e-14, 3.767844103455542e-07]","[8.252979853072204e-06, 9.367506770274758e-17, 3.8464357754453005e-08, 4.2327252813834093e-16, 4.425800004259628e-11, 6.103503124438303e-08, 4.068967385251199e-14, 3.767844103455542e-07]",8.252979853072204e-06,1.4658268677192332e-06,"[8.252977357435694e-06, 9.367506770274758e-17, 3.846435739363052e-08, 4.3021142204224816e-16, 4.42580347370658e-11, 6.103502789983617e-08, 4.0691408575987964e-14, 3.7678437917257335e-07]",2.266700844973102e-05,2.7755575615628914e-17,0.0,0.9999840302799974,True,100,0.52,1e-05,banded ADMM with dual certificate,0.00639498599775834,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,0,1.0,0.014494260248628103,"[0.012625244085475797, 0.05116302865109229, 0.20657448129131184, 0.13171217979047245, 0.24777095411739947, 0.2140551045463282, 0.05903204519751669, 0.015329162430415946]","[0.012624593957413173, 0.05116179489184093, 0.20657448129125017, 0.1317121797858321, 0.24777095411731165, 0.21405510454604176, 0.059030905758427066, 0.015328305980592179]","[6.5012806262435e-07, 1.2337592513594897e-06, 6.167288901792745e-14, 4.6403436648745355e-12, 8.781864124784988e-14, 2.864375403532904e-13, 1.1394390896229956e-06, 8.564498237672441e-07]","[6.5012806262435e-07, 1.2337592513594897e-06, 6.167288901792745e-14, 4.6403436648745355e-12, 8.781864124784988e-14, 2.864375403532904e-13, 1.1394390896229956e-06, 8.564498237672441e-07]",1.2337592513594897e-06,3.614553101272122e-12,"[6.501280626283062e-07, 1.2337592513684196e-06, 6.161737786669619e-14, 4.640357542662343e-12, 8.798517470154366e-14, 2.8638202920205913e-13, 1.1394390896380783e-06, 8.56449823769843e-07]",5.554039146371537e-07,3.3306690738754696e-16,0.0,0.9999999999855607,True,100,5.2,1e-05,banded ADMM with dual certificate,0.009584682000422617,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,0,10.0,0.02306187516620449,"[0.012624593958794799, 0.051161794921495196, 0.2677244383112572, 0.13296797018724923, 0.257778386921747, 0.262252889186788, 0.05903090579288261, 0.01532830598334586]","[0.012624593958794504, 0.05116179492149159, 0.267724438311256, 0.13296797018724002, 0.2577783869217402, 0.26225288918678524, 0.05903090579287755, 0.01532830598334561]","[2.949029909160572e-16, 3.608224830031759e-15, 1.2212453270876722e-15, 9.2148511043888e-15, 6.772360450213455e-15, 2.7755575615628914e-15, 5.0584536559483695e-15, 2.498001805406602e-16]","[2.949029909160572e-16, 3.608224830031759e-15, 1.2212453270876722e-15, 9.2148511043888e-15, 6.772360450213455e-15, 2.7755575615628914e-15, 5.0584536559483695e-15, 2.498001805406602e-16]",9.2148511043888e-15,1.4224732503009818e-15,"[2.9574262018903377e-16, 3.601880922871659e-15, 1.2935706119112537e-15, 9.150497904345077e-15, 6.597693372472174e-15, 2.86137187670412e-15, 5.10204616901389e-15, 2.5202200693957836e-16]",2.220446049250313e-16,4.440892098500626e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0004309349969844334,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,0,100.0,0.02306187516620449,"[0.012624593958797453, 0.05116179492152767, 0.26772443831126874, 0.13296797018733075, 0.25777838692180693, 0.26225288918681344, 0.0590309057929282, 0.015328305983348124]","[0.012624593958794504, 0.05116179492149159, 0.267724438311256, 0.13296797018724002, 0.2577783869217402, 0.26225288918678524, 0.05903090579287755, 0.01532830598334561]","[2.949029909160572e-15, 3.608224830031759e-14, 1.27675647831893e-14, 9.073297668749092e-14, 6.672440377997191e-14, 2.8199664825478976e-14, 5.064698660461886e-14, 2.5136143166903935e-15]","[2.949029909160572e-15, 3.608224830031759e-14, 1.27675647831893e-14, 9.073297668749092e-14, 6.672440377997191e-14, 2.8199664825478976e-14, 5.064698660461886e-14, 2.5136143166903935e-15]",9.073297668749092e-14,1.4224732503009818e-15,"[2.9498695384335487e-15, 3.6075904393157485e-14, 1.2846828961916788e-14, 9.064780680573547e-14, 6.654973670223063e-14, 2.830976526928388e-14, 5.069057911768438e-14, 2.5158361430893116e-15]",2.220446049250313e-16,4.440892098500626e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0003675580010167323,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,0,1000.0,0.02306187516620449,"[0.012624593958823994, 0.05116179492185241, 0.26772443831138426, 0.1329679701881457, 0.25777838692240646, 0.26225288918706796, 0.05903090579338408, 0.015328305983370762]","[0.012624593958794504, 0.05116179492149159, 0.267724438311256, 0.13296797018724002, 0.2577783869217402, 0.26225288918678524, 0.05903090579287755, 0.01532830598334561]","[2.949029909160572e-14, 3.608224830031759e-13, 1.2828627049543684e-13, 9.056921879135871e-13, 6.662448370775564e-13, 2.827182932207961e-13, 5.065323160913238e-13, 2.5151755678187726e-14]","[2.949029909160572e-14, 3.608224830031759e-13, 1.2828627049543684e-13, 9.056921879135871e-13, 6.662448370775564e-13, 2.827182932207961e-13, 5.065323160913238e-13, 2.5151755678187726e-14]",9.056921879135871e-13,1.4224732503009818e-15,"[2.9491138720878696e-14, 3.6081613909601577e-13, 1.2837941246197215e-13, 9.056208958196395e-13, 6.660701699998152e-13, 2.827936991950815e-13, 5.065759086043893e-13, 2.5153977504586645e-14]",2.220446049250313e-16,4.440892098500626e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0003860539982269984,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,1,0.0,0.003511562218175422,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0005700200017599855,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,1,0.0001,0.0035352282368538357,"[9.536016691813901e-05, 4.107063924267122e-05, 6.881447203573325e-05, 7.423259488277816e-05, 8.521483774305993e-05, 8.283411733855365e-05, 3.615920936234846e-05, 8.257849984025248e-05]","[9.260679592209406e-05, 4.029634632612425e-05, 6.777297156197307e-05, 7.336858636772031e-05, 8.352062001253167e-05, 8.160084349908849e-05, 3.583441657630735e-05, 8.128364922364254e-05]","[2.753370996044953e-06, 7.742929165469712e-07, 1.0415004737601778e-06, 8.640085150578508e-07, 1.6942177305282559e-06, 1.2332738394651619e-06, 3.2479278604111215e-07, 1.2948506166099362e-06]","[2.753370996044953e-06, 7.742929165469712e-07, 1.0415004737601778e-06, 8.640085150578508e-07, 1.6942177305282559e-06, 1.2332738394651619e-06, 3.2479278604111215e-07, 1.2948506166099362e-06]",2.753370996044953e-06,1.0272107871902572e-05,"[2.7532343725096596e-06, 7.742461642791764e-07, 1.0414042050499027e-06, 8.639667252529579e-07, 1.6941306644907707e-06, 1.2332442127717023e-06, 3.247827282460748e-07, 1.2948164163393368e-06]",0.00014823599980124004,1.1439552647166118e-15,0.0,0.962845325797658,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0017780309972295072,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,1,0.001,0.003511386484350707,"[0.0009416785754569393, 0.0004001087822465278, 0.00068090213522996, 0.0007354463152412325, 0.0008468751312626701, 0.0008148103023494556, 0.00034649215521259446, 0.0008019678551820483]","[0.0009366807714289511, 0.000398102308560351, 0.0006771714079188275, 0.0007306735767411156, 0.0008446153367902287, 0.0008103609132662684, 0.00034318712359290854, 0.0007985187157358396]","[4.997804027988251e-06, 2.0064736861767976e-06, 3.73072731113251e-06, 4.7727385001168545e-06, 2.2597944724414e-06, 4.4493890831872294e-06, 3.305031619685924e-06, 3.44913944620869e-06]","[4.997804027988251e-06, 2.0064736861767976e-06, 3.73072731113251e-06, 4.7727385001168545e-06, 2.2597944724414e-06, 4.4493890831872294e-06, 3.305031619685924e-06, 3.44913944620869e-06]",4.997804027988251e-06,1.3321304638295658e-05,"[4.997673406919602e-06, 2.00644981464943e-06, 3.7306305480631647e-06, 4.772556177562773e-06, 2.259790888028794e-06, 4.4492253676687655e-06, 3.3047762757867417e-06, 3.449025557113812e-06]",0.0010000916033380824,7.752045533271357e-16,0.0,0.9955670509548523,True,25,0.01,1e-05,banded ADMM with dual certificate,0.004454088000784395,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,1,0.01,0.0035054081847163228,"[0.007925840291769445, 0.002934402161448688, 0.006143487180064681, 0.006662873747214416, 0.007956687526788546, 0.006609761486567733, 0.0021938300261519286, 0.005561707213098576]","[0.007925840287807014, 0.002934402159662244, 0.00614348718004609, 0.0066628737277984965, 0.007956687523067505, 0.006609761482688999, 0.0021938285524057636, 0.0055617071836249156]","[3.962431077697559e-12, 1.7864442564130556e-12, 1.8591031492043442e-14, 1.941591939308429e-11, 3.7210408365684344e-12, 3.87873413942863e-12, 1.473746165034373e-09, 2.947366049138589e-11]","[3.962431077697559e-12, 1.7864442564130556e-12, 1.8591031492043442e-14, 1.941591939308429e-11, 3.7210408365684344e-12, 3.87873413942863e-12, 1.473746165034373e-09, 2.947366049138589e-11]",1.473746165034373e-09,5.9073661136388456e-09,"[3.962427608250607e-12, 1.78604570369445e-12, 1.857541898075965e-14, 1.9415806636058353e-11, 3.720994866396321e-12, 3.87873847623732e-12, 1.473746534313633e-09, 2.947365919034328e-11]",3.8452842687775046e-08,9.332812300755222e-16,0.0,0.9999996269497092,True,100,0.10400000000000001,1e-05,banded ADMM with dual certificate,0.011591189999307971,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,1,0.1,0.003943506212110722,"[0.020854609991915095, 0.0160723934423689, 0.03498136337226038, 0.052406077362462736, 0.06761621154478074, 0.035600490046222455, 0.014443880711085374, 0.009684217380819253]","[0.020851208671278685, 0.016072393442368448, 0.034981362091048664, 0.05240607734407388, 0.06761621154477912, 0.035600489049150426, 0.014443880710829644, 0.009684143663070181]","[3.4013206364098825e-06, 4.510281037539698e-16, 1.28121171311113e-09, 1.8388852940365297e-11, 1.6237011735142914e-15, 9.97072029107482e-10, 2.5572946538154895e-13, 7.371774907172224e-08]","[3.4013206364098825e-06, 4.510281037539698e-16, 1.28121171311113e-09, 1.8388852940365297e-11, 1.6237011735142914e-15, 9.97072029107482e-10, 2.5572946538154895e-13, 7.371774907172224e-08]",3.4013206364098825e-06,8.518129317319767e-07,"[3.401319563823798e-06, 1.6132928326584306e-16, 1.2812118033167508e-09, 1.8388977840455567e-11, 7.979727989493313e-16, 9.97072095026974e-10, 2.557190570406931e-13, 7.37177490656507e-08]",1.0283487787362405e-05,8.881784197001252e-16,0.0,0.9999927547141921,True,100,0.52,1e-05,banded ADMM with dual certificate,0.0067976940008520614,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,1,1.0,0.013473432985420055,"[0.02092429136285452, 0.043914801339241666, 0.21480193569638922, 0.14585674754566325, 0.2510777624939238, 0.21707366556494645, 0.061738530254474566, 0.011901238647753967]","[0.020923999400021175, 0.043913496587410256, 0.2148019356963044, 0.14585674754197597, 0.25107776249392133, 0.21707366556484536, 0.061737528130755684, 0.011900366806791136]","[2.919628333437896e-07, 1.3047518314102113e-06, 8.482103908136196e-14, 3.68727270938507e-12, 2.4424906541753444e-15, 1.010858063921205e-13, 1.0021237188823084e-06, 8.718409628301338e-07]","[2.919628333437896e-07, 1.3047518314102113e-06, 8.482103908136196e-14, 3.68727270938507e-12, 2.4424906541753444e-15, 1.010858063921205e-13, 1.0021237188823084e-06, 8.718409628301338e-07]",1.3047518314102113e-06,1.9984014443252818e-15,"[2.919628333387892e-07, 1.3047518316733449e-06, 8.482103908136196e-14, 3.686825150728268e-12, 1.5404344466674047e-15, 1.0119682869458302e-13, 1.0021237185401186e-06, 8.718409628153336e-07]",6.000719278143052e-07,9.992007221626409e-16,0.0,0.9999999999999956,True,100,5.2,1e-05,banded ADMM with dual certificate,0.006359893999615451,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,1,10.0,0.0218777884994212,"[0.020923999400253857, 0.04391349661228266, 0.2762411356339524, 0.1489491300544708, 0.2717221468100076, 0.27493456969222846, 0.061737528170987335, 0.011900366809679114]","[0.020923999400253142, 0.04391349661227745, 0.2762411356339519, 0.14894913005445923, 0.2717221468099985, 0.27493456969222707, 0.06173752817097054, 0.011900366809678434]","[7.147060721024445e-16, 5.2111093218343285e-15, 4.996003610813204e-16, 1.1574075031717257e-14, 9.103828801926284e-15, 1.3877787807814457e-15, 1.6792123247455493e-14, 6.800116025829084e-16]","[7.147060721024445e-16, 5.2111093218343285e-15, 4.996003610813204e-16, 1.1574075031717257e-14, 9.103828801926284e-15, 1.3877787807814457e-15, 1.6792123247455493e-14, 6.800116025829084e-16]",1.6792123247455493e-14,1.609823385706477e-15,"[7.207830550937432e-16, 5.254812672416705e-15, 4.760871608564185e-16, 1.1933259435808761e-14, 8.252019498597947e-15, 1.3398227607526386e-15, 1.672182230907733e-14, 6.731293124295602e-16]",3.3306690738754696e-16,1.2212453270876722e-15,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00039254100192920305,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,1,100.0,0.0218777884994212,"[0.020923999400260337, 0.04391349661233012, 0.2762411356339567, 0.14894913005457758, 0.27172214681008133, 0.27493456969224017, 0.06173752817113815, 0.011900366809685183]","[0.020923999400253142, 0.04391349661227745, 0.2762411356339519, 0.14894913005445923, 0.2717221468099985, 0.27493456969222707, 0.06173752817097054, 0.011900366809678434]","[7.195632978351796e-15, 5.267314362455977e-14, 4.773959005888173e-15, 1.1834977442504169e-13, 8.282263763703668e-14, 1.3100631690576847e-14, 1.676089822488791e-13, 6.7480743215497796e-15]","[7.195632978351796e-15, 5.267314362455977e-14, 4.773959005888173e-15, 1.1834977442504169e-13, 8.282263763703668e-14, 1.3100631690576847e-14, 1.676089822488791e-13, 6.7480743215497796e-15]",1.676089822488791e-13,1.609823385706477e-15,"[7.199975237867117e-15, 5.271684697514215e-14, 4.7890434030037555e-15, 1.18722836616941e-13, 8.194307275809271e-14, 1.3049206223596087e-14, 1.6753868131050094e-13, 6.742493074003414e-15]",3.3306690738754696e-16,1.2212453270876722e-15,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0004063760025019292,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,1,1000.0,0.0218777884994212,"[0.02092399940032513, 0.04391349661280474, 0.2762411356339998, 0.14894913005564547, 0.27172214681081824, 0.2749345696923573, 0.06173752817264632, 0.011900366809745877]","[0.020923999400253142, 0.04391349661227745, 0.2762411356339519, 0.14894913005445923, 0.2717221468099985, 0.27493456969222707, 0.06173752817097054, 0.011900366809678434]","[7.198755480608554e-14, 5.272934866518142e-13, 4.7906123512575505e-14, 1.1862455462363641e-12, 8.197331702319843e-13, 1.3022916078853086e-13, 1.6757775722631152e-12, 6.74425792990263e-14]","[7.198755480608554e-14, 5.272934866518142e-13, 4.7906123512575505e-14, 1.1862455462363641e-12, 8.197331702319843e-13, 1.3022916078853086e-13, 1.6757775722631152e-12, 6.74425792990263e-14]",1.6757775722631152e-12,1.609823385706477e-15,"[7.199189706560086e-14, 5.273371900023966e-13, 4.791860582447712e-14, 1.1866186084282635e-12, 8.188536053530404e-13, 1.3014304085203056e-13, 1.675707271324737e-12, 6.743613068974195e-14]",3.3306690738754696e-16,1.2212453270876722e-15,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00039662799827056006,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,2,0.0,0.005561981109166267,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0004758360009873286,10,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,2,0.0001,0.0041618363822276275,"[0.00011368655301419827, 3.696054474294962e-05, 7.872925596770665e-05, 9.470325657422332e-05, 0.00013370923826028515, 8.671984197273156e-05, 4.1063567882737725e-05, 5.087950270950133e-05]","[0.00011061760853725755, 3.67303877024478e-05, 7.712285527533044e-05, 9.35598525287768e-05, 0.00013074869849184257, 8.506253710060075e-05, 4.075822122774959e-05, 4.93818742661753e-05]","[3.068944476940726e-06, 2.3015704050182123e-07, 1.6064006923762088e-06, 1.143404045446527e-06, 2.960539768442574e-06, 1.6573048721308108e-06, 3.0534665498813286e-07, 1.4976284433260338e-06]","[3.068944476940726e-06, 2.3015704050182123e-07, 1.6064006923762088e-06, 1.143404045446527e-06, 2.960539768442574e-06, 1.6573048721308108e-06, 3.0534665498813286e-07, 1.4976284433260338e-06]",3.068944476940726e-06,1.2257730248789716e-05,"[3.0687118689559184e-06, 2.3013631645756185e-07, 1.6062238376712287e-06, 1.1433303709040404e-06, 2.9602382349957893e-06, 1.657096877202076e-06, 3.0529926973809187e-07, 1.4975009592266798e-06]",0.00010030590151303046,2.710505431213761e-20,0.0,0.9592185163564942,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0017278669984079897,10,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,2,0.001,0.004045916514880277,"[0.001117422268998512, 0.0003466240562617788, 0.0007743219744713823, 0.0009353750968717235, 0.0013208922339154805, 0.0008485150326423708, 0.0003832569937912249, 0.0004958888538988116]","[0.0011128437282592824, 0.0003456136982733807, 0.0007726898344997122, 0.0009327171916673918, 0.0013194450418861654, 0.0008473494820648833, 0.0003798038441861799, 0.000492648538582619]","[4.5785407392295255e-06, 1.010357988398059e-06, 1.6321399716701058e-06, 2.6579052043317238e-06, 1.4471920293150989e-06, 1.1655505774874845e-06, 3.453149605044982e-06, 3.2403153161925926e-06]","[4.5785407392295255e-06, 1.010357988398059e-06, 1.6321399716701058e-06, 2.6579052043317238e-06, 1.4471920293150989e-06, 1.1655505774874845e-06, 3.453149605044982e-06, 3.2403153161925926e-06]",4.5785407392295255e-06,1.8644608170607577e-05,"[4.5783968379306626e-06, 1.01034038991598e-06, 1.632114687317803e-06, 2.6577565018509478e-06, 1.4471502981720352e-06, 1.1655178808513958e-06, 3.452128927582132e-06, 3.2402044113188206e-06]",0.0009980051146556638,2.168404344971009e-19,0.0,0.9937992604456282,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0017410340005881153,10,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,2,0.01,0.005090269144862353,"[0.009314188950077296, 0.0024812175123235694, 0.006414356416009926, 0.008692263344495453, 0.011588922324568375, 0.00662390192008237, 0.002570180105352655, 0.0036426198334519686]","[0.009314166408628045, 0.0024738832661054698, 0.006414354567927331, 0.008692247855629333, 0.011588922228510743, 0.006618867633568609, 0.0025657979075814786, 0.003642615213934838]","[2.2541449250582102e-08, 7.334246218099628e-06, 1.848082594943512e-09, 1.548886612023903e-08, 9.605763233444531e-11, 5.0342865137616155e-06, 4.382197771176429e-06, 4.619517130800832e-09]","[2.2541449250582102e-08, 7.334246218099628e-06, 1.848082594943512e-09, 1.548886612023903e-08, 9.605763233444531e-11, 5.0342865137616155e-06, 4.382197771176429e-06, 4.619517130800832e-09]",7.334246218099628e-06,3.3730982264626452e-06,"[2.2541444744637873e-08, 7.334235598547515e-06, 1.8480824977989974e-09, 1.548886527716342e-08, 9.605762886499836e-11, 5.034286513722584e-06, 4.382196132759163e-06, 4.619517071820234e-09]",0.00045979771091042565,3.469446951953614e-18,0.0,0.9998875671594809,True,75,0.052000000000000005,1e-05,banded ADMM with dual certificate,0.004692149999755202,10,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,2,0.1,0.008569605991085102,"[0.026332172022076192, 0.013703692612926904, 0.03307699270776138, 0.04820559082201237, 0.06647369651047177, 0.036452842152155766, 0.018809680110169282, 0.007638174081039182]","[0.026332172017578443, 0.013703692612922126, 0.033076937037546085, 0.048205590822012076, 0.06647369651047128, 0.03645280261682646, 0.01880968011016914, 0.007636484158681118]","[4.497749395149242e-12, 4.777428452840127e-15, 5.567021529179206e-08, 2.914335439641036e-16, 4.996003610813204e-16, 3.953532930894843e-08, 1.4224732503009818e-16, 1.6899223580632214e-06]","[4.497749395149242e-12, 4.777428452840127e-15, 5.567021529179206e-08, 2.914335439641036e-16, 4.996003610813204e-16, 3.953532930894843e-08, 1.4224732503009818e-16, 1.6899223580632214e-06]",1.6899223580632214e-06,9.929668705888073e-07,"[4.49774711832468e-12, 4.772224282412196e-15, 5.5670213577885264e-08, 2.8102520310824275e-16, 4.926614671774132e-16, 3.95353288856759e-08, 1.3183898417423734e-16, 1.6899204839367164e-06]",6.900174766233391e-06,1.3877787807814457e-17,0.0,0.999983306535307,True,125,0.52,1e-05,banded ADMM with dual certificate,0.007938099999591941,10,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,2,1.0,0.024791560501104388,"[0.026344291776327106, 0.05475144616644759, 0.20420632047125592, 0.1261009777135395, 0.2041276088197686, 0.20386244280809143, 0.07313956919954506, 0.007960813597555306]","[0.026344268865864412, 0.05474921555933318, 0.20420632037679007, 0.1261009777122586, 0.2041276088185216, 0.20386244270200843, 0.0731395690916772, 0.007959598054647748]","[2.291046269364827e-08, 2.230607114406258e-06, 9.446585180761247e-11, 1.2809198146612744e-12, 1.2470025012589758e-12, 1.0608300349268518e-10, 1.0786786741601162e-10, 1.2155429075580426e-06]","[2.291046269364827e-08, 2.230607114406258e-06, 9.446585180761247e-11, 1.2809198146612744e-12, 1.2470025012589758e-12, 1.0608300349268518e-10, 1.0786786741601162e-10, 1.2155429075580426e-06]",2.230607114406258e-06,1.2525530612705893e-10,"[2.2910462694670834e-08, 2.230607114422763e-06, 9.446579629646124e-11, 1.2809198146612744e-12, 1.2470441346223993e-12, 1.0608296185932176e-10, 1.0786789170214028e-10, 1.2155429075569974e-06]",1.2352737950305226e-06,2.7755575615628914e-16,0.0,0.999999999492601,True,100,5.2,1e-05,banded ADMM with dual certificate,0.007463080000889022,10,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,2,10.0,0.03703870853544076,"[0.02634426886586622, 0.05474921576359636, 0.27618768128448434, 0.1306954241809586, 0.2206268895477031, 0.26566826711574343, 0.0732359156678116, 0.007959598059755626]","[0.026344268865865828, 0.054749215763590764, 0.27618768128448357, 0.1306954241809476, 0.22062688954769485, 0.26566826711574165, 0.07323591566780281, 0.007959598059755236]","[3.920475055707584e-16, 5.592748486549226e-15, 7.771561172376096e-16, 1.1018963519404679e-14, 8.243405957841787e-15, 1.7763568394002505e-15, 8.784639682346551e-15, 3.903127820947816e-16]","[3.920475055707584e-16, 5.592748486549226e-15, 7.771561172376096e-16, 1.1018963519404679e-14, 8.243405957841787e-15, 1.7763568394002505e-15, 8.784639682346551e-15, 3.903127820947816e-16]",1.1018963519404679e-14,1.3600232051658168e-15,"[3.964084536497602e-16, 5.485289434534273e-15, 7.773356935259914e-16, 1.0956044201051038e-14, 8.224215589256735e-15, 1.8311338130226854e-15, 8.823141189066681e-15, 3.9143625808471607e-16]",3.3306690738754696e-16,4.440892098500626e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0005143419984960929,10,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,32,0.05,3,tv_weak,2,100.0,0.03703870853544076,"[0.026344268865869783, 0.05474921576364672, 0.2761876812844912, 0.13069542418105748, 0.2206268895477772, 0.2656682671157595, 0.07323591566789141, 0.007959598059759142]","[0.026344268865865828, 0.054749215763590764, 0.27618768128448357, 0.1306954241809476, 0.22062688954769485, 0.26566826711574165, 0.07323591566780281, 0.007959598059755236]","[3.95516952522712e-15, 5.595524044110789e-14, 7.66053886991358e-15, 1.0988432386227487e-13, 8.235079285157099e-14, 1.787459069646502e-14, 8.859579736508749e-14, 3.9065972678997696e-15]","[3.95516952522712e-15, 5.595524044110789e-14, 7.66053886991358e-15, 1.0988432386227487e-13, 8.235079285157099e-14, 1.787459069646502e-14, 8.859579736508749e-14, 3.9065972678997696e-15]",1.0988432386227487e-13,1.3600232051658168e-15,"[3.960655586131464e-15, 5.5852163489819607e-14, 7.675377323009482e-15, 1.0982028011686673e-13, 8.23362643512905e-14, 1.7923600858356136e-14, 8.86380333144139e-14, 3.907599663597804e-15]",3.3306690738754696e-16,4.440892098500626e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0004357350007921923,10,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
