system,sparse_factor,noise,seed,method,feature,equation,coef,true_coef
vanderpol_mu2,16,0.1,1,tv_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,1,tv_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,y,0,0.9959629480107648,1.0
vanderpol_mu2,16,0.1,2,edmd_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,1,1,-0.12415027177906429,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,x,1,-1.0781069232238347,-1.0
vanderpol_mu2,16,0.1,2,edmd_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,x*x*y,1,-2.0600659241999675,-2.0
vanderpol_mu2,16,0.1,2,edmd_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,y,1,2.044521954868464,2.0
vanderpol_mu2,16,0.1,2,edmd_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,edmd_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,y,0,0.9927074257489144,1.0
vanderpol_mu2,16,0.1,2,linear_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,1,1,-0.11656959112676117,0.0
vanderpol_mu2,16,0.1,2,linear_weak,x,1,-1.071363062859777,-1.0
vanderpol_mu2,16,0.1,2,linear_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,x*x*y,1,-1.9779564333640922,-2.0
vanderpol_mu2,16,0.1,2,linear_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,y,1,1.9528523791059418,2.0
vanderpol_mu2,16,0.1,2,linear_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,linear_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,y,0,0.9927074257489147,1.0
vanderpol_mu2,16,0.1,2,raw_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,1,1,-0.11824294251721645,0.0
vanderpol_mu2,16,0.1,2,raw_weak,x,1,-0.770257590295345,-1.0
vanderpol_mu2,16,0.1,2,raw_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,x*x*x,1,-0.10526393553695675,0.0
vanderpol_mu2,16,0.1,2,raw_weak,x*x*y,1,-2.009050821027244,-2.0
vanderpol_mu2,16,0.1,2,raw_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,y,1,2.037912441893345,2.0
vanderpol_mu2,16,0.1,2,raw_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,raw_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,y,0,0.9921247653436022,1.0
vanderpol_mu2,16,0.1,2,tv_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,1,1,-0.12170821878307127,0.0
vanderpol_mu2,16,0.1,2,tv_weak,x,1,-1.0720001318142098,-1.0
vanderpol_mu2,16,0.1,2,tv_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,x*x*y,1,-1.9965927736682554,-2.0
vanderpol_mu2,16,0.1,2,tv_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,y,1,1.947662447358337,2.0
vanderpol_mu2,16,0.1,2,tv_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,2,tv_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,y,0,1.0039764600654262,1.0
vanderpol_mu2,16,0.1,3,edmd_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,1,1,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,x,1,-1.0000850999386788,-1.0
vanderpol_mu2,16,0.1,3,edmd_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,x*x*y,1,-2.0234633041785997,-2.0
vanderpol_mu2,16,0.1,3,edmd_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,y,1,2.001569339330613,2.0
vanderpol_mu2,16,0.1,3,edmd_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,edmd_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,y,0,1.0009534852314994,1.0
vanderpol_mu2,16,0.1,3,linear_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,1,1,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,x,1,-0.9962501419154927,-1.0
vanderpol_mu2,16,0.1,3,linear_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,x*x*y,1,-1.9184133775992773,-2.0
vanderpol_mu2,16,0.1,3,linear_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,y,1,1.9026100053707498,2.0
vanderpol_mu2,16,0.1,3,linear_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,linear_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,y,0,1.000953485231499,1.0
vanderpol_mu2,16,0.1,3,raw_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,1,1,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,x,1,-1.0013302698209885,-1.0
vanderpol_mu2,16,0.1,3,raw_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,x*x*y,1,-1.9315392261377156,-2.0
vanderpol_mu2,16,0.1,3,raw_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,y,1,1.9281989586704826,2.0
vanderpol_mu2,16,0.1,3,raw_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,raw_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,y,0,1.000170927277593,1.0
vanderpol_mu2,16,0.1,3,tv_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,1,1,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,x,1,-1.0076592740571206,-1.0
vanderpol_mu2,16,0.1,3,tv_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,x*x*y,1,-1.9232703246605822,-2.0
vanderpol_mu2,16,0.1,3,tv_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,y,1,1.888731569711741,2.0
vanderpol_mu2,16,0.1,3,tv_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,3,tv_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,y,0,1.0136034600192483,1.0
vanderpol_mu2,16,0.1,4,edmd_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,1,1,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,x,1,-1.0227371705284967,-1.0
vanderpol_mu2,16,0.1,4,edmd_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,x*x*y,1,-2.1343009126926793,-2.0
vanderpol_mu2,16,0.1,4,edmd_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,y,1,2.059735903657192,2.0
vanderpol_mu2,16,0.1,4,edmd_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,edmd_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,y,0,1.0100418157250166,1.0
vanderpol_mu2,16,0.1,4,linear_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,1,1,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,x,1,-1.0032926884360482,-1.0
vanderpol_mu2,16,0.1,4,linear_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,x*x*y,1,-2.02190222795661,-2.0
vanderpol_mu2,16,0.1,4,linear_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,y,1,1.9576663902136082,2.0
vanderpol_mu2,16,0.1,4,linear_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,linear_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,y,0,1.0100418157250162,1.0
vanderpol_mu2,16,0.1,4,raw_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,1,1,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,x,1,-1.0112958817627333,-1.0
vanderpol_mu2,16,0.1,4,raw_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,x*x*y,1,-2.02952102629086,-2.0
vanderpol_mu2,16,0.1,4,raw_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,y,1,1.9808346569317274,2.0
vanderpol_mu2,16,0.1,4,raw_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,raw_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,y,0,1.009359739291892,1.0
vanderpol_mu2,16,0.1,4,tv_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,1,1,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,x,1,-1.0123220803687332,-1.0
vanderpol_mu2,16,0.1,4,tv_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,x*x*y,1,-2.0458241535304946,-2.0
vanderpol_mu2,16,0.1,4,tv_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,y,1,1.9559948375121872,2.0
vanderpol_mu2,16,0.1,4,tv_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.1,4,tv_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,y,0,1.007693380578012,1.0
vanderpol_mu2,16,0.2,0,edmd_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,1,1,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,x,1,-0.5899478938470306,-1.0
vanderpol_mu2,16,0.2,0,edmd_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,x*x*y,1,-0.9776232709890266,-2.0
vanderpol_mu2,16,0.2,0,edmd_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,x*y*y,1,-1.0107175283722962,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,y,1,0.0,2.0
vanderpol_mu2,16,0.2,0,edmd_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,edmd_weak,y*y*y,1,0.3053126963466043,0.0
vanderpol_mu2,16,0.2,0,linear_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,y,0,0.9997928111340422,1.0
vanderpol_mu2,16,0.2,0,linear_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,1,1,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,x,1,-0.9734153807377564,-1.0
vanderpol_mu2,16,0.2,0,linear_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,x*x*y,1,-1.7238894365681916,-2.0
vanderpol_mu2,16,0.2,0,linear_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,y,1,1.717787753262351,2.0
vanderpol_mu2,16,0.2,0,linear_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,linear_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,y,0,0.9997928111340421,1.0
vanderpol_mu2,16,0.2,0,raw_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,1,1,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,x,1,-0.9880737902507196,-1.0
vanderpol_mu2,16,0.2,0,raw_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,x*x*y,1,-1.743572498373062,-2.0
vanderpol_mu2,16,0.2,0,raw_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,y,1,1.7790624079781074,2.0
vanderpol_mu2,16,0.2,0,raw_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,raw_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,y,0,0.9996919657862433,1.0
vanderpol_mu2,16,0.2,0,tv_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,1,1,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,x,1,-0.9472625080114354,-1.0
vanderpol_mu2,16,0.2,0,tv_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,x*x*y,1,-1.7121451566216788,-2.0
vanderpol_mu2,16,0.2,0,tv_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,y,1,1.657966011370188,2.0
vanderpol_mu2,16,0.2,0,tv_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.2,0,tv_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,y,0,1.002846096860052,1.0
vanderpol_mu2,16,0.2,1,edmd_weak,y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,1,1,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,x,1,0.0,-1.0
vanderpol_mu2,16,0.2,1,edmd_weak,x*x,1,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,x*x*y,1,-0.6551169885151215,-2.0
vanderpol_mu2,16,0.2,1,edmd_weak,x*y,1,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,x*y*y,1,-0.7698748724041505,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,y,1,1.696955151162986,2.0
vanderpol_mu2,16,0.2,1,edmd_weak,y*y,1,0.0,0.0
vanderpol_mu2,16,0.2,1,edmd_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,16,0.2,1,linear_weak,1,0,0.0,0.0
vanderpol_mu2,16,0.2,1,linear_weak,x,0,0.0,0.0
vanderpol_mu2,16,0.2,1,linear_weak,x*x,0,0.0,0.0
vanderpol_mu2,16,0.2,1,linear_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,16,0.2,1,linear_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,16,0.2,1,linear_weak,x*y,0,0.0,0.0
vanderpol_mu2,16,0.2,1,linear_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,16,0.2,1,linear_weak,y,0,0.9971162539523964,1.0
vanderpol_mu2,16,0.2,1,linear_weak,y*y,0,0.0,0.0
