system,method,sparse_factor,noise,seed,fold,lam,cv_mse,solver_primal_objective,solver_dual_objective,solver_primal_dual_gap,solver_relative_primal_dual_gap,solver_max_relative_gap,solver_kkt_stationarity_max,solver_kkt_complementarity_gap,solver_kkt_subgradient_prox_max,solver_masked_dual_stationarity_max,solver_dual_box_violation,solver_dual_scale_min,solver_converged,solver_iterations,solver_rho,solver_tolerance,solver_method,solver_elapsed_seconds,solver_n_observed,solver_n_times,solver_n_channels,solver_objective
burgers,tv_diff,32,0.5,3,2,0.1,0.40864979678872393,"[0.21602537065909017, 0.2870557161027941, 0.7999234163195997, 0.3751492225709654, 0.4233672127462267, 0.29200960272146426, 0.19284356981837755, 0.45874585081692804]","[0.2160249887032421, 0.28705570031818484, 0.7999233126206863, 0.3751491216435975, 0.42336663334113095, 0.2920095738680255, 0.19284354117978025, 0.45874555102265047]","[3.819558480611107e-07, 1.578460928630676e-08, 1.0369891345618498e-07, 1.0092736790756618e-07, 5.794050957352859e-07, 2.8853438749365523e-08, 2.8638597299179835e-08, 2.997942775695428e-07]","[3.819558480611107e-07, 1.578460928630676e-08, 1.0369891345618498e-07, 1.0092736790756618e-07, 5.794050957352859e-07, 2.8853438749365523e-08, 2.8638597299179835e-08, 2.997942775695428e-07]",5.794050957352859e-07,5.583766398697954e-07,"[3.8195581170130666e-07, 1.5784609369573488e-08, 1.0369890879324828e-07, 1.0092735130973196e-07, 5.794043831108819e-07, 2.8853436653819564e-08, 2.8638596993868504e-08, 2.9979424004400457e-07]",2.942922293747152e-06,1.3877787807814457e-17,0.0,0.9999981387452661,True,50,0.13,1e-05,banded ADMM with dual certificate,0.002273949000027642,10,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,tv_diff,32,0.5,3,2,1.0,0.3124677234728755,"[0.5548409401915712, 0.5547078314580678, 1.5133622099183437, 0.7198386670229918, 1.019410520695412, 0.778228527381856, 0.4736993267650422, 0.8534299815167692]","[0.5548409401649286, 0.5547078258417075, 1.5133622095938277, 0.7198386669769455, 1.0194105204990822, 0.7782285270935686, 0.4736899270030363, 0.8534299814683077]","[2.6642577033442194e-11, 5.616360265747744e-09, 3.24515969651884e-10, 4.604627790172344e-11, 1.9632984127326836e-10, 2.882873939569208e-10, 9.39976200586834e-06, 4.846145706949301e-11]","[2.6642577033442194e-11, 5.616360265747744e-09, 2.1443377370272374e-10, 4.604627790172344e-11, 1.925915392155634e-10, 2.882873939569208e-10, 9.39976200586834e-06, 4.846145706949301e-11]",9.39976200586834e-06,3.65731735962882e-06,"[2.6642542338972675e-11, 5.616360248400509e-09, 3.245164692522451e-10, 4.604625014614783e-11, 1.9633017434017574e-10, 2.882875604903745e-10, 9.399748912546123e-06, 4.846167911409793e-11]",1.766609547204645e-06,2.220446049250313e-16,0.0,0.999994734186826,True,75,2.6,1e-05,banded ADMM with dual certificate,0.00293856100006451,10,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,tv_diff,32,0.5,3,2,10.0,0.2592086565676358,"[0.5616879201245939, 0.556323108294286, 1.5283608333358671, 0.739921367742135, 1.2458791735601347, 1.493040459210739, 0.473700112378573, 0.9851119731445545]","[0.561687920124584, 0.5563231082942806, 1.5283608333358656, 0.7399213677421288, 1.245879173560122, 1.4930404592107362, 0.4737001123785694, 0.9851119731445538]","[9.880984919163893e-15, 5.440092820663267e-15, 1.5543122344752192e-15, 6.217248937900877e-15, 1.2656542480726785e-14, 2.6645352591003757e-15, 3.608224830031759e-15, 6.661338147750939e-16]","[9.880984919163893e-15, 5.440092820663267e-15, 1.0169798915107692e-15, 6.217248937900877e-15, 1.0158723854866567e-14, 1.784637008771296e-15, 3.608224830031759e-15, 6.661338147750939e-16]",1.0158723854866567e-14,2.4424906541753444e-15,"[9.938191274616915e-15, 5.6046100794480665e-15, 1.6091199807026467e-15, 6.294576505917513e-15, 1.3360444432147382e-14, 2.064369575599579e-15, 3.654925928887639e-15, 6.581408541941828e-16]",4.440892098500626e-16,8.881784197001252e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0002264310001010017,10,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,tv_diff,32,0.5,3,2,100.0,0.2592086565676358,"[0.5616879201246832, 0.5563231082943362, 1.5283608333358816, 0.7399213677421913, 1.2458791735602512, 1.4930404592107578, 0.47370011237860576, 0.9851119731445603]","[0.561687920124584, 0.5563231082942806, 1.5283608333358656, 0.7399213677421288, 1.245879173560122, 1.4930404592107362, 0.4737001123785694, 0.9851119731445538]","[9.914291609902648e-14, 5.562217353372034e-14, 1.5987211554602254e-14, 6.250555628639631e-14, 1.2922996006636822e-13, 2.1538326677728037e-14, 3.6359804056473877e-14, 6.5503158452884236e-15]","[9.914291609902648e-14, 5.562217353372034e-14, 1.0460364598396386e-14, 6.250555628639631e-14, 1.0372591725494366e-13, 1.442581582090113e-14, 3.6359804056473877e-14, 6.5503158452884236e-15]",1.0372591725494366e-13,2.4424906541753444e-15,"[9.918030906628894e-14, 5.573513738292598e-14, 1.604296948641962e-14, 6.251858926669786e-14, 1.299661264502452e-13, 2.1132608062164178e-14, 3.640908104415164e-14, 6.563692777163586e-15]",4.440892098500626e-16,8.881784197001252e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0002013739999711106,10,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,tv_diff,32,0.5,3,2,1000.0,0.2592086565676358,"[0.5616879201255756, 0.5563231082948374, 1.528360833336026, 0.7399213677427535, 1.2458791735614174, 1.4930404592109485, 0.4737001123789333, 0.9851119731446194]","[0.561687920124584, 0.5563231082942806, 1.5283608333358656, 0.7399213677421288, 1.245879173560122, 1.4930404592107362, 0.4737001123785694, 0.9851119731445538]","[9.915401832927273e-13, 5.568878691519785e-13, 1.603162047558726e-13, 6.247224959565756e-13, 1.2954082251326327e-12, 2.1227464230832993e-13, 3.6387559632089506e-13, 6.561418075534675e-14]","[9.915401832927273e-13, 5.568878691519785e-13, 1.0489421166724274e-13, 6.247224959565756e-13, 1.0397542977057988e-12, 1.4217608169876e-13, 3.6387559632089506e-13, 6.561418075534675e-14]",1.0397542977057988e-12,2.4424906541753444e-15,"[9.916014869830093e-13, 5.570404104177051e-13, 1.6038146454358934e-13, 6.247587168745013e-13, 1.2960229466312234e-12, 2.1181499292781015e-13, 3.639506321967916e-13, 6.561921200685762e-14]",4.440892098500626e-16,8.881784197001252e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00021225000000413274,10,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,0,0.0,0.261872058969118,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0005761890001849679,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,0,0.0001,0.28808828220860055,"[0.0002895118928464634, 0.00115782344993767, 0.0006648459436855287, 0.0013799434366355817, 0.0009106427967162646, 0.0008511634580719644, 0.0009168352968574286, 0.0008137671641098049]","[0.0002895118928392433, 0.0011578234499181991, 0.0006648459436830124, 0.0013799434366203026, 0.000909597400116791, 0.0008511634580629928, 0.0009168246011304554, 0.0008137671641066768]","[7.220081737341344e-15, 1.947075313479818e-14, 2.5162164019043587e-15, 1.5279010695534723e-14, 1.0453965994736136e-06, 8.9716645571003e-15, 1.0695726973151617e-08, 3.1281401080551774e-15]","[7.220081737341344e-15, 1.947075313479818e-14, 2.5162164019043587e-15, 1.5279010695534723e-14, 1.0453965994736136e-06, 8.9716645571003e-15, 1.0695726973151617e-08, 3.1281401080551774e-15]",1.0453965994736136e-06,2.8935528547757543e-08,"[7.219973317124095e-15, 1.947075313479818e-14, 2.5162164019043587e-15, 1.5279010695534723e-14, 1.0453965981500196e-06, 8.9716645571003e-15, 1.0695726968706389e-08, 3.1281401080551774e-15]",1.527029157211146e-05,1.3552527156068805e-20,0.0,0.99990354779581,True,275,0.02,1e-05,banded ADMM with dual certificate,0.014694411999698787,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,0,0.001,0.2859557053359355,"[0.0028777941525105384, 0.01155735520715445, 0.006627573098197666, 0.01378216733178264, 0.009093657480977603, 0.008496230177038471, 0.009154655271019926, 0.008115935319860688]","[0.002877475235122662, 0.01155366438777428, 0.006625819322824581, 0.013778160037893152, 0.00909198494437353, 0.008495152185091183, 0.009153447447480966, 0.008112275208617323]","[3.189173878766216e-07, 3.6908193801702543e-06, 1.753775373084486e-06, 4.007293889487715e-06, 1.6725366040731132e-06, 1.0779919472885674e-06, 1.2078235389605813e-06, 3.6601112433642946e-06]","[3.189173878766216e-07, 3.6908193801702543e-06, 1.753775373084486e-06, 4.007293889487715e-06, 1.6725366040731132e-06, 1.0779919472885674e-06, 1.2078235389605813e-06, 3.6601112433642946e-06]",4.007293889487715e-06,1.5931728852419669e-06,"[3.1891716490307226e-07, 3.6908175150979217e-06, 1.753774124066236e-06, 4.00729197703141e-06, 1.6725357981049738e-06, 1.0779917193198818e-06, 1.207823330079058e-06, 3.660104406999487e-06]",8.47284693201722e-05,2.168404344971009e-19,0.0,0.9994690434135753,True,50,0.02,1e-05,banded ADMM with dual certificate,0.003037820999907126,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,0,0.01,0.2734402164297999,"[0.027092428647679464, 0.11348059803901639, 0.06418286844755235, 0.1360885983777377, 0.08965345538498473, 0.08340861547348856, 0.09017379954816801, 0.07897597311052568]","[0.027092387709138483, 0.11348055158866321, 0.06418268468173778, 0.13608854365117598, 0.0896533404554164, 0.08340837014201727, 0.09017350228593188, 0.07897589849620609]","[4.093854098080607e-08, 4.645035317496493e-08, 1.83765814565362e-07, 5.472656172678114e-08, 1.1492956833447643e-07, 2.4533147129079946e-07, 2.9726223613191216e-07, 7.461431958399878e-08]","[4.093854098080607e-08, 4.645035317496493e-08, 1.83765814565362e-07, 5.472656172678114e-08, 1.1492956833447643e-07, 2.4533147129079946e-07, 2.9726223613191216e-07, 7.461431958399878e-08]",2.9726223613191216e-07,1.1924515956607262e-07,"[4.0938536231133194e-08, 4.64503527586313e-08, 1.8376578169582158e-07, 5.4726561338203084e-08, 1.1492956525360754e-07, 2.453314472405932e-07, 2.9726221202619474e-07, 7.461431657251882e-08]",1.2544464684793866e-06,3.469446951953614e-18,0.0,0.9999960251671434,True,75,0.052000000000000005,1e-05,banded ADMM with dual certificate,0.004306354999698669,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,0,0.1,0.25582604820900023,"[0.18259915582984587, 0.9360404422021773, 0.4582529315537572, 1.1970960428066564, 0.7682845328163348, 0.6788427183761183, 0.7644877648791704, 0.6010762156813222]","[0.18259915581558153, 0.9360404299790952, 0.4582529315509898, 1.197095896838883, 0.7682845327363204, 0.6788425896237271, 0.7644876677436652, 0.6010762155356006]","[1.426433970941332e-11, 1.2223082102025273e-08, 2.7673974223318965e-12, 1.459677734239051e-07, 8.001443951854981e-11, 1.2875239119303217e-07, 9.713550519485636e-08, 1.4572154594105768e-10]","[1.426433970941332e-11, 1.2223082102025273e-08, 2.7673974223318965e-12, 1.2193488926893098e-07, 8.001443951854981e-11, 1.2875239119303217e-07, 9.713550519485636e-08, 1.4572154594105768e-10]",1.2875239119303217e-07,5.7531649999553736e-08,"[1.4264228687110858e-11, 1.2223082213047576e-08, 2.7674529334831277e-12, 1.4596776987119142e-07, 8.001443951854981e-11, 1.2875238486476093e-07, 9.71355021972542e-08, 1.4572149042990645e-10]",1.0349937151765687e-07,1.3877787807814457e-17,0.0,0.9999998082278342,True,75,0.13,1e-05,banded ADMM with dual certificate,0.004384963000120479,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,0,1.0,0.23672332591062728,"[0.7153378758437562, 2.8428224932185833, 2.2908987594259753, 3.3038531523143124, 2.714501187529131, 2.3971074379580544, 1.8211383065694153, 1.329349335604989]","[0.7153378758116808, 2.8428224932184007, 2.2908987594215855, 3.303853152313951, 2.714501187508768, 2.397107437942665, 1.821138306569382, 1.3293480988101807]","[3.2075342382142935e-11, 1.8252066524837574e-13, 4.389821839367869e-12, 3.6148861681795097e-13, 2.036326662846477e-11, 1.538946747814407e-11, 3.3306690738754696e-14, 1.2367948083458202e-06]","[3.2075342382142935e-11, 6.420403162130947e-14, 1.9162007143728236e-12, 1.0941425061968393e-13, 7.50166060785569e-12, 6.420015738323933e-12, 1.8288940833657197e-14, 9.303760683665238e-07]",9.303760683665238e-07,1.5662793284576537e-10,"[3.2074273792481733e-11, 1.8207657603852567e-13, 4.389599794762944e-12, 3.608502385787915e-13, 2.0363377650767234e-11, 1.5389772789475842e-11, 3.314015728506092e-14, 1.2367948084629742e-06]",2.818419759242907e-07,2.7755575615628914e-16,0.0,0.9999999997880811,True,100,5.2,1e-05,banded ADMM with dual certificate,0.005736822000017128,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,0,10.0,0.24660265701608075,"[0.7593722937046276, 5.955564612506063, 4.326185637323017, 3.343078043983977, 2.8503235224353984, 2.630195120286487, 2.096582051281007, 1.3293480988190522]","[0.7593722937046057, 5.955564612506062, 4.326185637323014, 3.3430780439839767, 2.8503235224353984, 2.630195120286486, 2.0965820512810067, 1.3293480988190522]","[2.1871393585115584e-14, 8.881784197001252e-16, 3.552713678800501e-15, 4.440892098500626e-16, 0.0, 8.881784197001252e-16, 4.440892098500626e-16, 0.0]","[2.1871393585115584e-14, 1.4913420934684235e-16, 8.212115652528656e-16, 1.3283842136118289e-16, 0.0, 3.3768537278838188e-16, 2.1181580257196472e-16, 0.0]",2.1871393585115584e-14,5.995204332975845e-15,"[2.1829971922207415e-14, 1.042108867397882e-15, 2.577451969320552e-15, 3.3404400275847823e-16, 7.96053875630783e-17, 8.277365424720303e-16, 5.243533872160467e-16, 2.9983196366169035e-16]",8.881784197001252e-16,8.881784197001252e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00038772500010963995,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,0,100.0,0.24660265701608075,"[0.7593722937048286, 5.955564612506071, 4.326185637323039, 3.3430780439839802, 2.8503235224353993, 2.6301951202864946, 2.0965820512810116, 1.329348098819055]","[0.7593722937046057, 5.955564612506062, 4.326185637323014, 3.3430780439839767, 2.8503235224353984, 2.630195120286486, 2.0965820512810067, 1.3293480988190522]","[2.2293278334473143e-13, 8.881784197001252e-15, 2.5757174171303632e-14, 3.552713678800501e-15, 8.881784197001252e-16, 8.43769498715119e-15, 4.884981308350689e-15, 2.6645352591003757e-15]","[2.2293278334473143e-13, 1.4913420934684215e-15, 5.953783848083245e-15, 1.0627073708894621e-15, 3.1160617828436533e-16, 3.2080110414896183e-15, 2.329973828291607e-15, 2.004392424728672e-15]",2.2293278334473143e-13,5.995204332975845e-15,"[2.2291911725743889e-13, 8.92642706571247e-15, 2.4903343105142058e-14, 3.349210244440666e-15, 8.016840344384242e-16, 8.477867071529749e-15, 5.0910129377249915e-15, 2.9929901601156834e-15]",8.881784197001252e-16,8.881784197001252e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00034347900009379373,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,0,1000.0,0.24660265701608075,"[0.7593722937068396, 5.95556461250615, 4.326185637323262, 3.34307804398401, 2.8503235224354064, 2.630195120286571, 2.0965820512810573, 1.329348098819082]","[0.7593722937046057, 5.955564612506062, 4.326185637323014, 3.3430780439839767, 2.8503235224353984, 2.630195120286486, 2.0965820512810067, 1.3293480988190522]","[2.2338797478482775e-12, 8.79296635503124e-14, 2.4868995751603507e-13, 3.3306690738754696e-14, 7.993605777301127e-15, 8.482103908136196e-14, 5.062616992290714e-14, 2.9753977059954195e-14]","[2.2338797478482775e-12, 1.4764286725337177e-14, 5.748480956769734e-14, 9.962881602088618e-15, 2.804455604559281e-15, 3.224895310128944e-14, 2.41470014932034e-14, 2.2382382076136382e-14]",2.2338797478482775e-12,5.995204332975845e-15,"[2.2338105706097535e-12, 8.776960904885835e-14, 2.4816225446335714e-13, 3.3500872661262543e-14, 8.022470503191885e-15, 8.497917236210694e-14, 5.075760844281444e-14, 2.9924572124655615e-14]",8.881784197001252e-16,8.881784197001252e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00037135000002308516,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,1,0.0,0.24175168521342857,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.00045356400005402975,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,1,0.0001,0.25693108793434716,"[0.0003191593111618295, 0.0011660366975374265, 0.000798795108905517, 0.001190789595604195, 0.0009362292924435239, 0.0008538768605315749, 0.0010857057280629382, 0.00085527444063871]","[0.00031915931113710215, 0.0011660366975211052, 0.00079879510889827, 0.0011907425947410453, 0.0009362292924374389, 0.0008538768605233344, 0.0010857057280539702, 0.0008552744406356134]","[2.4727344737768275e-14, 1.6321362664162287e-14, 7.247024161327609e-15, 4.700086314959363e-08, 6.085084693074894e-15, 8.240478611976076e-15, 8.968086689931098e-15, 3.0965898248358492e-15]","[2.4727344737768275e-14, 1.6321362664162287e-14, 7.247024161327609e-15, 4.700086314959363e-08, 6.085084693074894e-15, 8.240478611976076e-15, 8.968086689931098e-15, 3.0965898248358492e-15]",4.700086314959363e-08,4.858916470671e-09,"[1.3455003170653734e-14, 1.561121024118428e-14, 8.384460660482151e-15, 4.7000862950534114e-08, 6.36361623118642e-15, 8.447994907789802e-15, 9.160640995764524e-15, 3.090843553321676e-15]",1.4866627529031007e-07,5.273667787186742e-15,0.0,0.9999838036282614,True,400,0.04,1e-05,banded ADMM with dual certificate,0.021881250999740587,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,1,0.001,0.2565134214869537,"[0.0031796807456880684, 0.011639478023118096, 0.007962574367020268, 0.011887025503642604, 0.00935059400299583, 0.008523300147494214, 0.010835326507062312, 0.008540920711114721]","[0.003179643336520131, 0.011637704784194597, 0.007961367507835824, 0.0118772664496069, 0.009348279996312964, 0.008514740997377207, 0.010833502881856902, 0.008534718192151928]","[3.740916793741958e-08, 1.773238923499093e-06, 1.2068591844442006e-06, 9.75905403570454e-06, 2.3140066828658545e-06, 8.559150117007364e-06, 1.823625205409768e-06, 6.202518962793169e-06]","[3.740916793741958e-08, 1.773238923499093e-06, 1.2068591844442006e-06, 9.75905403570454e-06, 2.3140066828658545e-06, 8.559150117007364e-06, 1.823625205409768e-06, 6.202518962793169e-06]",9.75905403570454e-06,3.38448681612381e-06,"[3.74091558112688e-08, 1.7732384014947783e-06, 1.206858357191004e-06, 9.759024435293875e-06, 2.3140056781747326e-06, 8.559140058187267e-06, 1.8236235052194322e-06, 6.20251622231692e-06]",9.726270314192043e-05,5.246454312657356e-15,0.0,0.9988718024359782,True,50,0.02,1e-05,banded ADMM with dual certificate,0.003126345000055153,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,1,0.01,0.25270296684728777,"[0.03063798192909504, 0.11430192280677867, 0.0770827782684676, 0.11677720943125375, 0.09231120835645899, 0.08367994313401382, 0.10616982534565932, 0.0842157170424307]","[0.030637968710369112, 0.11430187798384757, 0.0770825401824844, 0.11677712800051396, 0.09231098221479088, 0.08367986734327804, 0.10616980861211028, 0.084215498508866]","[1.321872592635609e-08, 4.4822931102861396e-08, 2.3808598320629315e-07, 8.1430739790056e-08, 2.2614166811374403e-07, 7.579073578456441e-08, 1.6733549032532657e-08, 2.1853356468870544e-07]","[1.321872592635609e-08, 4.4822931102861396e-08, 2.3808598320629315e-07, 8.1430739790056e-08, 2.2614166811374403e-07, 7.579073578456441e-08, 1.6733549032532657e-08, 2.1853356468870544e-07]",2.3808598320629315e-07,9.724785628856258e-08,"[1.3218720035235165e-08, 4.482293133878379e-08, 2.3808595983609848e-07, 8.143073883248864e-08, 2.2614165694212485e-07, 7.579073452168572e-08, 1.6733548990899294e-08, 2.185335507415287e-07]",1.1238026957904879e-06,2.6402491304367004e-15,0.0,0.9999967584065454,True,75,0.052000000000000005,1e-05,banded ADMM with dual certificate,0.004376070000034815,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,1,0.1,0.23760796410753998,"[0.22260994637763326, 0.9337691981509701, 0.5533362582816522, 0.9606726591785815, 0.8038618939954246, 0.686962399467379, 0.8980730329525376, 0.722907159540275]","[0.22260994613039942, 0.9337691941100923, 0.5533362582770553, 0.9606726590113746, 0.8038610470443961, 0.6869623994497029, 0.8980730326388278, 0.7229063353281029]","[2.4723384450808794e-10, 4.0408778545497626e-09, 4.596878433460461e-12, 1.672069149805111e-10, 8.469510285324944e-07, 1.7676082819662042e-11, 3.1370983588629997e-10, 8.242121720680728e-07]","[2.4723384450808794e-10, 4.0408778545497626e-09, 4.596878433460461e-12, 1.672069149805111e-10, 8.469510285324944e-07, 1.7676082819662042e-11, 3.1370983588629997e-10, 8.242121720680728e-07]",8.469510285324944e-07,3.0871417727729167e-07,"[2.472355931093517e-10, 4.0408780765943675e-09, 4.596489855401842e-12, 1.672069149805111e-10, 8.469508879782595e-07, 1.767597179735958e-11, 3.1370983588629997e-10, 8.242120367318861e-07]",8.944646083808294e-07,8.465450562766819e-16,0.0,0.9999989709527191,True,75,0.13,1e-05,banded ADMM with dual certificate,0.0045753909998893505,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,1,1.0,0.2093853493766738,"[0.8926642638188995, 2.4424823129980373, 2.731491212852972, 2.9976282377277776, 2.77325473923533, 2.575323096987998, 2.198543737558972, 1.6283766640383364]","[0.8926617225548041, 2.4424773892931455, 2.7314911766572356, 2.9976281503941804, 2.7732544161424766, 2.575317642826235, 2.198543712693107, 1.6283766348263855]","[2.5412640953792476e-06, 4.923704891801606e-06, 3.619573618607319e-08, 8.733359724288903e-08, 3.2309285336040716e-07, 5.454161763118748e-06, 2.4865864922674064e-08, 2.9211950858254454e-08]","[2.5412640953792476e-06, 2.0158610220427674e-06, 1.3251273156492303e-08, 2.9134232238580884e-08, 1.1650312854040001e-07, 2.117855336092676e-06, 1.1310152487701911e-08, 1.7939308210060867e-08]",2.5412640953792476e-06,1.1183380359547357e-06,"[2.541260921973265e-06, 4.923704893355918e-06, 3.6195736852207006e-08, 8.733359702084442e-08, 3.230928538600075e-07, 5.454161741996755e-06, 2.4865865214107608e-08, 2.9211950705598788e-08]",3.884394625397469e-06,1.9984014443252818e-15,0.0,0.9999977986512443,True,50,1.3,1e-05,banded ADMM with dual certificate,0.0030493889998979284,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,1,10.0,0.2167971911317032,"[0.9785931586287488, 5.6250080324098946, 3.889515813969714, 3.2851764321099037, 2.9231824825798176, 2.6050613904310547, 2.202989605804945, 1.6912737343697826]","[0.9785931586287386, 5.625008032409896, 3.8895158139697124, 3.285176432109902, 2.923182482579816, 2.605061390431054, 2.202989605804944, 1.691273734369782]","[1.021405182655144e-14, 0.0, 1.7763568394002505e-15, 1.7763568394002505e-15, 1.7763568394002505e-15, 8.881784197001252e-16, 8.881784197001252e-16, 6.661338147750939e-16]","[1.021405182655144e-14, 0.0, 4.567038480780123e-16, 5.40718855169488e-16, 6.076790792179861e-16, 3.4094337391149157e-16, 4.03169591613028e-16, 3.938651687411882e-16]",1.021405182655144e-14,4.9960036108132044e-15,"[1.871582915918002e-14, 6.24994938255531e-17, 3.0263498904499615e-15, 1.4914525621295384e-15, 1.8356232980071025e-15, 5.431663849871356e-16, 6.337376669524845e-16, 5.061434068312983e-16]",4.440892098500626e-16,3.9968028886505635e-15,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0003514700001687743,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,32,0.5,3,1,100.0,0.2167971911317032,"[0.9785931586289125, 5.625008032409895, 3.8895158139697408, 3.2851764321099175, 2.923182482579834, 2.6050613904310596, 2.2029896058049507, 1.6912737343697872]","[0.9785931586287386, 5.625008032409896, 3.8895158139697124, 3.285176432109902, 2.923182482579816, 2.605061390431054, 2.202989605804944, 1.691273734369782]","[1.7386092565629951e-13, 0.0, 2.842170943040401e-14, 1.554312234475219e-14, 1.8207657603852567e-14, 5.773159728050814e-15, 6.661338147750939e-15, 5.329070518200751e-15]","[1.7386092565629951e-13, 0.0, 7.307261569248146e-15, 4.731289982733e-15, 6.228710561984323e-15, 2.216131930424691e-15, 3.023771937097702e-15, 3.150921349929497e-15]",1.7386092565629951e-13,4.9960036108132044e-15,"[1.8233494741331247e-13, 5.406326518916605e-16, 2.972374418573302e-14, 1.5152399935446894e-14, 1.8228760145987928e-14, 5.344013604752949e-15, 6.371335563745774e-15, 5.111834235549721e-15]",4.440892098500626e-16,3.9968028886505635e-15,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0004070039999533037,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
