system,method,method_label,noise,support_f1_mean,coef_error_median,coef_error_mean,coef_error_max,derivative_error_median,state_error_median,exact_support_count,exact_support_rate,practical_score_mean,n_ok,n_seeds,support_f1_se,coef_error_se,practical_score_se
lorenz63,edmd_poly3,Polynomial EDMD,0.05,0.6771755368814192,1.0082826797457316,0.6988480063325165,1.297372531413086,0.4803223429295534,0.1488847413728971,0,0.0,0.4762125111209505,10,5,0.01635032536932795,0.11877688993573636,0.040364219695567166
lorenz63,edmd_poly3,Polynomial EDMD,0.1,0.6277695539754363,0.9525627634474529,0.8402918334322773,1.326998137810501,0.5934800384734926,0.1673189874729228,0,0.0,0.3757250718026166,10,5,0.028774281048869352,0.06695496434024353,0.037443210756653356
lorenz63,edmd_poly3,Polynomial EDMD,0.2,0.5603006715506715,0.8897311254625201,0.8813960365943873,1.5994317285629085,0.8156327418520932,0.220432824377612,0,0.0,0.3306490163776345,10,5,0.06173682482705535,0.11217480083093015,0.06324916855918895
lorenz63,edmd_poly3,Polynomial EDMD,0.5,0.5621607394420461,1.1983942955526996,1.2432939638928926,1.7987661794041925,1.4226035501057708,0.3231043942836302,0,0.0,0.26003790121555337,10,5,0.017006424489955374,0.07817837924825176,0.014426957693367578
lorenz63,tv_diff,TV differentiation,0.05,0.639628059590908,0.9549080205387216,0.8300633616897455,1.0011243744092284,0.6256853726334627,0.26238454268286426,0,0.0,0.3607165001508948,10,5,0.03040095105983921,0.06790023530075692,0.020656121810132468
lorenz63,tv_diff,TV differentiation,0.1,0.5956859200883968,1.0007958721999288,0.9390403588658784,1.3778938706077326,0.6361084256320002,0.2767495004073568,0,0.0,0.31725979146515404,10,5,0.02695261540874313,0.0768300328845786,0.02832127161878193
lorenz63,tv_diff,TV differentiation,0.2,0.5491731735756503,1.0008097617193914,3.8059667869235816,29.802333695017968,0.6692615377299108,0.26816322330162257,0,0.0,0.2822263914815563,10,5,0.03093372710749284,2.843062093061923,0.027546346463518202
lorenz63,tv_diff,TV differentiation,0.5,0.5331461368532306,1.001092217831964,14.890121835651769,95.59008542625038,0.7822292751143021,0.3391397271149629,0,0.0,0.23736938195850804,10,5,0.026068925913381835,9.374125374152742,0.028748499472024614
vanderpol_mu2,baseline,Raw FD,0.05,0.9857142857142858,0.17782261428897983,0.19308946539528035,0.4700270327268217,0.3076728890378021,0.0496513428126759,9,0.9,0.841903609356158,10,5,0.01428571428571429,0.015981968264403797,0.017466957140555284
vanderpol_mu2,baseline,Raw FD,0.1,0.9857142857142858,0.237241329454918,0.24871089985611577,0.4855997189693821,0.4552952026949916,0.09878199826582185,9,0.9,0.8026338807049488,10,5,0.014285714285714282,0.016401766964353054,0.01665236052672607
vanderpol_mu2,baseline,Raw FD,0.2,0.9546031746031746,0.41690709093060574,0.44051937318399004,0.7797899782659058,0.7412177462071965,0.19714128299929395,7,0.7,0.6708497784274134,10,5,0.019854598697611206,0.04688138576924641,0.02648480946705244
vanderpol_mu2,baseline,Raw FD,0.5,0.7323809523809524,0.8979287057853305,0.8562084371593178,0.9040088542159564,1.706306373047836,0.521995249874565,1,0.1,0.3969602272078192,10,5,0.03138525153006491,0.018934877684818368,0.02063764914701449
vanderpol_mu2,edmd_poly3,Polynomial EDMD,0.05,1.0,0.023933372009285102,0.02626345771215748,0.0600784939112562,0.5310824851159117,0.049964314757748055,10,1.0,0.9746010616023151,10,5,0.0,0.0048230029954368335,0.004515192451448626
vanderpol_mu2,edmd_poly3,Polynomial EDMD,0.1,1.0,0.0469323097519115,0.06437362768513194,0.1476604628962254,0.9970903447419059,0.096326007807732,10,1.0,0.9405951213523498,10,5,0.0,0.009191018159741214,0.007743860097076606
vanderpol_mu2,edmd_poly3,Polynomial EDMD,0.2,0.8769841269841269,0.17079564628934304,0.2999715347448812,0.7608165720890046,1.8825087217196732,0.1782995027989582,5,0.5,0.7177749005790469,10,5,0.0423321757241098,0.05185459150408836,0.044355030484998365
vanderpol_mu2,edmd_poly3,Polynomial EDMD,0.5,0.45912452409019916,1.0193372610996976,1.317058531275207,2.851061565976486,5.075104862220986,0.5090156847638173,0,0.0,0.21146331090695947,10,5,0.05339752132286519,0.17488173929042683,0.0369110399718396
vanderpol_mu2,tv_diff,TV differentiation,0.05,0.9857142857142858,0.1723136133668089,0.19024136808050546,0.4700179399349203,0.27163849571927956,0.0410472131750958,9,0.9,0.8444428708572513,10,5,0.01428571428571429,0.015195085816462126,0.016849955444417086
vanderpol_mu2,tv_diff,TV differentiation,0.1,0.9857142857142858,0.20947400687702425,0.22759580642273605,0.4855575954105175,0.27598204034692086,0.07273719539332596,9,0.9,0.8205265550170472,10,5,0.014285714285714282,0.01482182973514212,0.015862015926318262
vanderpol_mu2,tv_diff,TV differentiation,0.2,0.9638888888888889,0.4091985782968339,0.3422532693165259,0.5558036567015593,0.43809429350605533,0.14687870101374423,8,0.8,0.7298706908493011,10,5,0.024689428936987758,0.02021452513090844,0.02830336582704875
vanderpol_mu2,tv_diff,TV differentiation,0.5,0.8388095238095238,0.6405521282430664,0.5989045615925694,0.9002791177123285,0.6423855733060131,0.3057505231363338,4,0.4,0.5466705840649075,10,5,0.03941824686539273,0.031003095930732458,0.03475597429204002
