system,method,sparse_factor,noise,seed,feature,equation,coef,true_coef
lorenz63,baseline,64,0.5,4,x*y,2,0.0,1.0
lorenz63,baseline,64,0.5,4,x*z,0,0.0,0.0
lorenz63,baseline,64,0.5,4,x*z,1,0.0,-1.0
lorenz63,baseline,64,0.5,4,x*z,2,0.0,0.0
lorenz63,baseline,64,0.5,4,y*y,0,0.0,0.0
lorenz63,baseline,64,0.5,4,y*y,1,0.0,0.0
lorenz63,baseline,64,0.5,4,y*y,2,0.0,0.0
lorenz63,baseline,64,0.5,4,y*z,0,0.0,0.0
lorenz63,baseline,64,0.5,4,y*z,1,0.0,0.0
lorenz63,baseline,64,0.5,4,y*z,2,0.0,0.0
lorenz63,baseline,64,0.5,4,z*z,0,0.0,0.0
lorenz63,baseline,64,0.5,4,z*z,1,0.0,0.0
lorenz63,baseline,64,0.5,4,z*z,2,0.0,0.0
lorenz63,baseline,64,0.5,4,x*x*x,0,0.0,0.0
lorenz63,baseline,64,0.5,4,x*x*x,1,0.0,0.0
lorenz63,baseline,64,0.5,4,x*x*x,2,0.0,0.0
lorenz63,baseline,64,0.5,4,x*x*y,0,0.0,0.0
lorenz63,baseline,64,0.5,4,x*x*y,1,0.0,0.0
lorenz63,baseline,64,0.5,4,x*x*y,2,0.0,0.0
lorenz63,baseline,64,0.5,4,x*x*z,0,0.0,0.0
lorenz63,baseline,64,0.5,4,x*x*z,1,0.0,0.0
lorenz63,baseline,64,0.5,4,x*x*z,2,0.0,0.0
lorenz63,baseline,64,0.5,4,x*y*y,0,0.0,0.0
lorenz63,baseline,64,0.5,4,x*y*y,1,0.0,0.0
lorenz63,baseline,64,0.5,4,x*y*y,2,0.0,0.0
lorenz63,baseline,64,0.5,4,x*y*z,0,0.0,0.0
lorenz63,baseline,64,0.5,4,x*y*z,1,0.0,0.0
lorenz63,baseline,64,0.5,4,x*y*z,2,0.0,0.0
lorenz63,baseline,64,0.5,4,x*z*z,0,0.0,0.0
lorenz63,baseline,64,0.5,4,x*z*z,1,0.0,0.0
lorenz63,baseline,64,0.5,4,x*z*z,2,0.0,0.0
lorenz63,baseline,64,0.5,4,y*y*y,0,0.0,0.0
lorenz63,baseline,64,0.5,4,y*y*y,1,0.0,0.0
lorenz63,baseline,64,0.5,4,y*y*y,2,0.0,0.0
lorenz63,baseline,64,0.5,4,y*y*z,0,0.0,0.0
lorenz63,baseline,64,0.5,4,y*y*z,1,0.0,0.0
lorenz63,baseline,64,0.5,4,y*y*z,2,0.0,0.0
lorenz63,baseline,64,0.5,4,y*z*z,0,0.0,0.0
lorenz63,baseline,64,0.5,4,y*z*z,1,0.0,0.0
lorenz63,baseline,64,0.5,4,y*z*z,2,0.0,0.0
lorenz63,baseline,64,0.5,4,z*z*z,0,0.0,0.0
lorenz63,baseline,64,0.5,4,z*z*z,1,0.0,0.0
lorenz63,baseline,64,0.5,4,z*z*z,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,1,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,1,1,1.672995837740961,0.0
lorenz63,edmd_poly3,64,0.5,4,1,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x,0,-1.2899843434795824,-10.0
lorenz63,edmd_poly3,64,0.5,4,x,1,-1.453422641946338,28.0
lorenz63,edmd_poly3,64,0.5,4,x,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y,0,1.5222609765389432,10.0
lorenz63,edmd_poly3,64,0.5,4,y,1,0.0,-1.0
lorenz63,edmd_poly3,64,0.5,4,y,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,z,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,z,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,z,2,0.0,-2.6666666666666665
lorenz63,edmd_poly3,64,0.5,4,x*x,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*x,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*x,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*y,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*y,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*y,2,0.0,1.0
lorenz63,edmd_poly3,64,0.5,4,x*z,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*z,1,0.0,-1.0
lorenz63,edmd_poly3,64,0.5,4,x*z,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*y,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*y,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*y,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*z,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*z,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*z,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,z*z,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,z*z,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,z*z,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*x*x,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*x*x,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*x*x,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*x*y,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*x*y,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*x*y,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*x*z,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*x*z,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*x*z,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*y*y,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*y*y,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*y*y,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*y*z,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*y*z,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*y*z,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*z*z,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*z*z,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,x*z*z,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*y*y,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*y*y,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*y*y,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*y*z,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*y*z,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*y*z,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*z*z,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*z*z,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,y*z*z,2,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,z*z*z,0,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,z*z*z,1,0.0,0.0
lorenz63,edmd_poly3,64,0.5,4,z*z*z,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,1,0,-248.62524620403698,0.0
lorenz63,tv_diff,64,0.5,4,1,1,-1408.9820887000747,0.0
lorenz63,tv_diff,64,0.5,4,1,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x,0,-0.6102254743727502,-10.0
lorenz63,tv_diff,64,0.5,4,x,1,-28.835447774839714,28.0
lorenz63,tv_diff,64,0.5,4,x,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y,0,0.7455527199121905,10.0
lorenz63,tv_diff,64,0.5,4,y,1,13.71427268763181,-1.0
lorenz63,tv_diff,64,0.5,4,y,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,z,0,23.243673861070455,0.0
lorenz63,tv_diff,64,0.5,4,z,1,128.52057271376387,0.0
lorenz63,tv_diff,64,0.5,4,z,2,0.0,-2.6666666666666665
lorenz63,tv_diff,64,0.5,4,x*x,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*x,1,-0.35563088833156076,0.0
lorenz63,tv_diff,64,0.5,4,x*x,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*y,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*y,1,0.5182649056006733,0.0
lorenz63,tv_diff,64,0.5,4,x*y,2,0.0,1.0
lorenz63,tv_diff,64,0.5,4,x*z,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*z,1,1.2782559647200948,-1.0
lorenz63,tv_diff,64,0.5,4,x*z,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*y,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*y,1,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*y,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*z,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*z,1,-0.7040278926287158,0.0
lorenz63,tv_diff,64,0.5,4,y*z,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,z*z,0,-0.5406217374885479,0.0
lorenz63,tv_diff,64,0.5,4,z*z,1,-2.9108074454385915,0.0
lorenz63,tv_diff,64,0.5,4,z*z,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*x*x,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*x*x,1,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*x*x,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*x*y,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*x*y,1,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*x*y,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*x*z,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*x*z,1,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*x*z,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*y*y,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*y*y,1,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*y*y,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*y*z,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*y*z,1,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*y*z,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*z*z,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*z*z,1,0.0,0.0
lorenz63,tv_diff,64,0.5,4,x*z*z,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*y*y,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*y*y,1,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*y*y,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*y*z,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*y*z,1,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*y*z,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*z*z,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*z*z,1,0.0,0.0
lorenz63,tv_diff,64,0.5,4,y*z*z,2,0.0,0.0
lorenz63,tv_diff,64,0.5,4,z*z*z,0,0.0,0.0
lorenz63,tv_diff,64,0.5,4,z*z*z,1,0.0,0.0
lorenz63,tv_diff,64,0.5,4,z*z*z,2,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,1,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,1,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,x,1,-0.9668960303895193,-1.0
vanderpol_mu2,baseline,16,0.05,0,y,0,0.9849633767647504,1.0
vanderpol_mu2,baseline,16,0.05,0,y,1,1.958087361337196,2.0
vanderpol_mu2,baseline,16,0.05,0,x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,x*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,x*x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,x*x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,x*x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,x*x*y,1,-1.9034316494122556,-2.0
vanderpol_mu2,baseline,16,0.05,0,x*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,x*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,y*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,0,y*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,1,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,1,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,x,1,-0.9820801818713698,-1.0
vanderpol_mu2,edmd_poly3,16,0.05,0,y,0,0.9909315431675402,1.0
vanderpol_mu2,edmd_poly3,16,0.05,0,y,1,2.082620586380413,2.0
vanderpol_mu2,edmd_poly3,16,0.05,0,x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,x*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,x*x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,x*x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,x*x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,x*x*y,1,-2.0305720157043154,-2.0
vanderpol_mu2,edmd_poly3,16,0.05,0,x*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,x*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,y*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,0,y*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,1,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,1,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,x,1,-0.969863457629748,-1.0
vanderpol_mu2,tv_diff,16,0.05,0,y,0,0.9855820865185426,1.0
vanderpol_mu2,tv_diff,16,0.05,0,y,1,1.9718033134377944,2.0
vanderpol_mu2,tv_diff,16,0.05,0,x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,x*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,x*x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,x*x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,x*x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,x*x*y,1,-1.9253505926949053,-2.0
vanderpol_mu2,tv_diff,16,0.05,0,x*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,x*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,y*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,0,y*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,1,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,1,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,x,1,-0.9976675141912174,-1.0
vanderpol_mu2,baseline,16,0.05,1,y,0,0.9981078285165413,1.0
vanderpol_mu2,baseline,16,0.05,1,y,1,1.8853548799825302,2.0
vanderpol_mu2,baseline,16,0.05,1,x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,x*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,x*x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,x*x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,x*x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,x*x*y,1,-1.8552621010488526,-2.0
vanderpol_mu2,baseline,16,0.05,1,x*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,x*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,y*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,1,y*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,1,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,1,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,x,1,-1.0130917793269845,-1.0
vanderpol_mu2,edmd_poly3,16,0.05,1,y,0,1.0047171499642438,1.0
vanderpol_mu2,edmd_poly3,16,0.05,1,y,1,1.997055420506316,2.0
vanderpol_mu2,edmd_poly3,16,0.05,1,x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,x*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,x*x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,x*x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,x*x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,x*x*y,1,-1.9727661545833375,-2.0
vanderpol_mu2,edmd_poly3,16,0.05,1,x*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,x*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,y*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,1,y*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,1,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,1,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,x,1,-1.0064930517601829,-1.0
vanderpol_mu2,tv_diff,16,0.05,1,y,0,0.9894019914381568,1.0
vanderpol_mu2,tv_diff,16,0.05,1,y,1,1.8903489829934388,2.0
vanderpol_mu2,tv_diff,16,0.05,1,x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,x*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,x*x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,x*x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,x*x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,x*x*y,1,-1.905804418513524,-2.0
vanderpol_mu2,tv_diff,16,0.05,1,x*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,x*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,y*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,1,y*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,1,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,1,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,x,1,-0.9999235917837836,-1.0
vanderpol_mu2,baseline,16,0.05,2,y,0,0.9917727841092077,1.0
vanderpol_mu2,baseline,16,0.05,2,y,1,1.9437869985449532,2.0
vanderpol_mu2,baseline,16,0.05,2,x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,x*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,x*x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,x*x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,x*x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,x*x*y,1,-1.9465856897434626,-2.0
vanderpol_mu2,baseline,16,0.05,2,x*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,x*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,y*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,2,y*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,1,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,1,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,x,1,-1.007811753881757,-1.0
vanderpol_mu2,edmd_poly3,16,0.05,2,y,0,0.998199871178837,1.0
vanderpol_mu2,edmd_poly3,16,0.05,2,y,1,2.054056939661577,2.0
vanderpol_mu2,edmd_poly3,16,0.05,2,x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,x*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,x*x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,x*x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,x*x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,x*x*y,1,-2.0606773724986747,-2.0
vanderpol_mu2,edmd_poly3,16,0.05,2,x*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,x*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,y*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,2,y*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,1,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,1,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,x,1,-0.9996862279785117,-1.0
vanderpol_mu2,tv_diff,16,0.05,2,y,0,0.9874691802435746,1.0
vanderpol_mu2,tv_diff,16,0.05,2,y,1,1.9107958345111462,2.0
vanderpol_mu2,tv_diff,16,0.05,2,x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,x*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,x*x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,x*x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,x*x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,x*x*y,1,-1.9556752988807367,-2.0
vanderpol_mu2,tv_diff,16,0.05,2,x*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,x*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,y*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,2,y*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,1,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,1,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,x,1,-0.975343862903047,-1.0
vanderpol_mu2,baseline,16,0.05,3,y,0,0.993092853758165,1.0
vanderpol_mu2,baseline,16,0.05,3,y,1,1.8650052809944846,2.0
vanderpol_mu2,baseline,16,0.05,3,x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,x*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,x*x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,x*x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,x*x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,x*x*y,1,-1.8373513347360053,-2.0
vanderpol_mu2,baseline,16,0.05,3,x*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,x*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,y*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,3,y*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,1,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,1,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,x,1,-0.9934266221386227,-1.0
vanderpol_mu2,edmd_poly3,16,0.05,3,y,0,0.999993053977605,1.0
vanderpol_mu2,edmd_poly3,16,0.05,3,y,1,1.9903485982086218,2.0
vanderpol_mu2,edmd_poly3,16,0.05,3,x*x,0,0.0,0.0
