system,method,method_label,sparse_factor,obs_dt,noise,seed,n_observed,observed_t_end,base_t_end,cropped_time,pod_rank,upsample,support_f1,coef_error,practical_score,threshold,exact_support,derivative_error,state_error,status,wall_seconds,tv_lambda,tv_cv_mse,tv_grid_edge,tv_grid_lower,tv_grid_upper,tv_cv_folds,tv_cv_spatial_points,tv_final_primal_objective,tv_final_dual_objective,tv_final_primal_dual_gap,tv_final_relative_primal_dual_gap,tv_final_max_relative_gap,tv_final_kkt_stationarity_max,tv_final_kkt_complementarity_gap,tv_final_kkt_subgradient_prox_max,tv_final_masked_dual_stationarity_max,tv_final_dual_box_violation,tv_final_dual_scale_min,tv_final_converged,tv_final_iterations,tv_final_rho,tv_final_tolerance,tv_final_method,tv_final_elapsed_seconds,tv_final_n_observed,tv_final_n_times,tv_final_n_channels,tv_final_objective
advection_diffusion,pod_tv_diff,POD + TV differentiation,16,0.16,0.2,0,13,1.92,2.0,0.08000000000000007,4,1,0.4,0.7185327979328955,0.23275668668129723,0.03,0,0.3361858964833145,0.12401194473007893,ok,0.04087881399982507,0.1,0.05490094296900176,0.0,0.0,0.0,3.0,48.0,"[0.07378928230635806, 0.10329540816329834, 0.15540203706098343, 0.23092826141635048]","[0.07378917060200856, 0.1032948723019597, 0.15540203703979502, 0.23092673608059158]","[1.1170434950635855e-07, 5.358613386352573e-07, 2.1188412135941803e-11, 1.52533575889513e-06]","[1.1170434950635855e-07, 5.358613386352573e-07, 2.1188412135941803e-11, 1.52533575889513e-06]",1.52533575889513e-06,3.110802830885717e-07,"[1.1170434925655837e-07, 5.358613286293723e-07, 2.1188412135941803e-11, 1.5253354847394318e-06]",5.960120105313882e-06,0.0,0.0,0.999998438000743,True,50.0,0.13,1e-05,banded ADMM with dual certificate,0.0016504889999851002,13.0,13.0,4.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,baseline,Raw FD,16,0.16,0.2,2,13,1.92,2.0,0.08000000000000007,0,1,0.4444444444444444,0.7599303816229459,0.25253524178302633,0.0003,0,0.7069720342076966,0.19357204532972827,ok,0.0038650789997518586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.16,0.2,2,13,1.92,2.0,0.08000000000000007,4,5,0.6666666666666666,0.6960389555575056,0.3930727324877549,0.3,0,0.9286916029047816,0.13575110056254466,ok,0.019393319999835512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advection_diffusion,tv_diff,TV differentiation,16,0.16,0.2,2,13,1.92,2.0,0.08000000000000007,0,1,0.6666666666666666,0.6205688366025213,0.41137818499849427,0.3,0,0.3759521709192625,0.11512922560061606,ok,0.07106330999977217,0.1,0.043819481167682243,0.0,0.0,0.0,3.0,8.0,"[0.16970510421591462, 0.1913011769301815, 0.22477092846081675, 0.2516583166786347, 0.1677521844082363, 0.14744713394532505, 0.05849916528342879, 0.10923004131650821, 0.18270601163246103, 0.3142491834480645, 0.11746657770335318, 0.16494003524253537, 0.14946935027499333, 0.1303170157740392, 0.2298461297936955, 0.10707596433519506, 0.13587918175537866, 0.09227057933290692, 0.17775497646567917, 0.14004114746802504, 0.21232499652925022, 0.17672763552941756, 0.2554930266567224, 0.23164270533832584, 0.07363715562907064, 0.1488871804632276, 0.1551481017511153, 0.123817408269136, 0.15254328438506026, 0.0845825782650442, 0.07002530904955935, 0.12259593669719998, 0.18860466380432325, 0.11440001060040322, 0.11266468680669284, 0.17130635307875436, 0.182089011003919, 0.24955877886869005, 0.13538169242576675, 0.12083622606269731, 0.17653325129463826, 0.21091367245897352, 0.2449769724895629, 0.2273246710927174, 0.15326849643521684, 0.18688258981262743, 0.11423660852544018, 0.1686431349728772]","[0.16970510421591425, 0.19130117693013202, 0.22477056395715342, 0.2516583164007386, 0.16775218440779227, 0.1474471339450516, 0.05849811993746016, 0.10923004131649229, 0.18270601163245997, 0.31424918344471403, 0.11746657770335228, 0.1649400352425351, 0.1494693502749925, 0.13031701577403818, 0.22984612978637667, 0.10707596433510663, 0.13587918175532887, 0.0922705793329067, 0.17775497643862773, 0.1400411474627708, 0.21232499652924913, 0.17672752344207834, 0.25549259593901347, 0.23164270533832526, 0.07363715562881189, 0.14888718046310787, 0.15514810175110527, 0.12381739788532603, 0.15254328438227666, 0.08458257826504378, 0.07002492431577684, 0.12259593669719959, 0.18860466307581988, 0.11439997842405529, 0.11266468680488914, 0.17130635307875144, 0.18208901100373376, 0.2495587788686703, 0.13538169242304587, 0.12083622606269567, 0.17653319093128964, 0.21091367245896284, 0.24497697248956185, 0.22732467109241608, 0.15326849643521642, 0.18688258981262718, 0.11423660852470785, 0.16864313497287653]","[3.608224830031759e-16, 4.948819132266635e-14, 3.6450366333595774e-07, 2.77896095024488e-10, 4.4403369869883136e-13, 2.7344793096517606e-13, 1.0453459686338151e-06, 1.5917822615563182e-14, 1.0547118733938987e-15, 3.3504865548650287e-12, 9.020562075079397e-16, 2.7755575615628914e-16, 8.326672684688674e-16, 1.0269562977782698e-15, 7.318839978509573e-12, 8.842926391139372e-14, 4.979350265443827e-14, 2.220446049250313e-16, 2.7051444417836024e-11, 5.254241486341016e-12, 1.0824674490095276e-15, 1.1208733921574954e-07, 4.307177089435399e-07, 5.828670879282072e-16, 2.5875135367670055e-13, 1.1973755320582313e-13, 1.0019762797242038e-14, 1.0383809964653601e-08, 2.7836066784914237e-12, 4.163336342344337e-16, 3.847337825130248e-07, 3.885780586188048e-16, 7.285033687409737e-10, 3.217634793328816e-08, 1.803696081381645e-12, 2.914335439641036e-15, 1.8524071165870737e-13, 1.9734214262712158e-14, 2.7208790776001024e-12, 1.6375789613221059e-15, 6.036334862513648e-08, 1.0685896612017132e-14, 1.0547118733938987e-15, 3.013145288832675e-13, 4.163336342344337e-16, 2.498001805406602e-16, 7.323308626183689e-13, 6.661338147750939e-16]","[3.608224830031759e-16, 4.948819132266635e-14, 3.6450366333595774e-07, 2.77896095024488e-10, 4.4403369869883136e-13, 2.7344793096517606e-13, 1.0453459686338151e-06, 1.5917822615563182e-14, 1.0547118733938987e-15, 3.3504865548650287e-12, 9.020562075079397e-16, 2.7755575615628914e-16, 8.326672684688674e-16, 1.0269562977782698e-15, 7.318839978509573e-12, 8.842926391139372e-14, 4.979350265443827e-14, 2.220446049250313e-16, 2.7051444417836024e-11, 5.254241486341016e-12, 1.0824674490095276e-15, 1.1208733921574954e-07, 4.307177089435399e-07, 5.828670879282072e-16, 2.5875135367670055e-13, 1.1973755320582313e-13, 1.0019762797242038e-14, 1.0383809964653601e-08, 2.7836066784914237e-12, 4.163336342344337e-16, 3.847337825130248e-07, 3.885780586188048e-16, 7.285033687409737e-10, 3.217634793328816e-08, 1.803696081381645e-12, 2.914335439641036e-15, 1.8524071165870737e-13, 1.9734214262712158e-14, 2.7208790776001024e-12, 1.6375789613221059e-15, 6.036334862513648e-08, 1.0685896612017132e-14, 1.0547118733938987e-15, 3.013145288832675e-13, 4.163336342344337e-16, 2.498001805406602e-16, 7.323308626183689e-13, 6.661338147750939e-16]",1.0453459686338151e-06,1.037956330662837e-06,"[3.5388358909926865e-16, 4.9460435747050724e-14, 3.64501968622144e-07, 2.778961227800636e-10, 4.4404757648663917e-13, 2.7342017538956043e-13, 1.045344860524551e-06, 1.5903944827755367e-14, 1.124100812432971e-15, 3.350458799289413e-12, 8.743006318923108e-16, 3.0531133177191805e-16, 8.049116928532385e-16, 1.0061396160665481e-15, 7.318881611872996e-12, 8.8408447229682e-14, 4.979350265443827e-14, 2.1510571102112408e-16, 2.7051416662260408e-11, 5.254244955787968e-12, 1.124100812432971e-15, 1.1208732829393053e-07, 4.307158608385375e-07, 4.996003610813204e-16, 2.5874441478279664e-13, 1.197167365241114e-13, 9.96425164601078e-15, 1.0383809194436378e-08, 2.7836205562792316e-12, 4.579669976578771e-16, 3.8473355298829226e-07, 3.95516952522712e-16, 7.285034520077005e-10, 3.217634654550938e-08, 1.8037099591694528e-12, 2.886579864025407e-15, 1.851852005074761e-13, 1.97758476261356e-14, 2.7208860164940063e-12, 1.6375789613221059e-15, 6.036334773695806e-08, 1.0644263248593688e-14, 1.0547118733938987e-15, 3.0130065109545967e-13, 4.3021142204224816e-16, 2.983724378680108e-16, 7.32323923724465e-13, 6.522560269672795e-16]",4.0348771952469775e-06,0.0,0.0,0.9999954351787634,True,75.0,0.52,1e-05,banded ADMM with dual certificate,0.006538421000186645,13.0,13.0,48.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,pod_tv_diff,POD + TV differentiation,16,0.16,0.2,2,13,1.92,2.0,0.08000000000000007,4,1,0.6666666666666666,0.5793121047547062,0.4221247115497866,0.3,0,0.32779681588792275,0.10658512596993286,ok,0.0721601139998711,0.1,0.05054346751550366,0.0,0.0,0.0,3.0,48.0,"[0.08692075595334253, 0.12026771333472223, 0.1360771365948682, 0.22589476764178115]","[0.08691204438461334, 0.12026771303575517, 0.13607713659446902, 0.2258947676404603]","[8.711568729197205e-06, 2.9896705944221225e-10, 3.9918068850397503e-13, 1.3208600879721644e-12]","[8.711568729197205e-06, 2.9896705944221225e-10, 3.9918068850397503e-13, 1.3208600879721644e-12]",8.711568729197205e-06,2.241972990355001e-06,"[8.711557760054944e-06, 2.98967003931061e-10, 3.9919456629178285e-13, 1.3207490656697018e-12]",4.862998318522216e-05,0.0,0.0,0.9999790491346726,True,50.0,0.26,1e-05,banded ADMM with dual certificate,0.0029908209999121027,13.0,13.0,4.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,baseline,Raw FD,16,0.16,0.2,1,13,1.92,2.0,0.08000000000000007,0,1,0.5,0.7354690833790155,0.2881065440972786,0.1,0,0.7145492291328135,0.19823052922966214,ok,0.005361567000363721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.16,0.2,1,13,1.92,2.0,0.08000000000000007,4,5,0.6666666666666666,0.6458378594651828,0.40506217719605797,0.3,0,0.9864556594147116,0.13506648896559767,ok,0.023055087000102503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advection_diffusion,tv_diff,TV differentiation,16,0.16,0.2,1,13,1.92,2.0,0.08000000000000007,0,1,0.5,0.5441124237388707,0.323810619170665,0.3,0,0.3919423032284859,0.11644243677974947,ok,0.07617047699977775,0.1,0.04083771234969515,0.0,0.0,0.0,3.0,8.0,"[0.12683856148890235, 0.15782718162746998, 0.13138063404397135, 0.12373862780092784, 0.17987119120373674, 0.258083682718652, 0.12781453455633676, 0.0986182283607743, 0.10851407715477968, 0.25804281685763425, 0.2602343175936668, 0.18254174321143268, 0.17040725604282023, 0.1411720500778305, 0.21065231811649904, 0.2172539470792508, 0.13533210116290492, 0.18977197925287687, 0.2831147237500157, 0.12918299544313477, 0.06607453441249718, 0.1589437838639377, 0.11239625787279764, 0.1673129269412243, 0.08704341136775282, 0.11678279457922705, 0.1584103051319245, 0.11977366019102492, 0.19913090986389725, 0.3473351433318653, 0.08919917859665422, 0.1743071077029812, 0.11882462413769034, 0.33672261361836314, 0.10839644614042204, 0.20355651339250866, 0.12565671722818078, 0.212028859884937, 0.07561932294810568, 0.18356531422944472, 0.25902059416680856, 0.28829805899861394, 0.1874958119939954, 0.10216332933642819, 0.17746504020859896, 0.09403399855694881, 0.12927291049688253, 0.09721468845406257]","[0.12683856148890174, 0.15782718162746934, 0.13138063404397113, 0.1237386278009271, 0.17987119120373649, 0.25808368271845866, 0.12781453455633618, 0.09861822836077383, 0.10851407715477945, 0.25804281685763325, 0.2602343175936664, 0.1825417432114314, 0.17040725604281917, 0.14117205007783007, 0.21065231811649868, 0.21725394707925044, 0.1353321011629047, 0.18977197925287495, 0.2831147237500152, 0.1291829954431346, 0.06607137326130189, 0.15894378386393723, 0.1123962578727975, 0.1673129269412241, 0.08704341136775154, 0.11678279457922673, 0.15841030513192336, 0.11977366019102456, 0.19913090986389687, 0.34733514333186255, 0.0891991785966538, 0.17430710770298097, 0.11882462413768985, 0.3367226136183591, 0.1083964461404076, 0.20355651339250583, 0.12565671722818034, 0.21202885988493494, 0.07561932291866454, 0.1835653142291752, 0.25902059416680767, 0.28829805899861266, 0.18749579508178926, 0.10216332933248273, 0.1774650402085987, 0.0940336080555163, 0.129272910496882, 0.09721468845380962]","[6.106226635438361e-16, 6.38378239159465e-16, 2.220446049250313e-16, 7.355227538141662e-16, 2.498001805406602e-16, 1.93345339738471e-13, 5.828670879282072e-16, 4.718447854656915e-16, 2.220446049250313e-16, 9.992007221626409e-16, 3.885780586188048e-16, 1.27675647831893e-15, 1.0547118733938987e-15, 4.440892098500626e-16, 3.608224830031759e-16, 3.608224830031759e-16, 2.220446049250313e-16, 1.915134717478395e-15, 4.996003610813204e-16, 1.6653345369377348e-16, 3.161151195293921e-06, 4.718447854656915e-16, 1.3877787807814457e-16, 1.942890293094024e-16, 1.27675647831893e-15, 3.191891195797325e-16, 1.1379786002407855e-15, 3.608224830031759e-16, 3.885780586188048e-16, 2.7755575615628914e-15, 4.163336342344337e-16, 2.220446049250313e-16, 4.85722573273506e-16, 4.052314039881821e-15, 1.444677710793485e-14, 2.831068712794149e-15, 4.440892098500626e-16, 2.0539125955565396e-15, 2.944114396719044e-11, 2.6950663922775675e-13, 8.881784197001252e-16, 1.27675647831893e-15, 1.6912206135533125e-08, 3.94545507376165e-12, 2.498001805406602e-16, 3.9050143250951574e-07, 5.273559366969494e-16, 2.529504383730341e-13]","[6.106226635438361e-16, 6.38378239159465e-16, 2.220446049250313e-16, 7.355227538141662e-16, 2.498001805406602e-16, 1.93345339738471e-13, 5.828670879282072e-16, 4.718447854656915e-16, 2.220446049250313e-16, 9.992007221626409e-16, 3.885780586188048e-16, 1.27675647831893e-15, 1.0547118733938987e-15, 4.440892098500626e-16, 3.608224830031759e-16, 3.608224830031759e-16, 2.220446049250313e-16, 1.915134717478395e-15, 4.996003610813204e-16, 1.6653345369377348e-16, 3.161151195293921e-06, 4.718447854656915e-16, 1.3877787807814457e-16, 1.942890293094024e-16, 1.27675647831893e-15, 3.191891195797325e-16, 1.1379786002407855e-15, 3.608224830031759e-16, 3.885780586188048e-16, 2.7755575615628914e-15, 4.163336342344337e-16, 2.220446049250313e-16, 4.85722573273506e-16, 4.052314039881821e-15, 1.444677710793485e-14, 2.831068712794149e-15, 4.440892098500626e-16, 2.0539125955565396e-15, 2.944114396719044e-11, 2.6950663922775675e-13, 8.881784197001252e-16, 1.27675647831893e-15, 1.6912206135533125e-08, 3.94545507376165e-12, 2.498001805406602e-16, 3.9050143250951574e-07, 5.273559366969494e-16, 2.529504383730341e-13]",3.161151195293921e-06,1.0822984629343946e-06,"[6.106226635438361e-16, 6.175615574477433e-16, 2.393918396847994e-16, 7.7021722333370235e-16, 2.706168622523819e-16, 1.9338697310189445e-13, 5.551115123125783e-16, 4.163336342344337e-16, 2.0816681711721685e-16, 9.159339953157541e-16, 4.440892098500626e-16, 1.2906342661267445e-15, 1.0824674490095276e-15, 4.163336342344337e-16, 4.0245584642661925e-16, 3.608224830031759e-16, 1.8735013540549517e-16, 1.887379141862766e-15, 5.551115123125783e-16, 1.8041124150158794e-16, 3.161149288730472e-06, 4.718447854656915e-16, 1.3183898417423734e-16, 2.0816681711721685e-16, 1.2698175844150228e-15, 3.122502256758253e-16, 1.0824674490095276e-15, 3.469446951953614e-16, 4.3021142204224816e-16, 2.831068712794149e-15, 4.926614671774132e-16, 3.3306690738754696e-16, 4.718447854656915e-16, 3.969047313034935e-15, 1.4488410471358293e-14, 2.7755575615628914e-15, 5.551115123125783e-16, 1.942890293094024e-15, 2.9441164783872154e-11, 2.6950663922775675e-13, 8.049116928532385e-16, 1.2490009027033011e-15, 1.691220610777755e-08, 3.945462012655554e-12, 2.3592239273284576e-16, 3.9050143249563796e-07, 4.787836793695988e-16, 2.529886022895056e-13]",1.0764576143088012e-05,0.0,0.0,0.9999940974269553,True,100.0,0.52,1e-05,banded ADMM with dual certificate,0.008728253999834124,13.0,13.0,48.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,pod_tv_diff,POD + TV differentiation,16,0.16,0.2,1,13,1.92,2.0,0.08000000000000007,4,1,0.5,0.5159152385180561,0.32983374485290823,0.3,0,0.34782244814635876,0.10896950297015806,ok,0.07155658399960885,0.1,0.05233592941429628,0.0,0.0,0.0,3.0,48.0,"[0.07852563358186895, 0.1328111879844826, 0.14238943863632209, 0.24567284419848823]","[0.07851947800253999, 0.13281074599550202, 0.14238921434626198, 0.2456728441628248]","[6.1555793289674865e-06, 4.419889805817867e-07, 2.242900601079345e-07, 3.566341666427775e-11]","[6.1555793289674865e-06, 4.419889805817867e-07, 2.242900601079345e-07, 3.566341666427775e-11]",6.1555793289674865e-06,7.022720864835463e-07,"[6.155578358320313e-06, 4.4198896947955646e-07, 2.242900554449978e-07, 3.566345829764117e-11]",1.9583371031250962e-05,0.0,0.0,0.9999947140231444,True,50.0,0.13,1e-05,banded ADMM with dual certificate,0.0031740769995849405,13.0,13.0,4.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,baseline,Raw FD,16,0.16,0.2,3,13,1.92,2.0,0.08000000000000007,0,1,0.4,0.7625603119167214,0.22694258874183676,0.1,0,0.7378230126794442,0.2070060650409181,ok,0.004168096000285004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.16,0.2,3,13,1.92,2.0,0.08000000000000007,4,5,0.6666666666666666,0.6830924826371567,0.39609627726582125,0.3,0,1.1510147833238555,0.156499815437827,ok,0.019754999999804568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advection_diffusion,tv_diff,TV differentiation,16,0.16,0.2,3,13,1.92,2.0,0.08000000000000007,0,1,0.5,0.5633166526197158,0.3198328369125531,0.3,0,0.39298175871717134,0.1207140303236895,ok,0.06125925299966184,0.1,0.047344005230831966,0.0,0.0,0.0,3.0,8.0,"[0.2740446247675678, 0.15512490112349905, 0.25083460963366533, 0.10863556304864325, 0.0957758106696976, 0.1406302739394143, 0.09673859919285849, 0.2444323096361195, 0.16997264659523523, 0.15663665870230437, 0.14625176240022478, 0.12695055075704495, 0.20057517225811233, 0.09556940352992735, 0.1504854472063393, 0.3337451624960149, 0.1632919342600896, 0.10600027972773599, 0.12673163907904483, 0.35837998468652693, 0.14057394539886692, 0.20380244611150888, 0.1435770669839267, 0.18386297778202365, 0.15123484815541866, 0.1949145967806854, 0.17885397749728943, 0.14798624265802018, 0.07102277006836046, 0.202395159315723, 0.08243343240707848, 0.15131712256607077, 0.30947680899915664, 0.1622940707763867, 0.07827028881873398, 0.09952986457230617, 0.14059125263761812, 0.12451639511172276, 0.28026508354897056, 0.15170430390254863, 0.1339166219118449, 0.14289640964456565, 0.20277328580270085, 0.27590877626226185, 0.2893868602173426, 0.14829035992693623, 0.2931449784285059, 0.08363867202275102]","[0.27404462476756764, 0.1551249011234942, 0.25083460963366294, 0.10863556304864085, 0.09577581066969741, 0.14063027393941374, 0.09673830769468102, 0.2444323096361184, 0.1699726465952343, 0.1566366587023039, 0.14625176240022433, 0.12695054875897646, 0.20057517225811194, 0.09556940352992714, 0.15048544720633897, 0.3337451624960147, 0.16329193426008934, 0.106000279727733, 0.12673163831876955, 0.35837998468652577, 0.1405739453988665, 0.20380244611150708, 0.1435770668740774, 0.18386297778202346, 0.15123484815541835, 0.1949145967806848, 0.17885397749728793, 0.1479862426580197, 0.07102276969778737, 0.20239515931572177, 0.08243343240707802, 0.15131712256605864, 0.309476808999155, 0.16229407077638608, 0.07827028881873364, 0.09952986457230525, 0.14059125263761657, 0.12451639453771922, 0.28026508354896884, 0.15170430390254802, 0.1339166219118445, 0.14289640964456501, 0.20277328580263754, 0.27590877626226123, 0.28938686021734195, 0.14829035992692033, 0.2931449784285056, 0.08363102329009782]","[1.6653345369377348e-16, 4.85722573273506e-15, 2.3869795029440866e-15, 2.400857290751901e-15, 1.942890293094024e-16, 5.551115123125783e-16, 2.914981774709835e-07, 1.1102230246251565e-15, 9.159339953157541e-16, 4.718447854656915e-16, 4.440892098500626e-16, 1.9980684884401967e-09, 3.885780586188048e-16, 2.0816681711721685e-16, 3.3306690738754696e-16, 1.6653345369377348e-16, 2.498001805406602e-16, 2.9837243786801082e-15, 7.602752871704865e-10, 1.1657341758564144e-15, 4.163336342344337e-16, 1.8041124150158794e-15, 1.0984929632584794e-10, 1.942890293094024e-16, 3.0531133177191805e-16, 6.106226635438361e-16, 1.4988010832439613e-15, 4.718447854656915e-16, 3.7057308610588535e-10, 1.2212453270876722e-15, 4.579669976578771e-16, 1.2129186544029835e-14, 1.6653345369377348e-15, 6.106226635438361e-16, 3.3306690738754696e-16, 9.159339953157541e-16, 1.5543122344752192e-15, 5.740035391443854e-10, 1.7208456881689926e-15, 6.106226635438361e-16, 3.885780586188048e-16, 6.38378239159465e-16, 6.331046797924955e-14, 6.106226635438361e-16, 6.661338147750939e-16, 1.5903944827755367e-14, 2.7755575615628914e-16, 7.648732653200985e-06]","[1.6653345369377348e-16, 4.85722573273506e-15, 2.3869795029440866e-15, 2.400857290751901e-15, 1.942890293094024e-16, 5.551115123125783e-16, 2.914981774709835e-07, 1.1102230246251565e-15, 9.159339953157541e-16, 4.718447854656915e-16, 4.440892098500626e-16, 1.9980684884401967e-09, 3.885780586188048e-16, 2.0816681711721685e-16, 3.3306690738754696e-16, 1.6653345369377348e-16, 2.498001805406602e-16, 2.9837243786801082e-15, 7.602752871704865e-10, 1.1657341758564144e-15, 4.163336342344337e-16, 1.8041124150158794e-15, 1.0984929632584794e-10, 1.942890293094024e-16, 3.0531133177191805e-16, 6.106226635438361e-16, 1.4988010832439613e-15, 4.718447854656915e-16, 3.7057308610588535e-10, 1.2212453270876722e-15, 4.579669976578771e-16, 1.2129186544029835e-14, 1.6653345369377348e-15, 6.106226635438361e-16, 3.3306690738754696e-16, 9.159339953157541e-16, 1.5543122344752192e-15, 5.740035391443854e-10, 1.7208456881689926e-15, 6.106226635438361e-16, 3.885780586188048e-16, 6.38378239159465e-16, 6.331046797924955e-14, 6.106226635438361e-16, 6.661338147750939e-16, 1.5903944827755367e-14, 2.7755575615628914e-16, 7.648732653200985e-06]",7.648732653200985e-06,5.3824172103755785e-06,"[1.942890293094024e-16, 4.85722573273506e-15, 2.3314683517128287e-15, 2.3522850334245504e-15, 1.8041124150158794e-16, 5.689893001203927e-16, 2.9149813452616913e-07, 1.1379786002407855e-15, 9.020562075079397e-16, 4.440892098500626e-16, 4.0245584642661925e-16, 1.9980684363984924e-09, 3.885780586188048e-16, 2.1510571102112408e-16, 3.2612801348363973e-16, 1.8041124150158794e-16, 2.7755575615628914e-16, 2.9698465908722937e-15, 7.602752941093804e-10, 1.1657341758564144e-15, 4.0245584642661925e-16, 1.817990202823694e-15, 1.0984933448976442e-10, 1.734723475976807e-16, 3.191891195797325e-16, 6.106226635438361e-16, 1.4432899320127035e-15, 4.510281037539698e-16, 3.7057304447252193e-10, 1.27675647831893e-15, 5.134781488891349e-16, 1.214306433183765e-14, 1.7208456881689926e-15, 5.273559366969494e-16, 3.5041414214731503e-16, 9.159339953157541e-16, 1.5681900222830336e-15, 5.740036085333244e-10, 1.6653345369377348e-15, 5.134781488891349e-16, 3.885780586188048e-16, 6.314393452555578e-16, 6.331046797924955e-14, 5.551115123125783e-16, 6.661338147750939e-16, 1.5903944827755367e-14, 3.2612801348363973e-16, 7.648679161966973e-06]",4.080958381530442e-05,0.0,0.0,0.9999728490214436,True,125.0,0.52,1e-05,banded ADMM with dual certificate,0.007327711000016279,13.0,13.0,48.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,pod_tv_diff,POD + TV differentiation,16,0.16,0.2,3,13,1.92,2.0,0.08000000000000007,4,1,0.4444444444444444,0.7340768735234494,0.25630031242005047,0.001,0,0.358614248461733,0.11364163387886554,ok,0.04608753999991677,0.1,0.05256621502442395,0.0,0.0,0.0,3.0,48.0,"[0.08781752571568979, 0.12396119229454675, 0.13214435481728004, 0.3349076417494028]","[0.08781629747070588, 0.12396118657096442, 0.13214435481587078, 0.3349071847476045]","[1.2282449839140508e-06, 5.723582330308119e-09, 1.4092615963079425e-12, 4.570017982929997e-07]","[1.2282449839140508e-06, 5.723582330308119e-09, 1.4092615963079425e-12, 4.570017982929997e-07]",1.2282449839140508e-06,2.2994639709006393e-07,"[1.2282448796918644e-06, 5.723582330308119e-09, 1.4092477185201346e-12, 4.5700168599394075e-07]",6.89275252138688e-06,0.0,0.0,0.9999979902654936,True,50.0,0.13,1e-05,banded ADMM with dual certificate,0.002036322000094515,13.0,13.0,4.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,baseline,Raw FD,16,0.16,0.2,4,13,1.92,2.0,0.08000000000000007,0,1,0.4,0.7813451331376063,0.22454941075649523,0.1,0,0.7415219626404216,0.2054644352969718,ok,0.0042863549997491646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.16,0.2,4,13,1.92,2.0,0.08000000000000007,4,5,0.4,0.6590255188839007,0.2411053931642339,0.1,0,1.0614009346452642,0.14663262883171263,ok,0.0158597709996684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
