system,sparse_factor,noise,seed,comparator,support_f1_edmd,support_f1_other,support_f1_delta,coef_error_edmd,coef_error_other,coef_error_delta,practical_score_edmd,practical_score_other,practical_score_delta
advection_diffusion,16,0.2,0,baseline,0.4,0.4,0.0,0.6931050728452495,0.8093204114644971,-0.1162153386192476,0.2362523191356359,0.2210774816143441,0.015174837521291812
advection_diffusion,16,0.2,2,baseline,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.6960389555575056,0.7599303816229459,-0.0638914260654403,0.3930727324877549,0.2525352417830263,0.1405374907047286
advection_diffusion,16,0.2,1,baseline,0.6666666666666666,0.5,0.16666666666666663,0.6458378594651828,0.7354690833790155,-0.08963122391383271,0.4050621771960579,0.2881065440972786,0.11695563309877932
advection_diffusion,16,0.2,3,baseline,0.6666666666666666,0.4,0.2666666666666666,0.6830924826371567,0.7625603119167214,-0.07946782927956464,0.3960962772658212,0.2269425887418367,0.1691536885239845
advection_diffusion,16,0.2,4,baseline,0.4,0.4,0.0,0.6590255188839007,0.7813451331376063,-0.12231961425370563,0.2411053931642339,0.2245494107564952,0.0165559824077387
advection_diffusion,16,0.5,2,baseline,0.6666666666666666,0.6666666666666666,0.0,0.8935398348849044,0.9370002182711676,-0.043460383386263235,0.3520742761174543,0.3441748020357412,0.007899474081713098
advection_diffusion,16,0.5,0,baseline,0.4444444444444444,0.6666666666666666,-0.2222222222222222,0.907398053463466,0.9574766761184852,-0.05007862265501917,0.2330108514252802,0.340574513505117,-0.10756366207983684
advection_diffusion,16,0.5,3,baseline,0.4,0.6666666666666666,-0.2666666666666666,0.927908602984092,0.9411484000537956,-0.013239797069703685,0.2074787152154746,0.34343930976539,-0.1359605945499154
advection_diffusion,16,0.5,1,baseline,0.4,0.5,-0.09999999999999998,0.8968621645309791,0.9351857234463494,-0.038323558915370315,0.2108745735349224,0.2583731338765542,-0.0474985603416318
advection_diffusion,16,0.5,4,baseline,0.4444444444444444,0.4,0.0444444444444444,0.9942041311632616,0.9651186715684752,0.029085459594786367,0.2228680792999814,0.2035500480389496,0.019318031261031793
lorenz63,16,0.05,1,tv_diff,0.875,0.7777777777777778,0.09722222222222221,0.0714336878379232,0.875429754039879,-0.8039960662019559,0.8166627668443837,0.4147197601522318,0.4019430066921519
lorenz63,16,0.05,2,tv_diff,0.9333333333333332,0.5384615384615384,0.3948717948717948,0.0363950256133789,0.2849171338847743,-0.2485221082713954,0.9005575193502596,0.4190632409372364,0.4814942784130232
lorenz63,16,0.05,3,tv_diff,0.7777777777777778,0.8235294117647058,-0.04575163398692805,0.0602437693615395,0.9089976192796312,-0.8487538499180917,0.7335839174477224,0.4313936295402339,0.30219028790748853
lorenz63,16,0.05,0,tv_diff,0.8,0.8235294117647058,-0.0235294117647058,0.1297325816497814,0.3729276547661864,-0.24319507311640498,0.7081321836639753,0.5998345279926314,0.10829765567134397
lorenz63,16,0.05,4,tv_diff,0.7058823529411765,0.6666666666666666,0.03921568627450989,1.297372531413086,0.8537424357206534,0.4436300956924325,0.3072563736569954,0.3596328453297213,-0.05237647167272591
lorenz63,16,0.1,0,tv_diff,0.6666666666666666,0.6,0.06666666666666665,0.8966623384719733,0.9380726831941996,-0.04141034472222627,0.3514946509686905,0.3095859124391149,0.041908738529575607
lorenz63,16,0.1,1,tv_diff,0.875,0.5454545454545454,0.3295454545454546,0.3056780715124751,0.8753478904146814,-0.5696698189022062,0.6701498777462158,0.2908551251970285,0.3792947525491873
lorenz63,16,0.1,2,tv_diff,0.7058823529411765,0.8235294117647058,-0.11764705882352933,0.8837610611372851,0.4222226364972598,0.46153842464002537,0.3747196857944464,0.5790439489790054,-0.20432426318455893
lorenz63,16,0.1,3,tv_diff,0.875,0.7777777777777778,0.09722222222222221,0.1441490180369324,0.7724300270879746,-0.6282810090510422,0.7647605217555284,0.4388200187827064,0.32594050297282207
lorenz63,16,0.1,4,tv_diff,0.56,0.631578947368421,-0.07157894736842096,0.5136818586614446,1.3778938706077326,-0.864212011946288,0.3699588502006692,0.2656043464240077,0.1043545037766615
lorenz63,16,0.2,1,tv_diff,0.375,0.631578947368421,-0.256578947368421,0.9004254645567978,0.5994280644058877,0.30099740015091014,0.1973242344905405,0.3948779950932166,-0.19755376060267607
lorenz63,16,0.2,2,tv_diff,0.4375,0.8235294117647058,-0.38602941176470584,0.8214563186346024,0.6087352921030456,0.2127210265315569,0.2401924193976598,0.5119110743745378,-0.27171865497687797
lorenz63,16,0.2,0,tv_diff,0.4666666666666667,0.6666666666666666,-0.19999999999999996,0.8580261768706332,1.249056939988619,-0.3910307631179859,0.2511625898902277,0.2964205373431053,-0.04525794745287759
lorenz63,16,0.2,3,tv_diff,0.7777777777777778,0.5333333333333333,0.24444444444444446,0.3070155631423338,1.2503991837295976,-0.9433836205872638,0.5950792015879599,0.2369949905729335,0.3580842110150264
lorenz63,16,0.5,1,tv_diff,0.6666666666666666,0.6153846153846154,0.05128205128205121,0.9694106190979188,1.1780883257987351,-0.2086777067008163,0.3385107504762165,0.2825342793015271,0.0559764711746894
lorenz63,16,0.2,4,tv_diff,0.875,0.6666666666666666,0.20833333333333337,0.1686532339765755,0.5467603267487787,-0.3781070927722032,0.7487250918928603,0.4310083825772609,0.3177167093155994
lorenz63,16,0.5,2,tv_diff,0.6666666666666666,0.6666666666666666,0.0,1.2050383715779869,0.7590794322185879,0.445958939359399,0.302337898178879,0.3789861074242978,-0.07664820924541876
lorenz63,16,0.5,0,tv_diff,0.6666666666666666,0.5333333333333333,0.1333333333333333,0.8007565259290087,1.114306380107435,-0.3135498541784264,0.3702147719957499,0.2522497866682088,0.11796498532754113
lorenz63,64,0.05,0,tv_diff,0.6666666666666666,0.56,0.10666666666666658,1.062263655347658,1.0008958484849806,0.06136780686267751,0.323269367104411,0.279874637365066,0.043394729739344995
lorenz63,64,0.05,1,tv_diff,0.4,0.56,-0.16000000000000003,1.2641272926049767,1.0008703041346811,0.26325698847029555,0.1766685121046275,0.279878210418133,-0.10320969831350549
lorenz63,64,0.05,2,tv_diff,0.375,0.5263157894736842,-0.15131578947368418,0.9883664790733688,1.0011243744092284,-0.012757895335859581,0.1885970237110212,0.2630100338611202,-0.07441301015009902
lorenz63,16,0.5,4,tv_diff,0.7,0.6,0.09999999999999998,0.9794124158247424,0.8244397583343128,0.15497265749042954,0.3536402997191153,0.3288680797812646,0.024772219937850726
lorenz63,64,0.05,3,tv_diff,0.5714285714285714,0.56,0.011428571428571344,1.0503461600053583,1.000910070379629,0.04943608962572932,0.2786985839635381,0.2798726480964495,-0.0011740641329114343
lorenz63,16,0.5,3,tv_diff,0.5714285714285714,0.6666666666666666,-0.09523809523809523,1.506575136371324,0.8259937636373724,0.6805813727339516,0.2279718501699524,0.3650979975630745,-0.1371261473931221
lorenz63,64,0.05,4,tv_diff,0.6666666666666666,0.56,0.10666666666666658,1.0281988804180944,1.000818421797812,0.027380458620282377,0.3286988633625709,0.2798854678161243,0.04881339554644665
lorenz63,64,0.1,0,tv_diff,0.5714285714285714,0.5,0.0714285714285714,1.0084631884229325,1.000941684793218,0.007521503629714488,0.2845103533499479,0.2498823447979051,0.03462800855204279
lorenz63,64,0.1,1,tv_diff,0.5333333333333333,0.5,0.033333333333333326,1.079911186494027,1.0007904708482325,0.07912071564579448,0.25642120528826,0.2499012301813021,0.006519975106957926
lorenz63,64,0.1,2,tv_diff,0.6153846153846154,0.5,0.11538461538461542,1.061474295268624,1.0009587494813426,0.060515545787281466,0.2985167541487227,0.2498802137373408,0.04863654041138191
lorenz63,64,0.1,3,tv_diff,0.375,0.5185185185185185,-0.1435185185185185,1.1821391785065791,1.0009443021825195,0.18119487632405962,0.1718497168712419,0.2591369074856042,-0.0872871906143623
lorenz63,64,0.1,4,tv_diff,0.5,0.56,-0.06000000000000005,1.326998137810501,1.0008012735516252,0.32619686425887573,0.2148691019024432,0.2798878666275253,-0.06501876472508208
lorenz63,64,0.2,0,tv_diff,0.4,0.4242424242424242,-0.024242424242424176,1.1991834578744072,1.000752803387798,0.19843065448660924,0.181885689694399,0.212041399379309,-0.030155709684909993
lorenz63,64,0.2,1,tv_diff,0.6666666666666666,0.4,0.2666666666666666,0.8790367863682423,1.000875706631102,-0.1218389202628597,0.3547917057841023,0.1999124676632137,0.1548792381208886
lorenz63,64,0.2,3,tv_diff,0.4615384615384615,0.56,-0.09846153846153854,1.0632347317974182,1.0008667200509846,0.06236801174643358,0.2236965355543357,0.2798787117543394,-0.056182176200003736
lorenz63,64,0.2,2,tv_diff,0.4761904761904761,0.5,-0.02380952380952389,1.5994317285629085,1.0004591371720373,0.5989725913908712,0.1831902222928306,0.2499426210259052,-0.06675239873307459
lorenz63,64,0.2,4,tv_diff,0.6666666666666666,0.2857142857142857,0.38095238095238093,1.0174969041599526,29.802333695017968,-28.784836790858016,0.3304424731914292,0.009275735031742,0.3211667381596872
lorenz63,64,0.5,0,tv_diff,0.4137931034482758,0.4347826086956521,-0.020989505247376306,1.4347445644290318,1.0003891674678016,0.43435539696123016,0.1699533944930744,0.2173490117655571,-0.047395617272482704
lorenz63,64,0.5,1,tv_diff,0.3846153846153846,0.5263157894736842,-0.1417004048582996,1.7987661794041925,1.0000758596338517,0.7986903197703408,0.1374231929218404,0.2631479135846554,-0.12572472066281498
lorenz63,64,0.5,2,tv_diff,0.48,0.5454545454545454,-0.06545454545454543,1.5295091596047126,1.0017952681961264,0.5277138914085862,0.1897601351540509,0.2724826829798982,-0.08272254782584729
lorenz63,64,0.5,3,tv_diff,0.5263157894736842,0.2666666666666666,0.2596491228070176,1.1917502195274126,95.59008542625038,-94.39833520672298,0.2401349317930803,0.0027608078561052,0.2373741239369751
lorenz63,64,0.5,4,tv_diff,0.5454545454545454,0.4761904761904761,0.0692640692640693,1.0169764471625942,45.60696497487307,-44.58998852771048,0.2704317872535746,0.0102171526604918,0.2602146345930828
vanderpol_mu2,16,0.05,0,tv_diff,1.0,1.0,0.0,0.0285730051432354,0.0273563055972146,0.0012166995460207997,0.9722207320235317,0.9733721344307008,-0.0011514024071691553
vanderpol_mu2,16,0.05,1,tv_diff,1.0,1.0,0.0,0.0097159614774087,0.0458809662156169,-0.036165004738208203,0.9903775300697512,0.9561317514156212,0.03424577865412992
vanderpol_mu2,16,0.05,2,tv_diff,1.0,1.0,0.0,0.0258227810690487,0.0317477277399884,-0.0059249466709397,0.9748272493596428,0.9692291760026156,0.005598073357027222
vanderpol_mu2,16,0.05,3,tv_diff,1.0,1.0,0.0,0.0090730960705286,0.053472477282595,-0.0443993812120664,0.9910084848106042,0.949241695026978,0.041766789783626246
vanderpol_mu2,16,0.1,0,tv_diff,1.0,1.0,0.0,0.0410971101383308,0.0884411408583425,-0.0473440307200117,0.9605251904571416,0.9187451323379802,0.04178005811916141
vanderpol_mu2,16,0.05,4,tv_diff,1.0,1.0,0.0,0.0165367004892659,0.0563902439314959,-0.03985354344223,0.983732313372152,0.9466198743736668,0.03711243899848515
vanderpol_mu2,16,0.1,1,tv_diff,1.0,1.0,0.0,0.0428890787437891,0.0565876745005487,-0.0136985957567596,0.9588747455333876,0.9464429920334838,0.012431753499903775
vanderpol_mu2,16,0.1,2,tv_diff,1.0,1.0,0.0,0.0509755407600339,0.0550014823120635,-0.004025941552029601,0.9514969294878453,0.947865966793216,0.0036309626946292584
vanderpol_mu2,16,0.2,0,tv_diff,1.0,1.0,0.0,0.1207441369251569,0.2178539903388653,-0.0971098534137084,0.8922643153356775,0.8211164950256081,0.07114782031006939
vanderpol_mu2,16,0.1,3,tv_diff,1.0,1.0,0.0,0.0278047874692188,0.0415308806264618,-0.013726093157242998,0.9729474042072882,0.960125156729408,0.012822247477880189
vanderpol_mu2,16,0.1,4,tv_diff,1.0,1.0,0.0,0.0325969395159921,0.0757940871293192,-0.0431971476133271,0.968432078124044,0.9295459158624207,0.038886162261623225
vanderpol_mu2,16,0.2,1,tv_diff,1.0,1.0,0.0,0.0605292174860981,0.1673220556674884,-0.10679283818139029,0.9429254597722656,0.8566616171988529,0.08626384257341269
vanderpol_mu2,16,0.2,3,tv_diff,1.0,1.0,0.0,0.1124245854932805,0.125537464154519,-0.013112878661238503,0.8989373419471591,0.8884644286373709,0.010472913309788279
vanderpol_mu2,16,0.2,2,tv_diff,1.0,1.0,0.0,0.0365815496759602,0.1545204957100176,-0.11793894603405741,0.9647094339201814,0.8661604568440431,0.0985489770761383
vanderpol_mu2,16,0.2,4,tv_diff,0.8571428571428571,0.75,0.1071428571428571,0.3275798127336947,0.4344392484745126,-0.10685943574081791,0.6456431838759779,0.5228523974072827,0.12279078646869512
vanderpol_mu2,16,0.5,0,tv_diff,0.4210526315789473,0.75,-0.3289473684210527,2.851061565976486,0.5159496688696451,2.335111897106841,0.1093341730235839,0.494739380469822,-0.38540520744623813
vanderpol_mu2,16,0.5,1,tv_diff,0.5,1.0,-0.5,1.0757996046315546,0.354097802750103,0.7217018018814516,0.2408710353756656,0.7384990936172051,-0.49762805824153955
vanderpol_mu2,16,0.5,3,tv_diff,0.3636363636363636,1.0,-0.6363636363636365,1.7460872759370345,0.3341554041911621,1.4119318717458724,0.1324198130273488,0.7495378700701323,-0.6171180570427834
vanderpol_mu2,16,0.5,2,tv_diff,0.4444444444444444,1.0,-0.5555555555555556,1.5991641667162706,0.2574148385342594,1.3417493281820112,0.1709951414904069,0.7952824870157233,-0.6242873455253164
vanderpol_mu2,64,0.05,0,tv_diff,1.0,0.8571428571428571,0.1428571428571429,0.0220439629495215,0.4700179399349203,-0.4479739769853988,0.97843149243218,0.5830832630388197,0.39534822939336023
vanderpol_mu2,64,0.05,1,tv_diff,1.0,1.0,0.0,0.0197448028249711,0.3090083918040013,-0.2892635889790302,0.9806375058051068,0.7639370429259484,0.21670046287915834
vanderpol_mu2,64,0.05,2,tv_diff,1.0,1.0,0.0,0.0600784939112562,0.2882369828021219,-0.2281584888908657,0.9433263722862718,0.7762546902083496,0.16707168207792222
vanderpol_mu2,16,0.5,4,tv_diff,0.6666666666666666,0.8,-0.13333333333333341,0.9080461466945186,0.3834013882523447,0.5246447584421738,0.3493975592894301,0.5782848035237571,-0.228887244234327
vanderpol_mu2,64,0.05,3,tv_diff,1.0,1.0,0.0,0.0298711890667042,0.3146326482328853,-0.28476145916618106,0.9709952182527076,0.7606687703551172,0.21032644789759047
vanderpol_mu2,64,0.05,4,tv_diff,1.0,1.0,0.0,0.0411745841196345,0.3056699972642151,-0.26449541314458064,0.960453717611202,0.7658903107946963,0.19456340681650575
vanderpol_mu2,64,0.1,0,tv_diff,1.0,1.0,0.0,0.1476604628962254,0.4231250390607898,-0.27546457616456443,0.8713378497647372,0.7026789442619625,0.16865890550277463
vanderpol_mu2,64,0.1,1,tv_diff,1.0,1.0,0.0,0.0346103264075028,0.3378910197428654,-0.3032806933353626,0.9665474763550052,0.7474450349417802,0.219102441413225
vanderpol_mu2,64,0.1,2,tv_diff,1.0,0.8571428571428571,0.1428571428571429,0.084492068387962,0.4855575954105175,-0.4010655270225555,0.9220906534488954,0.5769839283181714,0.34510672513072405
vanderpol_mu2,64,0.1,3,tv_diff,1.0,1.0,0.0,0.0796847194835601,0.3815222716907459,-0.3018375522071858,0.9261963070833537,0.7238392174280128,0.20235708965534083
vanderpol_mu2,64,0.1,4,tv_diff,1.0,1.0,0.0,0.1019252430487044,0.330506872895706,-0.22858162984700162,0.9075025790618,0.7515932614640365,0.1559093175977635
vanderpol_mu2,64,0.2,0,tv_diff,0.5,1.0,-0.5,0.7608165720890046,0.4286801507049775,0.33213642138402705,0.2839591629960684,0.6999467302086847,-0.4159875672126163
vanderpol_mu2,64,0.2,1,tv_diff,0.6666666666666666,1.0,-0.33333333333333337,0.4914401638962984,0.5558036567015593,-0.06436349280526088,0.4469952484885748,0.6427546276116152,-0.19575937912304037
vanderpol_mu2,64,0.2,2,tv_diff,0.8571428571428571,0.8888888888888888,-0.031746031746031744,0.7480080165706325,0.4742117773436437,0.2737962392269888,0.4903540767647402,0.6029587489055082,-0.11260467214076797
vanderpol_mu2,64,0.2,4,tv_diff,0.8888888888888888,1.0,-0.11111111111111116,0.1404324901276867,0.3897170058886904,-0.24928451576100372,0.779431396933777,0.7195709599599553,0.05986043697382171
vanderpol_mu2,64,0.2,3,tv_diff,1.0,1.0,0.0,0.2011588024509994,0.474446848180985,-0.27328804572998555,0.8325293857560474,0.6782204466940895,0.15430893906195786
vanderpol_mu2,64,0.5,1,tv_diff,0.4,0.8,-0.4,0.9489912786032464,0.7651545876164878,0.1838366909867586,0.2052343714368295,0.4532180952379082,-0.2479837238010787
vanderpol_mu2,64,0.5,0,tv_diff,0.4,0.6666666666666666,-0.2666666666666666,0.8889658052429059,0.9002791177123285,-0.011313312469422576,0.2117560830851372,0.3508256552696535,-0.1390695721845163
vanderpol_mu2,64,0.5,2,tv_diff,0.3478260869565217,0.8,-0.45217391304347837,0.9628749175678406,0.7941858200005698,0.1686890975672708,0.1772023697707168,0.4458846966028,-0.2686823268320832
vanderpol_mu2,64,0.5,3,tv_diff,0.3809523809523809,0.5714285714285714,-0.19047619047619052,1.291031066703995,0.8952869754580907,0.3957440912459044,0.1662798844104895,0.3014997616867267,-0.13521987727623722
vanderpol_mu2,64,0.5,4,tv_diff,0.6666666666666666,1.0,-0.33333333333333337,0.898563484678219,0.7891200125407032,0.10944347213751582,0.3511426781599866,0.5589339971553471,-0.20779131899536046
burgers,8,0.05,0,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.2666425867276,0.2182918141857015,0.048350772541898485,0.526325795178745,0.5472142707552069,-0.020888475576461896
burgers,8,0.05,2,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.2706115120118508,0.2225841904998464,0.048027321512004395,0.5246817460445367,0.5452930537193548,-0.020611307674818113
burgers,8,0.05,1,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.2606855318459842,0.2242073071650455,0.0364782246809387,0.5288128163813275,0.54457007629737,-0.015757259916042488
burgers,8,0.05,3,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.3071767843864741,0.2209532123811575,0.0862235720053166,0.5100049776201984,0.5460214690508112,-0.03601649143061281
burgers,8,0.05,4,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.2599770473416677,0.2216354053923712,0.03834164194929651,0.5291101675806057,0.5457165564488066,-0.016606388868200872
burgers,8,0.1,0,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.7149838813176542,0.3408174652164065,0.37416641610124773,0.3887305728812181,0.4972091160515031,-0.10847854317028499
burgers,8,0.1,1,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.5795599586576884,0.3296140997805442,0.2499458588771442,0.422058474585036,0.5013986139111352,-0.07934013932609918
burgers,8,0.1,2,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.5639191583408755,0.3314845016362991,0.23243465670457636,0.4262794934834851,0.5006942745840309,-0.07441478110054583
burgers,8,0.2,0,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.8241134502519766,0.6028294139780235,0.2212840362739531,0.3654743440297398,0.4159311408018666,-0.05045679677212683
burgers,8,0.1,3,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.5755185130099744,0.3103719434814157,0.26514656952855864,0.4231411190421512,0.5087614016639098,-0.08562028262175864
burgers,8,0.2,1,tv_diff,0.5,0.6666666666666666,-0.16666666666666663,0.8178463382782452,0.59154052825735,0.22630581002089512,0.2750507506996273,0.4188813635783628,-0.1438306128787355
burgers,8,0.1,4,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.6559864310452584,0.3258371652192838,0.33014926582597465,0.4025797881966138,0.502826956548925,-0.10024716835231118
burgers,8,0.5,0,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.8601379518145706,0.8490523638957622,0.011085587918808426,0.3583963576552648,0.3605450444151126,-0.0021486867598478065
burgers,8,0.2,3,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.7921948609549534,0.6133153053738816,0.17887955558107183,0.3719833602867491,0.4132277580495453,-0.0412443977627962
burgers,8,0.2,4,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.7515779680555014,0.5783199583022092,0.1732580097532922,0.3806091871586857,0.4223900630286628,-0.041780875869977085
burgers,8,0.2,2,tv_diff,0.5,0.6666666666666666,-0.16666666666666663,0.7397576064576584,0.5609452074943522,0.17881239896330625,0.2873963580582102,0.4270916515620737,-0.1396952935038635
burgers,8,0.5,2,tv_diff,0.4,0.6666666666666666,-0.2666666666666666,1.0025575286217383,0.8408606762313598,0.16169685239037845,0.1997445737677759,0.3621494419835603,-0.1624048682157844
burgers,8,0.5,1,tv_diff,0.4444444444444444,0.6666666666666666,-0.2222222222222222,1.0416770352678515,0.8641099845432962,0.17756705072455525,0.2176859693120547,0.3576326891623826,-0.13994671985032792
burgers,8,0.5,3,tv_diff,0.4444444444444444,0.6666666666666666,-0.2222222222222222,0.9363104068833834,0.8609689368064325,0.07534147007695091,0.2295316096347416,0.3582363216716118,-0.1287047120368702
burgers,32,0.05,0,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.3692679992664052,0.4125827960830888,-0.0433147968166836,0.4868781473194714,0.4719487371042943,0.014929410215177075
burgers,8,0.5,4,tv_diff,0.4444444444444444,0.5,-0.05555555555555558,1.0104853326656007,0.8701378620432947,0.14034747062230601,0.2210632613047606,0.2673599685606626,-0.04629670725590199
burgers,32,0.05,1,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.3853679645719829,0.3685711675038624,0.01679679706812054,0.4812199240312569,0.4871260497783248,-0.005906125747067892
burgers,32,0.05,2,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.4643523382328587,0.3702617473559595,0.0940905908768992,0.4552638386682143,0.4865250511101682,-0.0312612124419539
burgers,32,0.05,3,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.3755593633842509,0.4290521860236241,-0.053492822639373216,0.4846513239722966,0.4665096720657098,0.018141651906586787
burgers,32,0.05,4,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.4273200668589886,0.401730895757486,0.025589171101502606,0.467075803210528,0.4756024631292759,-0.008526659918747903
burgers,32,0.1,0,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.6966949999699988,0.7210062831012586,-0.024311283131259742,0.3929207469099954,0.387370268901826,0.005550478008169379
burgers,32,0.1,2,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.7657695409479004,0.5353931661217141,0.23037637482618634,0.3775502132111683,0.4341993186999885,-0.05664910548882024
burgers,32,0.1,1,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.7201890280520127,0.7428923472412688,-0.022703319189256166,0.3875543069947478,0.3825059348742323,0.00504837212051551
burgers,32,0.1,3,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.8257237852408883,0.5395094357494022,0.28621434949148605,0.3651519863278255,0.4330383765021529,-0.0678863901743274
burgers,32,0.1,4,tv_diff,0.4,0.6666666666666666,-0.2666666666666666,1.0666251701115428,0.548904397857268,0.5177207722542748,0.1935522734286695,0.4304117591692061,-0.23685948574053658
burgers,32,0.2,0,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.8898204963759662,0.8190703446797144,0.07075015169625176,0.3527671902940553,0.3664875680132355,-0.013720377719180221
burgers,32,0.2,1,tv_diff,0.4444444444444444,0.5,-0.05555555555555558,0.9626978448123412,0.9334981219489634,0.029199722863377797,0.2264456781359226,0.2585986478724896,-0.032152969736567005
burgers,32,0.2,2,tv_diff,0.5,0.6666666666666666,-0.16666666666666663,0.9183599681360356,0.7493202280196063,0.1690397401164293,0.2606393003946086,0.381100416029257,-0.1204611156346484
burgers,32,0.2,3,tv_diff,0.5,0.6666666666666666,-0.16666666666666663,0.9454670517005704,0.8014516677321445,0.14401538396842595,0.2570076936347703,0.3700719140058507,-0.11306422037108044
burgers,32,0.2,4,tv_diff,0.4,0.6666666666666666,-0.2666666666666666,0.9321562281251544,0.8493868112811883,0.0827694168439661,0.2070225969191608,0.3604798426159555,-0.1534572456967947
burgers,32,0.5,0,tv_diff,0.4,0.4,0.0,1.0090751952630954,0.983392538491102,0.02568265677199344,0.19909657983091,0.2016746520102906,-0.0025780721793806083
burgers,32,0.5,1,tv_diff,0.4,0.4,0.0,1.014584614045943,0.930908388370069,0.08367622567587396,0.1985520971475452,0.2071563842226873,-0.008604287075142103
burgers,32,0.5,3,tv_diff,0.4,0.4,0.0,1.028457831552131,0.9685341168965615,0.05992371465556956,0.1971941411737057,0.2031968847106439,-0.006002743536938193
burgers,32,0.5,2,tv_diff,0.4,0.5,-0.09999999999999998,0.9986377068401986,0.9550951991783452,0.043542507661853413,0.2001363221713609,0.2557420222862455,-0.05560570011488458
burgers,32,0.5,4,tv_diff,0.4444444444444444,0.4444444444444444,0.0,1.0339841384578532,0.990449177115127,0.043534961342726164,0.2185092971184218,0.2232885167601231,-0.004779219641701304
fisher_kpp,8,0.05,0,tv_diff,0.8,0.8,0.0,0.0305086936614158,0.0215531084029758,0.00895558525844,0.7763156244297035,0.7831213016919538,-0.0068056772622503425
fisher_kpp,8,0.05,3,tv_diff,0.8,0.8,0.0,0.0270138781584578,0.0222153451931043,0.0047985329653535,0.7789573412917095,0.7826139607098872,-0.0036566194181777423
fisher_kpp,8,0.05,1,tv_diff,0.8,0.8,0.0,0.0412601375801396,0.022592369587138,0.0186677679930016,0.7682998427839353,0.7823254150849889,-0.014025572301053613
fisher_kpp,8,0.05,2,tv_diff,0.8,0.8,0.0,0.0421984383081373,0.0222677292411362,0.019930709067001097,0.7676081354513327,0.7825738572358799,-0.014965721784547248
fisher_kpp,8,0.1,0,tv_diff,0.5714285714285714,0.8,-0.22857142857142865,0.8513231747433201,0.0336832734886888,0.8176399012546313,0.3086595464391559,0.7739314551351827,-0.4652719086960268
fisher_kpp,8,0.1,1,tv_diff,0.8,0.8,0.0,0.0326007262760119,0.0256277047099909,0.006973021566020997,0.7747428213469625,0.7800101306996285,-0.005267309352666061
fisher_kpp,8,0.05,4,tv_diff,0.8,0.8,0.0,0.0363250333815421,0.023003673333067,0.013321360048475103,0.771958578853962,0.7820108772371319,-0.0100522983831699
fisher_kpp,8,0.1,2,tv_diff,0.8,0.8,0.0,0.0254271146333872,0.0231112957873111,0.0023158188460761023,0.7801627132573119,0.7819286164604202,-0.001765903203108321
fisher_kpp,8,0.1,3,tv_diff,0.5714285714285714,0.8,-0.22857142857142865,0.5000711006402374,0.0260279070947617,0.4740431935454757,0.3809343245028072,0.7797058875964021,-0.39877156309359496
fisher_kpp,8,0.2,0,tv_diff,0.8,0.8,0.0,0.0948744104797303,0.0603470675941582,0.034527342885572104,0.7306774113475462,0.7544699508766836,-0.023792539529137402
fisher_kpp,8,0.2,1,tv_diff,0.8,0.8,0.0,0.1053814217057284,0.0705856352565661,0.0347957864491623,0.7237320840488793,0.7472545620400369,-0.023522477991157587
fisher_kpp,8,0.1,4,tv_diff,0.8,0.8,0.0,0.0530936260218168,0.0349003353247959,0.0181932906970209,0.7596665483790769,0.773021297503905,-0.013354749124828147
fisher_kpp,8,0.2,2,tv_diff,0.8,0.6666666666666666,0.13333333333333341,0.0219590349943389,0.7114043472804908,-0.6894453122861519,0.7828102424912086,0.3895436328218016,0.39326660966940696
fisher_kpp,8,0.2,3,tv_diff,0.8,0.8,0.0,0.0661028441940214,0.0700943139721767,-0.003991469778155302,0.7503966473373436,0.7475976552294816,0.0027989921078619417
fisher_kpp,8,0.2,4,tv_diff,0.8,0.6666666666666666,0.13333333333333341,0.0480130896960943,0.7279196272875781,-0.6799065375914838,0.7633492442656286,0.385820414409653,0.3775288298559756
fisher_kpp,8,0.5,0,tv_diff,0.8,0.8,0.0,0.059665410699677,0.0564690635595624,0.0031963471401145957,0.7549552829810451,0.7572394001813543,-0.002284117200309188
