system,method,method_label,sparse_factor,obs_dt,noise,seed,upsample,pod_rank,rank_mode,support_f1,coef_error,practical_score,threshold,status
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,5,5,5,system,0.5454545454545454,1.5415506196699367,0.21461486591417248,0.0,ok
fisher_kpp,baseline,Baseline,4,0.02,0.1,6,1,0,system,0.8,0.04926382708060744,0.7624393211246592,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.1,6,5,5,system,0.8,0.0419031506909721,0.7678256846324477,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,6,5,5,system,0.5714285714285714,0.6545222809045298,0.34537375411842175,0.1,ok
fisher_kpp,baseline,Baseline,4,0.02,0.1,7,1,0,system,0.8,0.031023768968019186,0.775927795341462,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.1,7,5,5,system,0.8,0.041958956899297094,0.7677845607092547,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,7,5,5,system,0.6666666666666666,0.308475828262973,0.5094986489369694,0.3,ok
fisher_kpp,baseline,Baseline,8,0.04,0.0,0,1,0,system,1.0,8.063935023356819e-05,0.999919367151947,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,0,5,5,system,1.0,3.890866818912022e-05,0.9999610928456364,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,0,5,5,system,1.0,0.00013501236712501317,0.9998650058587535,0.003,ok
fisher_kpp,baseline,Baseline,8,0.04,0.0,1,1,0,system,1.0,8.063935023356819e-05,0.999919367151947,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,1,5,5,system,1.0,3.890866818912022e-05,0.9999610928456364,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,1,5,5,system,1.0,0.0001352072548213275,0.999864811023709,0.003,ok
fisher_kpp,baseline,Baseline,8,0.04,0.0,2,1,0,system,1.0,8.063935023356819e-05,0.999919367151947,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,2,5,5,system,1.0,3.890866818912022e-05,0.9999610928456364,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,2,5,5,system,1.0,0.00013506175789581302,0.9998649564813191,0.003,ok
fisher_kpp,baseline,Baseline,8,0.04,0.0,3,1,0,system,1.0,8.063935023356819e-05,0.999919367151947,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,3,5,5,system,1.0,3.890866818912022e-05,0.9999610928456364,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,3,5,5,system,1.0,0.00013516652330475433,0.9998648517442151,0.003,ok
fisher_kpp,baseline,Baseline,8,0.04,0.0,4,1,0,system,1.0,8.063935023356819e-05,0.999919367151947,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,4,5,5,system,1.0,3.890866818912022e-05,0.9999610928456364,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,4,5,5,system,1.0,0.00013500057521017203,0.9998650176474851,0.003,ok
fisher_kpp,baseline,Baseline,8,0.04,0.0,5,1,0,system,1.0,8.063935023356819e-05,0.999919367151947,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,5,5,5,system,1.0,3.890866818912022e-05,0.9999610928456364,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,5,5,5,system,1.0,0.00013504012792938232,0.9998649781054445,0.003,ok
fisher_kpp,baseline,Baseline,8,0.04,0.0,6,1,0,system,1.0,8.063935023356819e-05,0.999919367151947,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,6,5,5,system,1.0,3.890866818912022e-05,0.9999610928456364,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,6,5,5,system,1.0,0.0001352964121067955,0.999864721890536,0.003,ok
fisher_kpp,baseline,Baseline,8,0.04,0.0,7,1,0,system,1.0,8.063935023356819e-05,0.999919367151947,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,7,5,5,system,1.0,3.890866818912022e-05,0.9999610928456364,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,7,5,5,system,1.0,0.0001353144592647568,0.9998647038482608,0.003,ok
fisher_kpp,baseline,Baseline,8,0.04,0.01,0,1,0,system,0.8,0.03843762124910188,0.7703881134792735,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,0,5,5,system,0.8571428571428571,0.023179162077460413,0.8377250914712887,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,0,5,5,system,0.8,0.038312034218435646,0.7704812942885525,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.01,1,1,0,system,0.8,0.041475297307269364,0.7681411187268649,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,1,5,5,system,0.8571428571428571,0.019679076673950118,0.8406006132230708,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,1,5,5,system,0.8,0.04053687759509061,0.768833875305771,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.01,2,1,0,system,0.8,0.04252416070971324,0.7673683067981739,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,2,5,5,system,0.8,0.04278718623621406,0.7671747510510573,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,2,5,5,system,0.8,0.04202247100220558,0.7677377621526423,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.01,3,1,0,system,0.8,0.04150112105999194,0.7681220728651705,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,3,5,5,system,0.8571428571428571,0.028720253302792098,0.8332127751844376,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,3,5,5,system,0.8,0.04271537692755488,0.767227584537273,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.01,4,1,0,system,0.8,0.04213737188474236,0.7676531152060804,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,4,5,5,system,0.8571428571428571,0.039783068784877446,0.8243477729874373,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,4,5,5,system,0.8,0.04195060633302765,0.7677907140103957,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.01,5,1,0,system,0.8,0.0415106401238704,0.7681150524826642,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,5,5,5,system,0.8,0.04020552223095254,0.7690787857809308,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,5,5,5,system,0.8,0.04132896778745703,0.7682490593724518,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.01,6,1,0,system,0.8,0.042633883001840206,0.7672875522678444,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,6,5,5,system,0.8571428571428571,0.027617877540934154,0.8341066031217559,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,6,5,5,system,0.8,0.04356191472053548,0.7666052092503194,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.01,7,1,0,system,0.8,0.04141973350523949,0.7681821020496105,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,7,5,5,system,0.8571428571428571,0.02456769972863026,0.8365897708564133,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,7,5,5,system,0.8,0.03999038128240201,0.7692378837326628,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.03,0,1,0,system,0.8,0.0375831574348777,0.7710225385479147,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,0,5,5,system,0.8,0.045022101317484596,0.7655340485061711,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,0,5,5,system,0.8,0.035175469091034445,0.7728158402965857,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.03,1,1,0,system,0.8,0.036280095175439564,0.7719920547779721,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,1,5,5,system,0.8,0.03738494568223844,0.7711698567920497,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,1,5,5,system,0.8,0.029553651137090173,0.7770357563361951,0.1,ok
fisher_kpp,baseline,Baseline,8,0.04,0.03,2,1,0,system,0.8,0.04388873709957166,0.766365199247946,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,2,5,5,system,0.8,0.04432478378229105,0.7660452116271664,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,2,5,5,system,0.8,0.04424958520032989,0.766100376134243,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.03,3,1,0,system,0.8,0.04451237315528297,0.7659076336102604,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,3,5,5,system,0.8,0.04610515607834044,0.7647414749383854,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,3,5,5,system,0.8,0.03684894578873118,0.7715685136675718,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.03,4,1,0,system,0.8,0.0445273479114387,0.7658966532562523,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,4,5,5,system,0.8,0.04661805152939294,0.764366713177728,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,4,5,5,system,0.8,0.04296593300745332,0.7670432702371719,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.03,5,1,0,system,0.8,0.04219295230014297,0.7676121760700668,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,5,5,5,system,0.8,0.04560417643871968,0.7651078850170279,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,5,5,5,system,0.8,0.03971775026874275,0.7694395904977277,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.03,6,1,0,system,0.8,0.04086459376727565,0.7685918079934903,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,6,5,5,system,0.8,0.0408161856448777,0.7686275550224358,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,6,5,5,system,0.8,0.045744149966238545,0.7650054748341912,0.1,ok
fisher_kpp,baseline,Baseline,8,0.04,0.03,7,1,0,system,0.8,0.040466717217939985,0.7688857190349022,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,7,5,5,system,0.8,0.04109274296299727,0.7684233757341961,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,7,5,5,system,0.8,0.04362744504038497,0.7665570734095083,0.1,ok
fisher_kpp,baseline,Baseline,8,0.04,0.05,0,1,0,system,0.8,0.03540856162570507,0.7726418629800705,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.05,0,5,5,system,0.8,0.034008479236156706,0.7736880461473357,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,0,5,5,system,0.8,0.03916636819845842,0.7698478554371548,0.3,ok
fisher_kpp,baseline,Baseline,8,0.04,0.05,1,1,0,system,0.8,0.04172910077096555,0.7679539713423903,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.05,1,5,5,system,0.8,0.048340883650592,0.763110561150868,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,1,5,5,system,0.8,0.04636515147068582,0.764551455938288,0.1,ok
fisher_kpp,baseline,Baseline,8,0.04,0.05,2,1,0,system,0.8,0.04003528082491023,0.7692046748312954,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.05,2,5,5,system,0.8,0.04231043200719786,0.7675256578401736,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,2,5,5,system,0.8,0.04366439102089528,0.7665299370973586,0.3,ok
fisher_kpp,baseline,Baseline,8,0.04,0.05,3,1,0,system,0.8,0.02651285139189499,0.779337539627725,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.05,3,5,5,system,0.8,0.02390891802268951,0.7813194962154557,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,3,5,5,system,0.5714285714285714,0.41230004662539904,0.4046084773515115,0.03,ok
fisher_kpp,baseline,Baseline,8,0.04,0.05,4,1,0,system,0.8,0.04289373629936997,0.7670963705647902,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.05,4,5,5,system,0.8,0.036066112705729854,0.7721514970804003,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,4,5,5,system,0.8,0.03574452963390548,0.7723912384869349,0.1,ok
fisher_kpp,baseline,Baseline,8,0.04,0.05,5,1,0,system,0.8,0.04861308270845048,0.762912472857662,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.05,5,5,5,system,0.8,0.04568506002170264,0.7650487040365638,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,5,5,5,system,0.8,0.0646535861299407,0.7514181236246362,0.1,ok
fisher_kpp,baseline,Baseline,8,0.04,0.05,6,1,0,system,0.8,0.046480962077559765,0.7644668455427747,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.05,6,5,5,system,0.8,0.053032472049944594,0.7597106653725837,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,6,5,5,system,0.8,0.045168883665517745,0.7654265377613573,0.3,ok
fisher_kpp,baseline,Baseline,8,0.04,0.05,7,1,0,system,0.8,0.04161656593543946,0.7680369400438135,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.05,7,5,5,system,0.8,0.0368787537976765,0.7715463327509766,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.05,7,5,5,system,0.8,0.03779316463709987,0.7708665148895518,0.1,ok
fisher_kpp,baseline,Baseline,8,0.04,0.1,0,1,0,system,0.8,0.025986270396753764,0.7797375297143463,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.1,0,5,5,system,0.8,0.03132336515424393,0.7757023907631072,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,0,5,5,system,0.5714285714285714,0.7131823972725371,0.33354800536026474,0.3,ok
fisher_kpp,baseline,Baseline,8,0.04,0.1,1,1,0,system,0.8,0.03101002381271648,0.7759381398073784,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.1,1,5,5,system,0.8,0.04736627844945149,0.7638206580264748,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,1,5,5,system,0.6666666666666666,0.2567161834999048,0.530483075987791,0.3,ok
fisher_kpp,baseline,Baseline,8,0.04,0.1,2,1,0,system,0.8,0.030760163825079314,0.7761262300157736,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.1,2,5,5,system,0.8,0.028608489432471365,0.7777497543709709,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,2,5,5,system,0.8,0.022840125994878824,0.7821359171081304,0.3,ok
fisher_kpp,baseline,Baseline,8,0.04,0.1,3,1,0,system,0.8,0.04204120028867316,0.7677239631008628,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.1,3,5,5,system,0.8,0.04393443829158765,0.766331649436923,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,3,5,5,system,0.8,0.05147894070750743,0.7608331170776517,0.3,ok
fisher_kpp,baseline,Baseline,8,0.04,0.1,4,1,0,system,0.8,0.06182875661900354,0.7534171541438572,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.1,4,5,5,system,0.8,0.07487934644229642,0.7442695802537194,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,4,5,5,system,0.8,0.04963212413322672,0.7621717948663492,0.1,ok
fisher_kpp,baseline,Baseline,8,0.04,0.1,5,1,0,system,0.8,0.056529963432090054,0.7571957518376818,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.1,5,5,5,system,0.8,0.06557759976679449,0.7507665327941231,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,5,5,5,system,0.8,0.0728040584247128,0.7457093340742078,0.3,ok
fisher_kpp,baseline,Baseline,8,0.04,0.1,6,1,0,system,0.8,0.044994885622027615,0.7655539859640598,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.1,6,5,5,system,0.8,0.03733629269325938,0.7712060260833468,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,6,5,5,system,0.8,0.043461671294537096,0.7666788555898808,0.1,ok
fisher_kpp,baseline,Baseline,8,0.04,0.1,7,1,0,system,0.8,0.02518440413622068,0.7803474153257804,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.1,7,5,5,system,0.8,0.039436462318958386,0.7696478130228555,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.1,7,5,5,system,0.8,0.026891274372412295,0.7790503434639878,0.3,ok
fisher_kpp,baseline,Baseline,16,0.08,0.0,0,1,0,system,1.0,0.00035599147230014756,0.9996441352125295,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.0,0,5,5,system,1.0,1.3890173809935651e-05,0.9999861100191242,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,0,5,5,system,1.0,0.00012792951132986364,0.9998720868525366,0.003,ok
fisher_kpp,baseline,Baseline,16,0.08,0.0,1,1,0,system,1.0,0.00035599147230014756,0.9996441352125295,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.0,1,5,5,system,1.0,1.3890173809935651e-05,0.9999861100191242,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,1,5,5,system,1.0,0.00012792951125417201,0.9998720868526122,0.003,ok
fisher_kpp,baseline,Baseline,16,0.08,0.0,2,1,0,system,1.0,0.00035599147230014756,0.9996441352125295,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.0,2,5,5,system,1.0,1.3890173809935651e-05,0.9999861100191242,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,2,5,5,system,1.0,0.00012792951130835784,0.9998720868525581,0.003,ok
fisher_kpp,baseline,Baseline,16,0.08,0.0,3,1,0,system,1.0,0.00035599147230014756,0.9996441352125295,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.0,3,5,5,system,1.0,1.3890173809935651e-05,0.9999861100191242,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,3,5,5,system,1.0,0.00012792951104790683,0.9998720868528185,0.003,ok
fisher_kpp,baseline,Baseline,16,0.08,0.0,4,1,0,system,1.0,0.00035599147230014756,0.9996441352125295,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.0,4,5,5,system,1.0,1.3890173809935651e-05,0.9999861100191242,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,4,5,5,system,1.0,0.0001279295112137474,0.9998720868526526,0.003,ok
fisher_kpp,baseline,Baseline,16,0.08,0.0,5,1,0,system,1.0,0.00035599147230014756,0.9996441352125295,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.0,5,5,5,system,1.0,1.3890173809935651e-05,0.9999861100191242,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,5,5,5,system,1.0,0.0001279295171139586,0.999872086846754,0.003,ok
fisher_kpp,baseline,Baseline,16,0.08,0.0,6,1,0,system,1.0,0.00035599147230014756,0.9996441352125295,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.0,6,5,5,system,1.0,1.3890173809935651e-05,0.9999861100191242,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,6,5,5,system,1.0,0.0001279295113331073,0.9998720868525335,0.003,ok
fisher_kpp,baseline,Baseline,16,0.08,0.0,7,1,0,system,1.0,0.00035599147230014756,0.9996441352125295,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.0,7,5,5,system,1.0,1.3890173809935651e-05,0.9999861100191242,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.0,7,5,5,system,1.0,0.00012792951131922526,0.9998720868525472,0.003,ok
fisher_kpp,baseline,Baseline,16,0.08,0.01,0,1,0,system,0.8,0.04108079791147278,0.7684321923955294,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.01,0,5,5,system,0.8571428571428571,0.02583605253288104,0.8355554038352372,0.01,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,0,5,5,system,0.8,0.04053020233684572,0.7688388075649726,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.01,1,1,0,system,0.8,0.04365532339977702,0.7665365969618654,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.01,1,5,5,system,0.8,0.044802763387948356,0.7656947588900567,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,1,5,5,system,0.8,0.04568598025791452,0.7650480307698904,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.01,2,1,0,system,0.8,0.042211044333393385,0.7675988508754352,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.01,2,5,5,system,0.8,0.04182652062111493,0.7678821609600194,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,2,5,5,system,0.8,0.04163096907594056,0.7680263200216694,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.01,3,1,0,system,0.8,0.04574983257658913,0.7650013177902272,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.01,3,5,5,system,0.8571428571428571,0.042820866503652376,0.8219464000722074,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,3,5,5,system,0.8,0.049264992777633715,0.7624384740810092,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.01,4,1,0,system,0.8,0.041572705953026284,0.7680692816043119,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.01,4,5,5,system,0.8,0.040781768940620605,0.7686529720964416,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,4,5,5,system,0.8,0.041111838533172275,0.7684092816840158,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.01,5,1,0,system,0.8,0.040137720354241034,0.7691289185508463,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.01,5,5,5,system,0.8,0.04064633392792687,0.7687530085080821,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,5,5,5,system,0.8,0.03937307075042852,0.7696947539947318,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.01,6,1,0,system,0.8,0.04150781161780779,0.7681171385141453,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.01,6,5,5,system,0.8,0.0409762119353024,0.7685093961106969,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,6,5,5,system,0.8,0.0406454636980809,0.7687536513704551,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.01,7,1,0,system,0.8,0.04205043072228432,0.7677171626381747,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.01,7,5,5,system,0.8,0.0435573226133448,0.7666085826474655,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.01,7,5,5,system,0.8,0.0438291975283061,0.7664089123913456,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.03,0,1,0,system,0.8,0.04256763714585255,0.7673363065345966,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.03,0,5,5,system,0.8,0.03602374601441754,0.7721830730980823,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,0,5,5,system,0.8,0.039127574107043345,0.7698765964202869,0.1,ok
fisher_kpp,baseline,Baseline,16,0.08,0.03,1,1,0,system,0.8,0.032185881507612,0.7750541974392433,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.03,1,5,5,system,0.8,0.0353004788298762,0.7727225248694766,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,1,5,5,system,0.8,0.04657594394956062,0.7643974664475527,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.03,2,1,0,system,0.8,0.042049020773522065,0.7677182014010753,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.03,2,5,5,system,0.8,0.039732452613818116,0.7694287102310343,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,2,5,5,system,0.8,0.03286403781193551,0.7745453135291215,0.1,ok
fisher_kpp,baseline,Baseline,16,0.08,0.03,3,1,0,system,0.8,0.04169151377234217,0.7679816811628909,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.03,3,5,0,system,,,,,fail: RuntimeError: LinAlgError: SVD did not converge in Linear Least Squares
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,3,5,5,system,0.8,0.05739900365765699,0.7565734384397128,0.1,ok
fisher_kpp,baseline,Baseline,16,0.08,0.03,4,1,0,system,0.8,0.040662161616233206,0.7687413163533636,0.1,ok
