setting,system,method,strategy,seed,sparse_factor,noise,support_f1,coef_error,practical_score,threshold,status
PDE,burgers,pod_edmd_rbf,two_sided,4,32,0.1,0.6666666666666666,0.7966104831937715,0.3710691175983548,0.1,ok
PDE,burgers,pod_edmd_rbf,baseline,5,32,0.1,0.6666666666666666,0.7281242181150802,0.3857747375323639,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,5,32,0.1,0.6666666666666666,0.7171322683953776,0.3882442132950259,0.1,ok
PDE,burgers,pod_edmd_rbf,global_rollout,5,32,0.1,0.6666666666666666,0.7171233529612172,0.38824622908830936,0.1,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,5,32,0.1,0.6666666666666666,0.7170853711165984,0.38825481707595116,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,5,32,0.1,0.6666666666666666,0.7171402136313851,0.38824241688266614,0.1,ok
PDE,burgers,pod_edmd_rbf,baseline,6,32,0.1,0.6666666666666666,0.7433028829326629,0.38241585738972095,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,6,32,0.1,0.6666666666666666,0.682924860309783,0.39613572916377887,0.3,ok
PDE,burgers,pod_edmd_rbf,global_rollout,6,32,0.1,0.6666666666666666,0.6897168959382493,0.39454341036016366,0.1,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,6,32,0.1,0.5,0.7298309024474082,0.28904559358523857,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,6,32,0.1,0.6666666666666666,0.6823584101130259,0.396269108092061,0.3,ok
PDE,burgers,pod_edmd_rbf,baseline,7,32,0.1,0.6666666666666666,0.7314545303200417,0.38503273114740133,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,7,32,0.1,0.6666666666666666,0.6740053359816698,0.39824644063976067,0.1,ok
PDE,burgers,pod_edmd_rbf,global_rollout,7,32,0.1,0.6666666666666666,0.6614434960218238,0.4012575018427889,0.1,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,7,32,0.1,0.6666666666666666,0.7024427983641203,0.3915941653412776,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,7,32,0.1,0.6666666666666666,0.6683078860050959,0.39960649485572847,0.1,ok
PDE,burgers,pod_edmd_rbf,baseline,8,32,0.1,0.6666666666666666,0.7603189565997001,0.37871924526361156,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,8,32,0.1,0.6666666666666666,0.6820911335554946,0.3963320734338039,0.3,ok
PDE,burgers,pod_edmd_rbf,global_rollout,8,32,0.1,0.6666666666666666,0.6840128660916676,0.39587979408607277,0.3,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,8,32,0.1,0.5,0.7426991702081059,0.2869112515502559,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,8,32,0.1,0.6666666666666666,0.69165291491095,0.3940918735695617,0.3,ok
PDE,burgers,pod_edmd_rbf,baseline,9,32,0.1,0.6666666666666666,0.777220886657034,0.3751175060296932,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,9,32,0.1,0.5,0.7536853471274161,0.28511386082971696,0.1,ok
PDE,burgers,pod_edmd_rbf,global_rollout,9,32,0.1,0.5,0.7777727811065902,0.28125079049121826,0.03,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,9,32,0.1,0.5,0.7645976579937912,0.28335071042112836,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,9,32,0.1,0.5,0.7546314229689428,0.2849601309168222,0.1,ok
PDE,burgers,pod_edmd_rbf,baseline,10,32,0.1,0.6666666666666666,0.736029768637019,0.3840179924967968,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,10,32,0.1,0.5,0.883362590059852,0.26548260151228253,0.1,ok
PDE,burgers,pod_edmd_rbf,global_rollout,10,32,0.1,0.5,0.8814758340166267,0.2657488291691667,0.1,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,10,32,0.1,0.5,0.867687437970481,0.2677107474381924,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,10,32,0.1,0.5,0.8613878665570405,0.26861677191698724,0.1,ok
PDE,burgers,pod_edmd_rbf,baseline,11,32,0.1,0.6666666666666666,0.7447386612860306,0.38210116016760515,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,11,32,0.1,0.6666666666666666,0.6818917558296121,0.39637905611697694,0.1,ok
PDE,burgers,pod_edmd_rbf,global_rollout,11,32,0.1,0.6666666666666666,0.6818899725246776,0.3963794763969823,0.1,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,11,32,0.1,0.6666666666666666,0.719057460712817,0.38780941411360936,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,11,32,0.1,0.6666666666666666,0.6819182775277741,0.39637280572667877,0.1,ok
PDE,burgers,pod_edmd_rbf,baseline,12,32,0.1,0.6666666666666666,0.7431247256968265,0.3824549424598185,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,12,32,0.1,0.6666666666666666,0.6570175706136,0.40232926825259757,0.1,ok
PDE,burgers,pod_edmd_rbf,global_rollout,12,32,0.1,0.6666666666666666,0.6451179773942475,0.40523942709727134,0.1,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,12,32,0.1,0.6666666666666666,0.7072956219050686,0.3904810966028094,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,12,32,0.1,0.6666666666666666,0.6604596614643605,0.4014952498627596,0.1,ok
PDE,burgers,pod_edmd_rbf,baseline,13,32,0.1,0.6666666666666666,0.7165611310805643,0.38837339060975024,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,13,32,0.1,0.6666666666666666,0.8310105932456257,0.3640976568491294,0.1,ok
PDE,burgers,pod_edmd_rbf,global_rollout,13,32,0.1,0.6666666666666666,0.8309173541963061,0.36411619843939086,0.1,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,13,32,0.1,0.6666666666666666,0.8251429625303733,0.3652681901380491,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,13,32,0.1,0.6666666666666666,0.8309431515759028,0.3641110681633468,0.1,ok
PDE,burgers,pod_edmd_rbf,baseline,14,32,0.1,0.6666666666666666,0.7367794155697244,0.38385223862638695,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,14,32,0.1,0.5,0.7283103631387275,0.2892998911908197,0.1,ok
PDE,burgers,pod_edmd_rbf,global_rollout,14,32,0.1,0.5,0.7445913589207516,0.28660006679691036,0.1,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,14,32,0.1,0.6666666666666666,0.714198137900114,0.38890875676911574,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,14,32,0.1,0.6666666666666666,0.690683113201505,0.3943179306997725,0.3,ok
PDE,burgers,pod_edmd_rbf,baseline,15,32,0.1,0.6666666666666666,0.7327527072261927,0.3847442649412293,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,15,32,0.1,0.5,0.8014192483203425,0.27755893053002734,0.1,ok
PDE,burgers,pod_edmd_rbf,global_rollout,15,32,0.1,0.5,0.8014018706201089,0.27756160807576025,0.1,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,15,32,0.1,0.5,0.8143203070734086,0.2755852966263303,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,15,32,0.1,0.5,0.8013896232120838,0.2775634951801503,0.1,ok
PDE,burgers,pod_edmd_rbf,baseline,16,32,0.1,0.6666666666666666,0.7553602307964641,0.37978909113383424,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,16,32,0.1,0.6666666666666666,0.6875358701797198,0.3950533309823321,0.1,ok
PDE,burgers,pod_edmd_rbf,global_rollout,16,32,0.1,0.6666666666666666,0.664641134842078,0.4004867191569865,0.1,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,16,32,0.1,0.6666666666666666,0.7290413280349102,0.38557011672147046,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,16,32,0.1,0.6666666666666666,0.695185698557853,0.3932705822340412,0.1,ok
PDE,burgers,pod_edmd_rbf,baseline,17,32,0.1,0.6666666666666666,0.7600462386176107,0.3787779275562017,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,17,32,0.1,0.6666666666666666,0.6709740056319085,0.39896890341783314,0.3,ok
PDE,burgers,pod_edmd_rbf,global_rollout,17,32,0.1,0.6666666666666666,0.6509884614857502,0.4037985014545304,0.3,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,17,32,0.1,0.5,0.7418882200089607,0.2870448254121771,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,17,32,0.1,0.6666666666666666,0.6832480381719208,0.39605967245961865,0.3,ok
PDE,burgers,pod_edmd_rbf,baseline,18,32,0.1,0.6666666666666666,0.7467130608996956,0.38166925157316933,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,18,32,0.1,0.5,0.7253351056561052,0.28979877495152545,0.1,ok
PDE,burgers,pod_edmd_rbf,global_rollout,18,32,0.1,0.5,0.7253345687958994,0.2897988651261691,0.1,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,18,32,0.1,0.5,0.7731487147410838,0.2819842440982229,0.1,ok
PDE,burgers,pod_edmd_rbf,two_sided,18,32,0.1,0.5,0.7253783277573982,0.2897915152614018,0.1,ok
PDE,burgers,pod_edmd_rbf,baseline,19,32,0.1,0.6666666666666666,0.761773742620904,0.37840651755593735,0.1,ok
PDE,burgers,pod_edmd_rbf,local_reset,19,32,0.1,0.4444444444444444,0.9270865921251181,0.23063024062365975,0.0001,ok
PDE,burgers,pod_edmd_rbf,global_rollout,19,32,0.1,0.4444444444444444,0.9270719086307172,0.2306319979311228,0.0001,ok
PDE,burgers,pod_edmd_rbf,residual_corrected,19,32,0.1,0.4,0.9369151642046546,0.2065139492902106,0.0,ok
PDE,burgers,pod_edmd_rbf,two_sided,19,32,0.1,0.4444444444444444,0.9270696785450785,0.23063226482811783,0.0001,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,0,32,0.1,0.8,0.0544216317981165,0.7587097759325664,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,0,32,0.1,0.8,0.09594078141640035,0.7299664485211284,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,0,32,0.1,0.8,0.09688290800516557,0.7293394711153914,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,0,32,0.1,0.8,0.09148851019819354,0.7329440415774375,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,0,32,0.1,0.8,0.09468244191324905,0.7308055463114829,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,1,32,0.1,0.8,0.0515716948896633,0.760766007574919,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,1,32,0.1,0.8,0.07533067616259925,0.7439572010117501,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,1,32,0.1,0.8,0.07514166780760795,0.7440879876150021,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,1,32,0.1,0.8,0.07515509241881732,0.7440786967768618,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,1,32,0.1,0.8,0.07530893639717112,0.7439722417637528,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,2,32,0.1,0.8,0.05398242223525044,0.7590259411569568,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,2,32,0.1,0.8,0.021738187600284203,0.7829794459174793,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,2,32,0.1,0.8,0.021722071438991943,0.782991796265379,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,2,32,0.1,0.8,0.021334921053393144,0.7832885995662316,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,2,32,0.1,0.8,0.021742264943092688,0.7829763213764648,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,3,32,0.1,0.8,0.10182989790621855,0.7260648867127505,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,3,32,0.1,0.8,0.061139614227457915,0.7539064504555554,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,3,32,0.1,0.8,0.06155501030710274,0.7536114400407417,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,3,32,0.1,0.8,0.06713411700892341,0.7496714679522427,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,3,32,0.1,0.8,0.058559808163963924,0.7557437887119225,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,4,32,0.1,0.8,0.023017317799359182,0.7820004471878367,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,4,32,0.1,0.8,0.037414694984641415,0.7711477424289269,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,4,32,0.1,0.8,0.037342698140224756,0.7712012639933371,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,4,32,0.1,0.8,0.03651812928633309,0.7718147684988576,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,4,32,0.1,0.8,0.03735338691493083,0.7711933176207048,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,5,32,0.1,0.8,0.0778280524357659,0.7422334185792373,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,5,32,0.1,0.8,0.09338202845504374,0.7316747295823085,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,5,32,0.1,0.8,0.09335074105857956,0.731695667234324,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,5,32,0.1,0.8,0.0947444984121034,0.7307641199936405,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,5,32,0.1,0.8,0.09343366959528601,0.7316401737437855,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,6,32,0.1,0.8,0.0369627991108532,0.7714837993088686,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,6,32,0.1,0.8,0.02474942290568644,0.7806786538426074,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,6,32,0.1,0.8,0.024942558853105104,0.780531545977745,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,6,32,0.1,0.8,0.021656686250392423,0.7830419070970894,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,6,32,0.1,0.8,0.02421691947243958,0.7810845386269047,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,7,32,0.1,0.8,0.07390143213429141,0.7449473257616067,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,7,32,0.1,0.8,0.03720814096430698,0.771301312055099,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,7,32,0.1,0.8,0.03780258310323318,0.770859518973101,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,7,32,0.1,0.8,0.031066013922714252,0.775896003939051,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,7,32,0.1,0.8,0.027598541909634088,0.7785141447489045,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,8,32,0.1,0.8,0.06294789460571966,0.7526239094690007,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,8,32,0.1,0.8,0.26386233382319646,0.6329803322645053,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,8,32,0.1,0.8,0.2685928746057111,0.6306199695853143,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,8,32,0.1,0.5714285714285714,0.48125988720813984,0.3857719879970508,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,8,32,0.1,0.8,0.26150038988894037,0.6341654797827135,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,9,32,0.1,0.8,0.06877894431218765,0.7485177400410333,0.03,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,9,32,0.1,0.8,0.09237920311889185,0.7323464212023542,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,9,32,0.1,0.8,0.09239745609329492,0.7323341843554028,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,9,32,0.1,0.8,0.09502095076203375,0.7305796290411374,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,9,32,0.1,0.8,0.0924197987001364,0.7323192063636297,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,10,32,0.1,0.8,0.05893453147605492,0.7554763549781264,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,10,32,0.1,0.8,0.031060450517781602,0.7759001905254471,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,10,32,0.1,0.8,0.03342508669143951,0.7741248110796678,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,10,32,0.1,0.8,0.024969208944391686,0.7805112514783876,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,10,32,0.1,0.8,0.02732466457799774,0.7787216909939785,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,11,32,0.1,0.8,0.06592192000613056,0.7505240158635624,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,11,32,0.1,0.8,0.07276378447606964,0.7457373296682592,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,11,32,0.1,0.8,0.07268847780217322,0.7457896831698207,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,11,32,0.1,0.8,0.07301799661773387,0.7455606546411008,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,11,32,0.1,0.8,0.07268667368491244,0.7457909374895335,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,12,32,0.1,0.8,0.03819033047212351,0.7705716153570752,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,12,32,0.1,0.8,0.044474450879879446,0.7659354418158044,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,12,32,0.1,0.8,0.030751589949033438,0.776132685897246,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,12,32,0.1,0.8,0.05898893535686585,0.7554375435758545,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,12,32,0.1,0.8,0.05513646143406533,0.7581957682636593,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,13,32,0.1,0.8,0.032260593202052254,0.7749981015146723,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,13,32,0.1,0.8,0.021456203196087785,0.7831955961467932,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,13,32,0.1,0.8,0.021501051985029003,0.7831612101087927,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,13,32,0.1,0.8,0.021526359523687585,0.7831418078854276,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,13,32,0.1,0.8,0.021466300753924104,0.7831878539796524,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,14,32,0.1,0.8,0.05676858008461792,0.7570247782498816,0.03,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,14,32,0.1,0.8,0.060266143285176384,0.7545275354367574,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,14,32,0.1,0.8,0.06031844639876541,0.7544903162979921,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,14,32,0.1,0.8,0.06007219205774951,0.754665584092992,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,14,32,0.1,0.8,0.06025814037894105,0.754533230665955,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,15,32,0.1,0.8,0.04294505675567407,0.7670586238632628,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,15,32,0.1,0.8,0.04569558052402839,0.7650410070578062,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,15,32,0.1,0.8,0.04829837737842934,0.7631415036629451,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,15,32,0.1,0.8,0.04656390552726353,0.7644062591638459,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,15,32,0.1,0.8,0.04369967950466396,0.7665040199875093,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,16,32,0.1,0.8,0.036855715703005415,0.7715634758859257,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,16,32,0.1,0.8,0.03036533838380541,0.7764236336354751,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,16,32,0.1,0.8,0.030583337458411068,0.7762593969090674,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,16,32,0.1,0.8,0.02451399958934828,0.7808580461766855,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,16,32,0.1,0.8,0.026138821497557484,0.7796216099031044,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,17,32,0.1,0.8,0.022321780421276104,0.7825324817694267,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,17,32,0.1,0.8,0.03600463461004366,0.7721973177283354,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,17,32,0.1,0.8,0.03565684256933956,0.7724566353612812,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,17,32,0.1,0.5714285714285714,0.42561896120462206,0.40082840294557015,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,17,32,0.1,0.8,0.0366164566775345,0.7717415586513886,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,18,32,0.1,0.8,0.034793801577689014,0.7731008813352838,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,18,32,0.1,0.8,0.025310889741940866,0.7802511491917841,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,18,32,0.1,0.8,0.0253611403843447,0.7802129108385454,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,18,32,0.1,0.5714285714285714,0.5452444736694003,0.3697981653813224,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,18,32,0.1,0.8,0.025346015504849415,0.7802244197595132,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,baseline,19,32,0.1,0.8,0.024428805491600113,0.7809229843123145,0.1,ok
PDE,fisher_kpp,pod_edmd_rbf,local_reset,19,32,0.1,0.8,0.07117728750549512,0.7468418247207245,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,global_rollout,19,32,0.1,0.8,0.07040534992064199,0.7473804200056647,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,residual_corrected,19,32,0.1,0.8,0.06733877207360156,0.7495277234666348,0.3,ok
PDE,fisher_kpp,pod_edmd_rbf,two_sided,19,32,0.1,0.8,0.06861245799086617,0.7486343566535867,0.3,ok
